"GEOID","NAME","total_pop","total_black"
"55408","ZCTA5 55408",31613,5086
"55409","ZCTA5 55409",11262,1015
"55410","ZCTA5 55410",20525,318
"55411","ZCTA5 55411",31397,15488
"55412","ZCTA5 55412",25497,8701
"55413","ZCTA5 55413",14299,1777
"55414","ZCTA5 55414",31788,1758
"55415","ZCTA5 55415",5722,1063
"55416","ZCTA5 55416",34181,1502
"55417","ZCTA5 55417",25610,1395
"55418","ZCTA5 55418",31136,2777
"55419","ZCTA5 55419",29051,3078
"55420","ZCTA5 55420",23119,3431
"55421","ZCTA5 55421",30249,6417
"55422","ZCTA5 55422",28953,4289
"55423","ZCTA5 55423",36986,4351
"55424","ZCTA5 55424",10712,9
"55425","ZCTA5 55425",11002,2051
"55426","ZCTA5 55426",25711,1710
"55427","ZCTA5 55427",25581,3040
"55428","ZCTA5 55428",33035,8998
"55429","ZCTA5 55429",29071,10066
"55430","ZCTA5 55430",23191,7061
"55431","ZCTA5 55431",19501,899
"55432","ZCTA5 55432",32529,5188
"55433","ZCTA5 55433",34240,2658
"55434","ZCTA5 55434",33096,3613
"55435","ZCTA5 55435",13753,770
"55436","ZCTA5 55436",14288,165
"55437","ZCTA5 55437",19051,1667
"55438","ZCTA5 55438",16763,1085
"55439","ZCTA5 55439",9407,133
"55441","ZCTA5 55441",18242,1643
"55442","ZCTA5 55442",13349,395
"55443","ZCTA5 55443",33120,10458
"55444","ZCTA5 55444",17627,4320
"55445","ZCTA5 55445",13330,2331
"55446","ZCTA5 55446",27079,1185
"55447","ZCTA5 55447",21775,769
"55448","ZCTA5 55448",29029,2954
"55449","ZCTA5 55449",30859,1497
"55450","ZCTA5 55450",6,0
"55454","ZCTA5 55454",8739,5354
"55455","ZCTA5 55455",5749,86
"55601","ZCTA5 55601",159,0
"55602","ZCTA5 55602",311,0
"55603","ZCTA5 55603",360,7
"55604","ZCTA5 55604",3788,2
"55605","ZCTA5 55605",620,0
"55606","ZCTA5 55606",150,0
"55607","ZCTA5 55607",225,2
"55609","ZCTA5 55609",149,0
"55612","ZCTA5 55612",485,0
"55613","ZCTA5 55613",229,0
"55614","ZCTA5 55614",2267,0
"55615","ZCTA5 55615",302,0
"55616","ZCTA5 55616",7365,26
"55702","ZCTA5 55702",456,0
"55703","ZCTA5 55703",902,0
"55704","ZCTA5 55704",1044,2
"55705","ZCTA5 55705",3247,2
"55706","ZCTA5 55706",1646,2
"55707","ZCTA5 55707",3183,6
"55708","ZCTA5 55708",635,0
"55709","ZCTA5 55709",4360,30
"55710","ZCTA5 55710",1292,5
"55711","ZCTA5 55711",537,3
"55712","ZCTA5 55712",598,10
"55713","ZCTA5 55713",1098,27
"55716","ZCTA5 55716",292,0
"55717","ZCTA5 55717",291,0
"55718","ZCTA5 55718",3115,18
"55719","ZCTA5 55719",5710,37
"55720","ZCTA5 55720",17565,144
"55721","ZCTA5 55721",3709,12
"55722","ZCTA5 55722",825,0
"55723","ZCTA5 55723",2009,4
"55724","ZCTA5 55724",711,0
"55725","ZCTA5 55725",114,0
"55726","ZCTA5 55726",987,6
"55731","ZCTA5 55731",5292,45
"55732","ZCTA5 55732",1406,0
"55733","ZCTA5 55733",5328,5
"55734","ZCTA5 55734",6424,62
"55735","ZCTA5 55735",1739,5
"55736","ZCTA5 55736",1406,4
"55738","ZCTA5 55738",578,0
"55741","ZCTA5 55741",3206,0
"55742","ZCTA5 55742",187,0
"55744","ZCTA5 55744",20129,101
"55746","ZCTA5 55746",17047,321
"55748","ZCTA5 55748",1431,2
"55749","ZCTA5 55749",483,0
"55750","ZCTA5 55750",2210,0
"55751","ZCTA5 55751",1436,4
"55752","ZCTA5 55752",433,0
"55753","ZCTA5 55753",1161,9
"55756","ZCTA5 55756",274,0
"55757","ZCTA5 55757",644,2
"55758","ZCTA5 55758",180,26
"55760","ZCTA5 55760",2957,12
"55763","ZCTA5 55763",504,2
"55764","ZCTA5 55764",481,4
"55765","ZCTA5 55765",797,18
"55767","ZCTA5 55767",4706,577
"55768","ZCTA5 55768",2687,12
"55769","ZCTA5 55769",2397,8
"55771","ZCTA5 55771",1658,1
"55772","ZCTA5 55772",133,0
"55775","ZCTA5 55775",1461,10
"55779","ZCTA5 55779",3957,42
"55780","ZCTA5 55780",284,5
"55781","ZCTA5 55781",774,1
"55782","ZCTA5 55782",488,0
"55783","ZCTA5 55783",2348,41
"55784","ZCTA5 55784",121,0
"55785","ZCTA5 55785",288,0
"55786","ZCTA5 55786",234,0
"55787","ZCTA5 55787",624,5
"55790","ZCTA5 55790",1840,0
"55792","ZCTA5 55792",9907,39
"55793","ZCTA5 55793",668,0
"55795","ZCTA5 55795",1847,65
"55796","ZCTA5 55796",118,0
"55797","ZCTA5 55797",1356,0
"55798","ZCTA5 55798",595,0
"55802","ZCTA5 55802",2412,180
"55803","ZCTA5 55803",17772,84
"55804","ZCTA5 55804",15691,97
"55805","ZCTA5 55805",10082,320
"55806","ZCTA5 55806",9369,592
"55807","ZCTA5 55807",9099,96
"55808","ZCTA5 55808",5690,26
"55810","ZCTA5 55810",7961,74
"55811","ZCTA5 55811",28000,455
"55812","ZCTA5 55812",11511,502
"55814","ZCTA5 55814",490,159
"55901","ZCTA5 55901",57080,5650
"55902","ZCTA5 55902",26092,739
"55903","ZCTA5 55903",0,0
"55904","ZCTA5 55904",28892,3812
"55905","ZCTA5 55905",0,0
"55906","ZCTA5 55906",19791,693
"55909","ZCTA5 55909",1428,0
"55910","ZCTA5 55910",1190,5
"55912","ZCTA5 55912",29393,1414
"55917","ZCTA5 55917",3671,0
"55918","ZCTA5 55918",959,1
"55919","ZCTA5 55919",1018,6
"55920","ZCTA5 55920",8175,65
"55921","ZCTA5 55921",4531,111
"55922","ZCTA5 55922",998,23
"55923","ZCTA5 55923",4384,43
"55924","ZCTA5 55924",1225,0
"55925","ZCTA5 55925",1172,0
"55926","ZCTA5 55926",750,0
"55927","ZCTA5 55927",4201,4
"55929","ZCTA5 55929",1229,2
"55931","ZCTA5 55931",385,0
"55932","ZCTA5 55932",1994,0
"55933","ZCTA5 55933",232,1
"55934","ZCTA5 55934",3525,66
"55935","ZCTA5 55935",915,1
"55936","ZCTA5 55936",1805,0
"55939","ZCTA5 55939",1920,13
"55940","ZCTA5 55940",2722,27
"55941","ZCTA5 55941",1123,60
"55943","ZCTA5 55943",2998,16
"55944","ZCTA5 55944",7885,4
"55945","ZCTA5 55945",1384,0
"55946","ZCTA5 55946",3447,39
"55947","ZCTA5 55947",7496,16
"55949","ZCTA5 55949",1946,3
"55950","ZCTA5 55950",102,0
"55951","ZCTA5 55951",1449,0
"55952","ZCTA5 55952",2793,24
"55953","ZCTA5 55953",803,9
"55954","ZCTA5 55954",1340,0
"55955","ZCTA5 55955",2596,29
"55956","ZCTA5 55956",2062,6
"55957","ZCTA5 55957",773,0
"55959","ZCTA5 55959",2049,7
"55960","ZCTA5 55960",3218,14
"55961","ZCTA5 55961",533,0
"55962","ZCTA5 55962",784,0
"55963","ZCTA5 55963",5915,69
"55964","ZCTA5 55964",4494,4
"55965","ZCTA5 55965",2308,7
"55967","ZCTA5 55967",1087,5
"55968","ZCTA5 55968",140,0
"55969","ZCTA5 55969",1061,0
"55970","ZCTA5 55970",1024,5
"55971","ZCTA5 55971",2794,1
"55972","ZCTA5 55972",5330,2
"55973","ZCTA5 55973",232,0
"55974","ZCTA5 55974",2236,0
"55975","ZCTA5 55975",4595,16
"55976","ZCTA5 55976",8452,5
"55977","ZCTA5 55977",182,0
"55979","ZCTA5 55979",1116,0
"55981","ZCTA5 55981",3665,0
"55982","ZCTA5 55982",547,0
"55983","ZCTA5 55983",1669,109
"55985","ZCTA5 55985",1758,27
"55987","ZCTA5 55987",34133,463
"55990","ZCTA5 55990",977,0
"55991","ZCTA5 55991",1549,0
"55992","ZCTA5 55992",5593,3
"56001","ZCTA5 56001",50206,3044
"56003","ZCTA5 56003",15471,316
"56007","ZCTA5 56007",21639,328
"56009","ZCTA5 56009",1428,0
"56010","ZCTA5 56010",1152,1
"56011","ZCTA5 56011",9488,254
"56013","ZCTA5 56013",4546,38
"56014","ZCTA5 56014",653,3
"56016","ZCTA5 56016",893,5
"56017","ZCTA5 56017",1756,3
"56019","ZCTA5 56019",757,0
"56020","ZCTA5 56020",89,0
"56021","ZCTA5 56021",1068,0
"56022","ZCTA5 56022",67,0
"56023","ZCTA5 56023",528,0
"56024","ZCTA5 56024",3503,20
"56025","ZCTA5 56025",504,0
"56026","ZCTA5 56026",1872,0
"56027","ZCTA5 56027",578,0
"56028","ZCTA5 56028",1055,0
"56029","ZCTA5 56029",582,0
"56030","ZCTA5 56030",23,0
"56031","ZCTA5 56031",11948,48
"56032","ZCTA5 56032",343,0
"56033","ZCTA5 56033",402,4
"56034","ZCTA5 56034",357,0
"56035","ZCTA5 56035",400,3
"56036","ZCTA5 56036",1802,0
"56037","ZCTA5 56037",1570,4
"56039","ZCTA5 56039",948,5
"56041","ZCTA5 56041",1056,0
"56042","ZCTA5 56042",797,3
"56043","ZCTA5 56043",451,0
"56044","ZCTA5 56044",2100,44
"56045","ZCTA5 56045",897,0
"56046","ZCTA5 56046",146,0
"56048","ZCTA5 56048",4304,102
"56050","ZCTA5 56050",1316,46
"56051","ZCTA5 56051",729,0
"56052","ZCTA5 56052",589,0
"56054","ZCTA5 56054",1032,0
"56055","ZCTA5 56055",3910,16
"56056","ZCTA5 56056",70,0
"56057","ZCTA5 56057",4039,0
"56058","ZCTA5 56058",5992,99
"56060","ZCTA5 56060",482,0
"56062","ZCTA5 56062",3346,41
"56063","ZCTA5 56063",2877,8
"56065","ZCTA5 56065",2684,24
"56068","ZCTA5 56068",928,0
"56069","ZCTA5 56069",4795,68
"56071","ZCTA5 56071",13104,5
"56072","ZCTA5 56072",2149,0
"56073","ZCTA5 56073",17381,172
"56074","ZCTA5 56074",1895,37
"56075","ZCTA5 56075",153,0
"56078","ZCTA5 56078",530,3
"56080","ZCTA5 56080",739,26
"56081","ZCTA5 56081",6096,4
"56082","ZCTA5 56082",14176,503
"56083","ZCTA5 56083",811,9
"56085","ZCTA5 56085",5219,0
"56087","ZCTA5 56087",3087,22
"56088","ZCTA5 56088",2039,0
"56089","ZCTA5 56089",271,2
"56090","ZCTA5 56090",638,0
"56091","ZCTA5 56091",277,0
"56093","ZCTA5 56093",12740,113
"56096","ZCTA5 56096",2701,12
"56097","ZCTA5 56097",3634,31
"56098","ZCTA5 56098",2005,2
"56101","ZCTA5 56101",6127,150
"56110","ZCTA5 56110",1623,2
"56111","ZCTA5 56111",387,0
"56113","ZCTA5 56113",243,0
"56114","ZCTA5 56114",356,0
"56115","ZCTA5 56115",1305,0
"56116","ZCTA5 56116",665,0
"56117","ZCTA5 56117",376,0
"56118","ZCTA5 56118",494,15
"56119","ZCTA5 56119",1039,0
"56120","ZCTA5 56120",961,0
"56121","ZCTA5 56121",578,0
"56122","ZCTA5 56122",598,0
"56123","ZCTA5 56123",375,0
"56125","ZCTA5 56125",48,0
"56127","ZCTA5 56127",498,21
"56128","ZCTA5 56128",2039,0
"56129","ZCTA5 56129",834,0
"56131","ZCTA5 56131",2210,9
"56132","ZCTA5 56132",481,0
"56134","ZCTA5 56134",391,0
"56136","ZCTA5 56136",1300,26
"56137","ZCTA5 56137",1061,0
"56138","ZCTA5 56138",1025,33
"56139","ZCTA5 56139",447,0
"56140","ZCTA5 56140",68,0
"56141","ZCTA5 56141",312,0
"56142","ZCTA5 56142",964,3
"56143","ZCTA5 56143",4501,14
"56144","ZCTA5 56144",1095,3
"56145","ZCTA5 56145",429,0
"56146","ZCTA5 56146",70,0
"56147","ZCTA5 56147",191,0
"56149","ZCTA5 56149",1145,0
"56150","ZCTA5 56150",2755,9
"56151","ZCTA5 56151",707,2
"56152","ZCTA5 56152",1380,0
"56153","ZCTA5 56153",157,0
"56155","ZCTA5 56155",519,1
"56156","ZCTA5 56156",6267,0
"56157","ZCTA5 56157",724,0
"56158","ZCTA5 56158",334,7
"56159","ZCTA5 56159",2619,0
"56160","ZCTA5 56160",245,0
"56161","ZCTA5 56161",349,0
"56162","ZCTA5 56162",237,0
"56164","ZCTA5 56164",5632,100
"56165","ZCTA5 56165",343,0
"56166","ZCTA5 56166",209,0
"56167","ZCTA5 56167",659,0
"56168","ZCTA5 56168",751,0
"56169","ZCTA5 56169",667,3
"56170","ZCTA5 56170",601,0
"56171","ZCTA5 56171",1605,0
"56172","ZCTA5 56172",3014,1
"56173","ZCTA5 56173",256,0
"56174","ZCTA5 56174",383,0
"56175","ZCTA5 56175",2991,0
"56176","ZCTA5 56176",1004,2
"56178","ZCTA5 56178",1790,8
"56180","ZCTA5 56180",1117,5
"56181","ZCTA5 56181",1259,0
"56183","ZCTA5 56183",1325,2
"56185","ZCTA5 56185",528,0
"56186","ZCTA5 56186",391,30
"56187","ZCTA5 56187",15401,1183
"56201","ZCTA5 56201",24502,2423
"56207","ZCTA5 56207",220,0
"56208","ZCTA5 56208",2054,44
"56209","ZCTA5 56209",2476,7
"56210","ZCTA5 56210",18,0
"56211","ZCTA5 56211",488,0
"56212","ZCTA5 56212",531,0
"56214","ZCTA5 56214",648,0
"56215","ZCTA5 56215",4652,81
"56216","ZCTA5 56216",696,0
"56218","ZCTA5 56218",469,0
"56219","ZCTA5 56219",1090,0
"56220","ZCTA5 56220",2655,0
"56221","ZCTA5 56221",771,0
"56222","ZCTA5 56222",2203,9
"56223","ZCTA5 56223",1396,0
"56224","ZCTA5 56224",326,0
"56225","ZCTA5 56225",661,0
"56226","ZCTA5 56226",221,0
"56227","ZCTA5 56227",285,0
"56228","ZCTA5 56228",901,0
"56229","ZCTA5 56229",1793,1
"56230","ZCTA5 56230",779,0
"56231","ZCTA5 56231",382,0
"56232","ZCTA5 56232",2390,29
"56235","ZCTA5 56235",518,0
"56236","ZCTA5 56236",366,0
"56237","ZCTA5 56237",585,7
"56239","ZCTA5 56239",643,12
"56240","ZCTA5 56240",876,2
"56241","ZCTA5 56241",3700,52
"56243","ZCTA5 56243",1860,9
"56244","ZCTA5 56244",1666,9
"56245","ZCTA5 56245",676,2
"56248","ZCTA5 56248",770,7
"56249","ZCTA5 56249",310,0
"56251","ZCTA5 56251",854,4
"56252","ZCTA5 56252",1199,8
"56253","ZCTA5 56253",936,0
"56255","ZCTA5 56255",391,0
"56256","ZCTA5 56256",2257,5
"56257","ZCTA5 56257",548,0
"56258","ZCTA5 56258",15749,804
"56260","ZCTA5 56260",966,0
"56262","ZCTA5 56262",706,0
"56263","ZCTA5 56263",452,0
"56264","ZCTA5 56264",2110,13
"56265","ZCTA5 56265",7533,128
"56266","ZCTA5 56266",1485,0
"56267","ZCTA5 56267",6805,172
"56270","ZCTA5 56270",1178,0
"56271","ZCTA5 56271",1325,0
"56273","ZCTA5 56273",5055,29
"56274","ZCTA5 56274",232,0
"56276","ZCTA5 56276",197,0
"56277","ZCTA5 56277",3191,3
"56278","ZCTA5 56278",2756,4
"56279","ZCTA5 56279",1197,10
"56280","ZCTA5 56280",482,0
"56281","ZCTA5 56281",650,8
"56282","ZCTA5 56282",1458,13
"56283","ZCTA5 56283",6400,5
"56284","ZCTA5 56284",2145,10
"56285","ZCTA5 56285",1102,0
"56287","ZCTA5 56287",76,11
"56288","ZCTA5 56288",4614,24
"56289","ZCTA5 56289",670,4
"56291","ZCTA5 56291",423,0
"56292","ZCTA5 56292",632,47
"56293","ZCTA5 56293",1220,17
"56294","ZCTA5 56294",99,0
"56295","ZCTA5 56295",312,0
"56296","ZCTA5 56296",1806,6
"56297","ZCTA5 56297",827,5
"56301","ZCTA5 56301",35453,6066
"56303","ZCTA5 56303",24803,2411
"56304","ZCTA5 56304",16619,2814
"56307","ZCTA5 56307",5337,137
"56308","ZCTA5 56308",25941,69
"56309","ZCTA5 56309",1396,0
"56310","ZCTA5 56310",5383,0
"56311","ZCTA5 56311",738,0
"56312","ZCTA5 56312",2437,0
"56313","ZCTA5 56313",83,0
"56314","ZCTA5 56314",1355,0
"56315","ZCTA5 56315",1872,11
"56316","ZCTA5 56316",1417,3
"56318","ZCTA5 56318",1010,0
"56319","ZCTA5 56319",1301,7
"56320","ZCTA5 56320",8223,4
"56321","ZCTA5 56321",1631,102
"56323","ZCTA5 56323",568,1
"56324","ZCTA5 56324",1138,2
"56325","ZCTA5 56325",193,1
"56326","ZCTA5 56326",1802,1
"56327","ZCTA5 56327",824,11
"56328","ZCTA5 56328",163,0
"56329","ZCTA5 56329",7771,39
"56330","ZCTA5 56330",1712,0
"56331","ZCTA5 56331",2265,13
"56332","ZCTA5 56332",1622,3
"56334","ZCTA5 56334",5819,48
"56335","ZCTA5 56335",252,0
"56336","ZCTA5 56336",1598,0
"56338","ZCTA5 56338",1632,0
"56339","ZCTA5 56339",1035,5
"56340","ZCTA5 56340",2281,0
"56342","ZCTA5 56342",2570,1
"56343","ZCTA5 56343",920,0
"56345","ZCTA5 56345",14991,30
"56347","ZCTA5 56347",8090,64
"56349","ZCTA5 56349",786,0
"56350","ZCTA5 56350",384,2
"56352","ZCTA5 56352",5876,30
"56353","ZCTA5 56353",9472,47
"56354","ZCTA5 56354",1390,0
"56355","ZCTA5 56355",638,0
"56356","ZCTA5 56356",278,0
"56357","ZCTA5 56357",1356,2
"56358","ZCTA5 56358",3204,13
"56359","ZCTA5 56359",3567,38
"56360","ZCTA5 56360",3697,14
"56361","ZCTA5 56361",2594,2
"56362","ZCTA5 56362",5295,70
"56363","ZCTA5 56363",230,0
"56364","ZCTA5 56364",5816,24
"56367","ZCTA5 56367",7089,23
"56368","ZCTA5 56368",4149,0
"56369","ZCTA5 56369",560,4
"56371","ZCTA5 56371",109,0
"56373","ZCTA5 56373",3114,33
"56374","ZCTA5 56374",9895,398
"56375","ZCTA5 56375",817,0
"56376","ZCTA5 56376",316,0
"56377","ZCTA5 56377",20592,254
"56378","ZCTA5 56378",8245,25
"56379","ZCTA5 56379",17106,182
"56381","ZCTA5 56381",2310,0
"56382","ZCTA5 56382",1337,0
"56384","ZCTA5 56384",313,0
"56385","ZCTA5 56385",909,0
"56386","ZCTA5 56386",693,0
"56387","ZCTA5 56387",7722,2402
"56389","ZCTA5 56389",93,0
"56401","ZCTA5 56401",30827,259
"56425","ZCTA5 56425",8547,83
"56431","ZCTA5 56431",8834,38
"56433","ZCTA5 56433",1562,4
"56434","ZCTA5 56434",242,0
"56435","ZCTA5 56435",2814,17
"56437","ZCTA5 56437",1376,12
"56438","ZCTA5 56438",2736,48
"56440","ZCTA5 56440",1366,6
"56441","ZCTA5 56441",3876,22
"56442","ZCTA5 56442",2751,0
"56443","ZCTA5 56443",1391,0
"56444","ZCTA5 56444",3221,17
"56446","ZCTA5 56446",1842,2
"56447","ZCTA5 56447",720,0
"56448","ZCTA5 56448",430,0
"56449","ZCTA5 56449",1976,0
"56450","ZCTA5 56450",1014,0
"56452","ZCTA5 56452",1848,12
"56453","ZCTA5 56453",768,0
"56455","ZCTA5 56455",1653,7
"56458","ZCTA5 56458",405,0
"56461","ZCTA5 56461",3188,3
"56464","ZCTA5 56464",4821,8
"56465","ZCTA5 56465",2167,37
"56466","ZCTA5 56466",2871,8
"56467","ZCTA5 56467",2705,51
"56468","ZCTA5 56468",4220,22
"56469","ZCTA5 56469",1006,0
"56470","ZCTA5 56470",10595,98
"56472","ZCTA5 56472",8424,3
"56473","ZCTA5 56473",3238,12
"56474","ZCTA5 56474",4430,29
"56475","ZCTA5 56475",1671,2
"56477","ZCTA5 56477",2811,1
"56479","ZCTA5 56479",4760,35
"56481","ZCTA5 56481",2406,4
"56482","ZCTA5 56482",7407,88
"56484","ZCTA5 56484",3202,15
"56501","ZCTA5 56501",17849,103
"56510","ZCTA5 56510",2336,21
"56511","ZCTA5 56511",1943,12
"56514","ZCTA5 56514",3895,4
"56515","ZCTA5 56515",2730,10
"56516","ZCTA5 56516",331,10
"56517","ZCTA5 56517",273,0
"56518","ZCTA5 56518",395,0
"56519","ZCTA5 56519",277,2
"56520","ZCTA5 56520",3947,10
"56521","ZCTA5 56521",772,0
"56522","ZCTA5 56522",452,5
"56523","ZCTA5 56523",432,0
"56524","ZCTA5 56524",697,2
"56525","ZCTA5 56525",78,0
"56527","ZCTA5 56527",946,0
"56528","ZCTA5 56528",1758,2
"56529","ZCTA5 56529",4585,215
"56531","ZCTA5 56531",1896,9
"56533","ZCTA5 56533",299,0
"56534","ZCTA5 56534",1321,0
"56535","ZCTA5 56535",1263,0
"56536","ZCTA5 56536",324,0
"56537","ZCTA5 56537",19449,365
"56540","ZCTA5 56540",1909,5
"56541","ZCTA5 56541",58,0
"56542","ZCTA5 56542",2516,6
"56543","ZCTA5 56543",256,0
"56544","ZCTA5 56544",5573,65
"56545","ZCTA5 56545",638,13
"56546","ZCTA5 56546",212,0
"56547","ZCTA5 56547",2939,16
"56548","ZCTA5 56548",729,25
"56549","ZCTA5 56549",4931,36
"56550","ZCTA5 56550",308,0
"56551","ZCTA5 56551",2131,0
"56552","ZCTA5 56552",534,0
"56553","ZCTA5 56553",202,0
"56554","ZCTA5 56554",2740,0
"56556","ZCTA5 56556",1227,65
"56557","ZCTA5 56557",2834,8
"56560","ZCTA5 56560",43302,2716
"56562","ZCTA5 56562",527,16
"56563","ZCTA5 56563",1644,126
"56565","ZCTA5 56565",125,22
"56566","ZCTA5 56566",683,0
"56567","ZCTA5 56567",3264,7
"56568","ZCTA5 56568",133,0
"56569","ZCTA5 56569",1243,3
"56570","ZCTA5 56570",1143,13
"56571","ZCTA5 56571",1833,0
"56572","ZCTA5 56572",5832,246
"56573","ZCTA5 56573",6532,55
"56574","ZCTA5 56574",271,0
"56575","ZCTA5 56575",644,0
"56576","ZCTA5 56576",865,0
"56578","ZCTA5 56578",770,5
"56579","ZCTA5 56579",1115,6
"56580","ZCTA5 56580",1220,0
"56581","ZCTA5 56581",261,0
"56583","ZCTA5 56583",170,0
"56584","ZCTA5 56584",1356,16
"56585","ZCTA5 56585",1074,3
"56586","ZCTA5 56586",1882,1
"56587","ZCTA5 56587",1228,0
"56588","ZCTA5 56588",420,0
"56589","ZCTA5 56589",1896,8
"56590","ZCTA5 56590",377,0
"56591","ZCTA5 56591",641,0
"56592","ZCTA5 56592",472,0
"56594","ZCTA5 56594",451,0
"56601","ZCTA5 56601",34176,502
"56621","ZCTA5 56621",4475,12
"56623","ZCTA5 56623",2743,2
"56626","ZCTA5 56626",221,0
"56627","ZCTA5 56627",222,0
"56628","ZCTA5 56628",1580,48
"56629","ZCTA5 56629",172,0
"56630","ZCTA5 56630",2110,2
"56633","ZCTA5 56633",4895,31
"56634","ZCTA5 56634",1775,0
"56636","ZCTA5 56636",5119,30
"56637","ZCTA5 56637",161,0
"56639","ZCTA5 56639",407,0
"56641","ZCTA5 56641",402,2
"56644","ZCTA5 56644",652,0
"56646","ZCTA5 56646",421,41
"56647","ZCTA5 56647",838,2
"56649","ZCTA5 56649",9066,69
"56650","ZCTA5 56650",989,7
"56651","ZCTA5 56651",574,41
"56652","ZCTA5 56652",474,0
"56653","ZCTA5 56653",1247,0
"56654","ZCTA5 56654",87,0
"56655","ZCTA5 56655",1420,0
"56657","ZCTA5 56657",177,0
"56658","ZCTA5 56658",0,0
"56659","ZCTA5 56659",172,0
"56660","ZCTA5 56660",246,2
"56661","ZCTA5 56661",990,0
"56662","ZCTA5 56662",510,7
"56663","ZCTA5 56663",149,0
"56666","ZCTA5 56666",1169,0
"56667","ZCTA5 56667",838,0
"56668","ZCTA5 56668",177,0
"56669","ZCTA5 56669",220,9
"56670","ZCTA5 56670",1218,3
"56671","ZCTA5 56671",3069,9
"56672","ZCTA5 56672",1931,0
"56673","ZCTA5 56673",510,0
"56676","ZCTA5 56676",1686,0
"56678","ZCTA5 56678",1706,2
"56680","ZCTA5 56680",104,0
"56681","ZCTA5 56681",263,0
"56683","ZCTA5 56683",579,2
"56684","ZCTA5 56684",377,1
"56685","ZCTA5 56685",120,0
"56686","ZCTA5 56686",937,0
"56688","ZCTA5 56688",138,0
"56701","ZCTA5 56701",12956,180
"56710","ZCTA5 56710",448,0
"56711","ZCTA5 56711",5,0
"56713","ZCTA5 56713",953,0
"56714","ZCTA5 56714",1193,10
"56715","ZCTA5 56715",283,0
"56716","ZCTA5 56716",9118,280
"56720","ZCTA5 56720",8,0
"56721","ZCTA5 56721",10827,371
"56722","ZCTA5 56722",365,3
"56723","ZCTA5 56723",874,18
"56724","ZCTA5 56724",144,0
"56725","ZCTA5 56725",914,15
"56726","ZCTA5 56726",1661,15
"56727","ZCTA5 56727",892,0
"56728","ZCTA5 56728",1209,9
"56729","ZCTA5 56729",124,0
"56731","ZCTA5 56731",112,0
"56732","ZCTA5 56732",1038,20
"56733","ZCTA5 56733",378,12
"56734","ZCTA5 56734",608,13
"56735","ZCTA5 56735",703,1
"56736","ZCTA5 56736",775,0
"56737","ZCTA5 56737",766,2
"56738","ZCTA5 56738",1411,0
"56742","ZCTA5 56742",882,2
"56744","ZCTA5 56744",530,6
"56748","ZCTA5 56748",583,22
"56750","ZCTA5 56750",2322,11
"56751","ZCTA5 56751",5716,127
"56754","ZCTA5 56754",536,2
"56755","ZCTA5 56755",64,0
"56756","ZCTA5 56756",664,1
"56757","ZCTA5 56757",878,8
"56758","ZCTA5 56758",298,0
"56759","ZCTA5 56759",318,2
"56760","ZCTA5 56760",463,14
"56761","ZCTA5 56761",411,0
"56762","ZCTA5 56762",2431,7
"56763","ZCTA5 56763",5203,4
"57001","ZCTA5 57001",1583,4
"57002","ZCTA5 57002",1439,0
"57003","ZCTA5 57003",1911,1
"57004","ZCTA5 57004",3919,0
"57005","ZCTA5 57005",12192,297
"57006","ZCTA5 57006",22749,406
"57007","ZCTA5 57007",2629,43
"57010","ZCTA5 57010",510,0
"57012","ZCTA5 57012",1019,9
"57013","ZCTA5 57013",4429,0
"57014","ZCTA5 57014",1723,0
"57015","ZCTA5 57015",783,6
"57016","ZCTA5 57016",758,0
"57017","ZCTA5 57017",1354,10
"57018","ZCTA5 57018",1503,5
"57020","ZCTA5 57020",1702,0
"57021","ZCTA5 57021",459,0
"57022","ZCTA5 57022",5876,0
"57024","ZCTA5 57024",521,0
"57025","ZCTA5 57025",2933,0
"57026","ZCTA5 57026",1583,2
"57027","ZCTA5 57027",138,0
"57028","ZCTA5 57028",3194,43
"57029","ZCTA5 57029",2521,0
"57030","ZCTA5 57030",2845,11
"57031","ZCTA5 57031",729,0
"57032","ZCTA5 57032",8227,0
"57033","ZCTA5 57033",5906,18
"57034","ZCTA5 57034",863,0
"57035","ZCTA5 57035",1076,0
"57036","ZCTA5 57036",702,0
"57037","ZCTA5 57037",1040,0
"57038","ZCTA5 57038",1603,0
"57039","ZCTA5 57039",3752,77
"57040","ZCTA5 57040",296,0
"57041","ZCTA5 57041",75,0
"57042","ZCTA5 57042",8186,32
"57043","ZCTA5 57043",1414,0
"57045","ZCTA5 57045",1129,0
"57046","ZCTA5 57046",800,0
"57047","ZCTA5 57047",288,0
"57048","ZCTA5 57048",1286,0
"57049","ZCTA5 57049",7476,64
"57050","ZCTA5 57050",340,0
"57051","ZCTA5 57051",222,0
"57052","ZCTA5 57052",255,0
"57053","ZCTA5 57053",2112,34
"57054","ZCTA5 57054",544,0
"57055","ZCTA5 57055",1252,0
"57057","ZCTA5 57057",271,0
"57058","ZCTA5 57058",2000,5
"57059","ZCTA5 57059",1218,0
"57061","ZCTA5 57061",163,0
"57062","ZCTA5 57062",2460,76
"57063","ZCTA5 57063",874,0
"57064","ZCTA5 57064",6995,29
"57065","ZCTA5 57065",328,2
"57066","ZCTA5 57066",1484,35
"57067","ZCTA5 57067",257,3
"57068","ZCTA5 57068",1670,7
"57069","ZCTA5 57069",12682,271
"57070","ZCTA5 57070",1296,5
"57071","ZCTA5 57071",3161,3
