"GEOID","NAME","total_pop","total_black"
"26105","ZCTA5 26105",11637,39
"26146","ZCTA5 26146",1112,0
"26039","ZCTA5 26039",665,0
"26033","ZCTA5 26033",2068,0
"26035","ZCTA5 26035",1714,4
"26038","ZCTA5 26038",3140,0
"26047","ZCTA5 26047",6180,18
"26050","ZCTA5 26050",1780,0
"26059","ZCTA5 26059",2625,25
"26134","ZCTA5 26134",874,7
"26151","ZCTA5 26151",644,0
"26160","ZCTA5 26160",957,0
"26187","ZCTA5 26187",6456,20
"26222","ZCTA5 26222",450,0
"26236","ZCTA5 26236",157,0
"26237","ZCTA5 26237",505,0
"26238","ZCTA5 26238",738,0
"26241","ZCTA5 26241",13702,294
"26273","ZCTA5 26273",2084,95
"26283","ZCTA5 26283",1719,86
"26288","ZCTA5 26288",3273,0
"26298","ZCTA5 26298",95,0
"26361","ZCTA5 26361",190,0
"26362","ZCTA5 26362",3232,0
"26372","ZCTA5 26372",865,0
"26415","ZCTA5 26415",3525,134
"26574","ZCTA5 26574",696,43
"26581","ZCTA5 26581",968,0
"26586","ZCTA5 26586",141,0
"17862","ZCTA5 17862",527,2
"27027","ZCTA5 27027",4190,435
"27030","ZCTA5 27030",35575,1770
"27048","ZCTA5 27048",8423,884
"27053","ZCTA5 27053",3233,100
"27104","ZCTA5 27104",28402,4096
"27106","ZCTA5 27106",48709,12565
"27814","ZCTA5 27814",1947,835
"27818","ZCTA5 27818",1699,825
"27822","ZCTA5 27822",8225,1680
"27011","ZCTA5 27011",5201,312
"27012","ZCTA5 27012",28334,1683
"27014","ZCTA5 27014",942,42
"27017","ZCTA5 27017",9144,233
"27870","ZCTA5 27870",25497,10994
"27885","ZCTA5 27885",963,197
"27926","ZCTA5 27926",1692,491
"27947","ZCTA5 27947",1259,92
"27959","ZCTA5 27959",2938,49
"27965","ZCTA5 27965",399,0
"27974","ZCTA5 27974",1351,233
"27985","ZCTA5 27985",390,177
"27922","ZCTA5 27922",687,425
"27936","ZCTA5 27936",953,0
"27939","ZCTA5 27939",2862,248
"27950","ZCTA5 27950",2048,0
"27954","ZCTA5 27954",7938,769
"27970","ZCTA5 27970",2446,1285
"27878","ZCTA5 27878",2045,1468
"27883","ZCTA5 27883",2850,989
"27909","ZCTA5 27909",39551,14449
"27932","ZCTA5 27932",12129,4589
"27941","ZCTA5 27941",424,4
"27960","ZCTA5 27960",706,1
"27967","ZCTA5 27967",174,97
"27972","ZCTA5 27972",91,0
"27976","ZCTA5 27976",4129,416
"27045","ZCTA5 27045",9552,2173
"27009","ZCTA5 27009",3002,81
"27028","ZCTA5 27028",26465,1544
"27054","ZCTA5 27054",2725,281
"27127","ZCTA5 27127",40511,11994
"27208","ZCTA5 27208",1721,14
"27215","ZCTA5 27215",42331,7575
"27217","ZCTA5 27217",37099,11882
"27235","ZCTA5 27235",4443,378
"27214","ZCTA5 27214",11825,3873
"27244","ZCTA5 27244",16036,1542
"27263","ZCTA5 27263",21886,2897
"27278","ZCTA5 27278",26884,3057
"27288","ZCTA5 27288",23436,4698
"27291","ZCTA5 27291",1616,358
"27301","ZCTA5 27301",9358,2756
"27302","ZCTA5 27302",31280,6249
"27313","ZCTA5 27313",6733,496
"27343","ZCTA5 27343",1772,673
"27350","ZCTA5 27350",6412,45
"27370","ZCTA5 27370",14409,267
"27379","ZCTA5 27379",5246,2292
"17244","ZCTA5 17244",2216,11
"17870","ZCTA5 17870",15407,320
"17920","ZCTA5 17920",338,0
"17925","ZCTA5 17925",364,0
"17551","ZCTA5 17551",11538,504
"17552","ZCTA5 17552",20071,459
"17570","ZCTA5 17570",117,0
"17576","ZCTA5 17576",272,0
"17730","ZCTA5 17730",229,0
"17749","ZCTA5 17749",286,0
"17750","ZCTA5 17750",176,0
"17754","ZCTA5 17754",12404,40
"17756","ZCTA5 17756",11978,541
"17768","ZCTA5 17768",336,0
"17774","ZCTA5 17774",1388,6
"17815","ZCTA5 17815",29764,923
"17827","ZCTA5 17827",672,2
"17837","ZCTA5 17837",19660,1103
"17846","ZCTA5 17846",3912,7
"17847","ZCTA5 17847",11572,192
"17853","ZCTA5 17853",3363,5
"17878","ZCTA5 17878",1443,7
"17884","ZCTA5 17884",201,0
"17888","ZCTA5 17888",281,0
"17945","ZCTA5 17945",188,0
"17339","ZCTA5 17339",6930,51
"17406","ZCTA5 17406",23651,1596
"17502","ZCTA5 17502",2677,25
"17532","ZCTA5 17532",2925,0
"17540","ZCTA5 17540",10875,359
"17543","ZCTA5 17543",45051,497
"17584","ZCTA5 17584",10585,5
"17701","ZCTA5 17701",43218,4736
"17702","ZCTA5 17702",10384,161
"17724","ZCTA5 17724",4740,16
"17728","ZCTA5 17728",4972,55
"17729","ZCTA5 17729",63,0
"17771","ZCTA5 17771",3194,20
"17813","ZCTA5 17813",2074,0
"17842","ZCTA5 17842",8625,44
"17850","ZCTA5 17850",680,0
"17856","ZCTA5 17856",3161,12
"17857","ZCTA5 17857",7306,232
"17864","ZCTA5 17864",2206,6
"17867","ZCTA5 17867",127,0
"17901","ZCTA5 17901",22670,641
"17930","ZCTA5 17930",387,0
"17949","ZCTA5 17949",222,0
"17954","ZCTA5 17954",4460,0
"17970","ZCTA5 17970",3105,19
"17936","ZCTA5 17936",821,0
"17944","ZCTA5 17944",136,0
"17952","ZCTA5 17952",274,0
"17982","ZCTA5 17982",452,4
"17983","ZCTA5 17983",1543,0
"17946","ZCTA5 17946",146,0
"17957","ZCTA5 17957",299,0
"17968","ZCTA5 17968",259,0
"17003","ZCTA5 17003",11903,219
"19807","ZCTA5 19807",7515,95
"17254","ZCTA5 17254",80,2
"17255","ZCTA5 17255",1114,0
"17257","ZCTA5 17257",29524,1337
"17262","ZCTA5 17262",1455,0
"17304","ZCTA5 17304",2736,34
"17307","ZCTA5 17307",5854,78
"17317","ZCTA5 17317",649,9
"17325","ZCTA5 17325",28391,638
"17344","ZCTA5 17344",3567,0
"17345","ZCTA5 17345",7551,98
"17352","ZCTA5 17352",1348,0
"17004","ZCTA5 17004",4934,51
"17080","ZCTA5 17080",320,28
"17084","ZCTA5 17084",4524,0
"17360","ZCTA5 17360",7150,196
"17361","ZCTA5 17361",6315,161
"17366","ZCTA5 17366",5472,178
"17370","ZCTA5 17370",5664,195
"17545","ZCTA5 17545",21792,141
"17562","ZCTA5 17562",4640,22
"17566","ZCTA5 17566",12468,178
"17603","ZCTA5 17603",64242,6360
"17737","ZCTA5 17737",6604,35
"17016","ZCTA5 17016",963,69
"17019","ZCTA5 17019",18237,266
"17024","ZCTA5 17024",1935,0
"17027","ZCTA5 17027",1980,105
"17034","ZCTA5 17034",2492,519
"17041","ZCTA5 17041",386,0
"17086","ZCTA5 17086",2377,0
"17088","ZCTA5 17088",943,0
"17109","ZCTA5 17109",24351,6506
"17201","ZCTA5 17201",26330,2453
"17021","ZCTA5 17021",855,0
"17038","ZCTA5 17038",8334,42
"17049","ZCTA5 17049",3609,90
"17057","ZCTA5 17057",23029,1522
"17058","ZCTA5 17058",1832,25
"17060","ZCTA5 17060",1095,4
"17076","ZCTA5 17076",13,0
"17081","ZCTA5 17081",406,0
"18415","ZCTA5 18415",1222,0
"18417","ZCTA5 18417",1018,0
"18424","ZCTA5 18424",5046,64
"18434","ZCTA5 18434",3859,1
"18436","ZCTA5 18436",12610,34
"18438","ZCTA5 18438",1298,0
"18453","ZCTA5 18453",978,11
"18350","ZCTA5 18350",1612,77
"18643","ZCTA5 18643",12478,64
"18701","ZCTA5 18701",3449,386
"18810","ZCTA5 18810",5911,15
"18818","ZCTA5 18818",1115,3
"18915","ZCTA5 18915",784,0
"18920","ZCTA5 18920",232,0
"18929","ZCTA5 18929",9570,2
"18960","ZCTA5 18960",11898,122
"18966","ZCTA5 18966",37739,479
"21218","ZCTA5 21218",47555,28784
"19809","ZCTA5 19809",15139,3310
"19810","ZCTA5 19810",25978,2341
"19938","ZCTA5 19938",8856,1207
"19940","ZCTA5 19940",5575,529
"20880","ZCTA5 20880",547,89
"20903","ZCTA5 20903",27973,7788
"20197","ZCTA5 20197",2467,3
"20008","ZCTA5 20008",29292,2767
"20009","ZCTA5 20009",52338,9472
"20611","ZCTA5 20611",1634,382
"20616","ZCTA5 20616",6389,3860
"20619","ZCTA5 20619",15052,1523
"20620","ZCTA5 20620",1369,157
"20629","ZCTA5 20629",383,0
"20640","ZCTA5 20640",10333,5000
"20678","ZCTA5 20678",12261,2585
"20688","ZCTA5 20688",1749,32
"20705","ZCTA5 20705",27663,11326
"20714","ZCTA5 20714",4683,283
"20733","ZCTA5 20733",2777,353
"20736","ZCTA5 20736",9248,1020
"20744","ZCTA5 20744",54925,38468
"20747","ZCTA5 20747",40484,36344
"20772","ZCTA5 20772",45321,36070
"20003","ZCTA5 20003",32675,8282
"20004","ZCTA5 20004",1923,109
"20005","ZCTA5 20005",12347,2612
"20016","ZCTA5 20016",33518,2415
"20111","ZCTA5 20111",36375,3992
"20115","ZCTA5 20115",7142,740
"20169","ZCTA5 20169",25619,2400
"20176","ZCTA5 20176",52862,4401
"20319","ZCTA5 20319",36,3
"20622","ZCTA5 20622",6887,1028
"20634","ZCTA5 20634",6478,1669
"20658","ZCTA5 20658",848,184
"20685","ZCTA5 20685",6942,737
"20701","ZCTA5 20701",92,53
"20724","ZCTA5 20724",17513,8250
"20740","ZCTA5 20740",31349,6753
"20748","ZCTA5 20748",38904,33409
"20817","ZCTA5 20817",37315,1830
"20854","ZCTA5 20854",49189,2795
"20868","ZCTA5 20868",780,89
"20901","ZCTA5 20901",36278,9900
"20910","ZCTA5 20910",44301,13203
"20019","ZCTA5 20019",63829,60359
"20017","ZCTA5 20017",20889,12129
"20109","ZCTA5 20109",43093,6809
"20137","ZCTA5 20137",1527,24
"20139","ZCTA5 20139",245,0
"20141","ZCTA5 20141",7853,207
"20147","ZCTA5 20147",63878,5084
"20158","ZCTA5 20158",4610,8
"20187","ZCTA5 20187",18738,1425
"20007","ZCTA5 20007",27201,1598
"20018","ZCTA5 20018",20641,15493
"20037","ZCTA5 20037",15179,968
"24579","ZCTA5 24579",1256,12
"21403","ZCTA5 21403",31377,5146
"21405","ZCTA5 21405",337,0
"21162","ZCTA5 21162",4331,422
"21128","ZCTA5 21128",13985,1755
"21155","ZCTA5 21155",2532,22
"21157","ZCTA5 21157",37749,1804
"21214","ZCTA5 21214",21392,12095
"21223","ZCTA5 21223",22392,16380
"21224","ZCTA5 21224",49332,7567
"21226","ZCTA5 21226",6247,1227
"21230","ZCTA5 21230",34274,9570
"21237","ZCTA5 21237",30129,9760
"21402","ZCTA5 21402",6669,739
"21524","ZCTA5 21524",775,38
"21530","ZCTA5 21530",1859,13
"21536","ZCTA5 21536",4123,29
"21539","ZCTA5 21539",2606,20
"21541","ZCTA5 21541",1421,100
"21612","ZCTA5 21612",381,0
"21619","ZCTA5 21619",5964,376
"21620","ZCTA5 21620",12850,1867
"21634","ZCTA5 21634",198,0
"21635","ZCTA5 21635",1983,60
"21648","ZCTA5 21648",175,9
"21650","ZCTA5 21650",246,0
"21651","ZCTA5 21651",2894,544
"21653","ZCTA5 21653",143,0
"21659","ZCTA5 21659",1356,275
"21664","ZCTA5 21664",445,5
"21665","ZCTA5 21665",215,10
"21673","ZCTA5 21673",3270,541
"21676","ZCTA5 21676",424,11
"21710","ZCTA5 21710",4859,308
"21737","ZCTA5 21737",2462,43
"21742","ZCTA5 21742",33483,3100
"21005","ZCTA5 21005",2872,1019
"21015","ZCTA5 21015",29199,2146
"21043","ZCTA5 21043",47351,5526
"21053","ZCTA5 21053",3225,23
"21076","ZCTA5 21076",17442,4876
"21084","ZCTA5 21084",7603,183
"21113","ZCTA5 21113",34473,8647
"21136","ZCTA5 21136",34177,8699
"21144","ZCTA5 21144",35335,13251
"21152","ZCTA5 21152",5462,198
"21210","ZCTA5 21210",15553,1571
"21239","ZCTA5 21239",30424,23992
"21523","ZCTA5 21523",188,0
"21529","ZCTA5 21529",434,0
"21532","ZCTA5 21532",14726,1140
"21601","ZCTA5 21601",23399,2628
"21613","ZCTA5 21613",17132,6011
"21701","ZCTA5 21701",37017,4437
"21702","ZCTA5 21702",41815,7736
"21704","ZCTA5 21704",16887,1403
"21716","ZCTA5 21716",5078,368
"21722","ZCTA5 21722",5748,12
"21727","ZCTA5 21727",6792,590
"23435","ZCTA5 23435",30626,10858
"24595","ZCTA5 24595",639,62
"24599","ZCTA5 24599",1083,217
"24724","ZCTA5 24724",107,8
"24731","ZCTA5 24731",162,0
"24736","ZCTA5 24736",584,0
"24813","ZCTA5 24813",155,0
"24862","ZCTA5 24862",602,0
"24898","ZCTA5 24898",63,0
"24946","ZCTA5 24946",1217,22
"24957","ZCTA5 24957",150,0
"24606","ZCTA5 24606",209,0
"24607","ZCTA5 24607",254,0
"24614","ZCTA5 24614",7198,300
"24628","ZCTA5 24628",250,0
"24656","ZCTA5 24656",2906,0
"24715","ZCTA5 24715",426,10
"24726","ZCTA5 24726",731,0
"24846","ZCTA5 24846",39,0
"24849","ZCTA5 24849",212,0
"24850","ZCTA5 24850",501,0
"24854","ZCTA5 24854",257,27
"24882","ZCTA5 24882",326,0
"24887","ZCTA5 24887",51,0
"24924","ZCTA5 24924",470,0
"24935","ZCTA5 24935",390,0
"24941","ZCTA5 24941",1172,53
"24951","ZCTA5 24951",1628,0
"24974","ZCTA5 24974",328,0
"24983","ZCTA5 24983",2220,32
"24165","ZCTA5 24165",1259,189
"24225","ZCTA5 24225",2283,46
"24236","ZCTA5 24236",3092,3
"24245","ZCTA5 24245",757,7
"24266","ZCTA5 24266",8986,85
"24272","ZCTA5 24272",716,0
"24277","ZCTA5 24277",6906,953
"24311","ZCTA5 24311",1475,20
"24343","ZCTA5 24343",9597,9
"24401","ZCTA5 24401",35718,3330
"24448","ZCTA5 24448",256,13
"24471","ZCTA5 24471",1791,37
"24168","ZCTA5 24168",385,0
"24174","ZCTA5 24174",2898,8
"24210","ZCTA5 24210",16337,236
"24221","ZCTA5 24221",596,0
"24226","ZCTA5 24226",1154,1
"24243","ZCTA5 24243",1948,0
"24244","ZCTA5 24244",5881,34
"24251","ZCTA5 24251",8275,24
"24415","ZCTA5 24415",0,0
"24422","ZCTA5 24422",5924,584
"24093","ZCTA5 24093",101,0
"24137","ZCTA5 24137",2530,177
"24148","ZCTA5 24148",8475,1356
"24202","ZCTA5 24202",11127,82
"24934","ZCTA5 24934",351,0
"24945","ZCTA5 24945",301,0
"24966","ZCTA5 24966",1473,0
"26590","ZCTA5 26590",520,0
"23480","ZCTA5 23480",380,86
"23661","ZCTA5 23661",12812,8178
"23662","ZCTA5 23662",12066,112
"23664","ZCTA5 23664",9593,2062
"23665","ZCTA5 23665",6363,1168
"23691","ZCTA5 23691",152,0
"23503","ZCTA5 23503",31915,7113
"23507","ZCTA5 23507",6795,307
"23508","ZCTA5 23508",21697,7520
"23518","ZCTA5 23518",29301,6468
"23603","ZCTA5 23603",3907,1478
"23604","ZCTA5 23604",6900,1467
"23605","ZCTA5 23605",13801,7964
"23663","ZCTA5 23663",13528,7221
"23701","ZCTA5 23701",23951,12323
"23805","ZCTA5 23805",19440,11499
"23828","ZCTA5 23828",333,162
"23837","ZCTA5 23837",4406,1699
"23842","ZCTA5 23842",6458,1633
"23857","ZCTA5 23857",687,0
"23881","ZCTA5 23881",2023,787
"23924","ZCTA5 23924",5625,2248
"23938","ZCTA5 23938",233,0
"23005","ZCTA5 23005",17602,3083
"23025","ZCTA5 23025",179,139
"23027","ZCTA5 23027",1116,253
"23039","ZCTA5 23039",1056,346
"23061","ZCTA5 23061",21271,2233
"23075","ZCTA5 23075",9414,5634
"23867","ZCTA5 23867",1930,1058
"23878","ZCTA5 23878",989,190
"23879","ZCTA5 23879",512,264
"23885","ZCTA5 23885",2542,515
"23887","ZCTA5 23887",307,202
"23915","ZCTA5 23915",1215,472
"23942","ZCTA5 23942",1239,198
"23959","ZCTA5 23959",1198,240
"23964","ZCTA5 23964",1278,632
"23967","ZCTA5 23967",1137,421
"23462","ZCTA5 23462",65906,19644
"23464","ZCTA5 23464",76421,18999
"23116","ZCTA5 23116",31059,1665
"23123","ZCTA5 23123",1922,842
"23141","ZCTA5 23141",7026,982
"23169","ZCTA5 23169",1069,65
"23176","ZCTA5 23176",370,50
"23177","ZCTA5 23177",664,443
"23185","ZCTA5 23185",47894,6369
"23224","ZCTA5 23224",40546,25606
"23227","ZCTA5 23227",25931,12851
"23231","ZCTA5 23231",36564,22190
"23235","ZCTA5 23235",32627,5089
"23304","ZCTA5 23304",36,0
"23306","ZCTA5 23306",766,97
"23316","ZCTA5 23316",521,255
"23320","ZCTA5 23320",57619,17764
"23324","ZCTA5 23324",23893,14028
"23354","ZCTA5 23354",159,9
"26656","ZCTA5 26656",250,0
"26711","ZCTA5 26711",2942,0
"26767","ZCTA5 26767",653,0
"26810","ZCTA5 26810",454,0
"26040","ZCTA5 26040",1927,10
"26041","ZCTA5 26041",16198,175
"26060","ZCTA5 26060",1912,0
"26070","ZCTA5 26070",8249,21
"26074","ZCTA5 26074",1190,30
"26422","ZCTA5 26422",576,0
"26431","ZCTA5 26431",5298,22
"26436","ZCTA5 26436",178,0
"26501","ZCTA5 26501",22198,923
"26505","ZCTA5 26505",39235,1854
"26534","ZCTA5 26534",2775,20
"26547","ZCTA5 26547",2696,0
"26575","ZCTA5 26575",733,0
"26582","ZCTA5 26582",4403,4
"26610","ZCTA5 26610",1162,0
"26615","ZCTA5 26615",37,0
"26617","ZCTA5 26617",61,0
"26691","ZCTA5 26691",474,0
"26763","ZCTA5 26763",1458,0
"26812","ZCTA5 26812",1819,0
"26815","ZCTA5 26815",802,140
"26845","ZCTA5 26845",885,0
"26301","ZCTA5 26301",28770,608
"26369","ZCTA5 26369",622,67
"26386","ZCTA5 26386",2620,7
"26410","ZCTA5 26410",1055,0
"26421","ZCTA5 26421",120,0
"26444","ZCTA5 26444",3706,22
"26451","ZCTA5 26451",708,0
"26456","ZCTA5 26456",3846,0
"26508","ZCTA5 26508",34056,874
"26542","ZCTA5 26542",2486,0
"26543","ZCTA5 26543",353,50
"26568","ZCTA5 26568",701,0
"26571","ZCTA5 26571",2249,93
"26572","ZCTA5 26572",285,0
"26761","ZCTA5 26761",520,0
"26764","ZCTA5 26764",4204,17
"26817","ZCTA5 26817",259,0
"26865","ZCTA5 26865",210,0
"26636","ZCTA5 26636",583,0
"26638","ZCTA5 26638",136,0
"26660","ZCTA5 26660",347,0
"26720","ZCTA5 26720",188,0
"26755","ZCTA5 26755",845,0
"26802","ZCTA5 26802",889,0
"26847","ZCTA5 26847",6424,118
"26055","ZCTA5 26055",1258,0
"26133","ZCTA5 26133",1492,0
"26137","ZCTA5 26137",689,0
"26142","ZCTA5 26142",2367,0
"26147","ZCTA5 26147",1987,3
"26175","ZCTA5 26175",3621,32
"26202","ZCTA5 26202",566,0
"17007","ZCTA5 17007",6228,30
"17013","ZCTA5 17013",36184,2572
"17018","ZCTA5 17018",4239,47
"17023","ZCTA5 17023",3500,17
"17026","ZCTA5 17026",4105,11
"17037","ZCTA5 17037",1006,0
"17045","ZCTA5 17045",3316,20
"17066","ZCTA5 17066",5387,345
"17070","ZCTA5 17070",16119,686
"17077","ZCTA5 17077",106,0
"17229","ZCTA5 17229",1206,0
"17235","ZCTA5 17235",949,289
"17241","ZCTA5 17241",12127,102
"17264","ZCTA5 17264",2423,5
"17270","ZCTA5 17270",85,0
"17306","ZCTA5 17306",353,26
"17331","ZCTA5 17331",51893,1070
"17350","ZCTA5 17350",13019,268
"17362","ZCTA5 17362",13040,263
"17363","ZCTA5 17363",9476,64
"17368","ZCTA5 17368",7539,19
"17402","ZCTA5 17402",38078,3223
"17407","ZCTA5 17407",2292,42
"17508","ZCTA5 17508",485,0
"17527","ZCTA5 17527",6134,84
"17529","ZCTA5 17529",4866,50
"17560","ZCTA5 17560",4560,0
"17578","ZCTA5 17578",7438,11
"17581","ZCTA5 17581",775,10
"17731","ZCTA5 17731",238,0
"17747","ZCTA5 17747",3426,5
"17767","ZCTA5 17767",170,0
"17777","ZCTA5 17777",7211,45
"17778","ZCTA5 17778",161,0
"17824","ZCTA5 17824",3889,39
"17881","ZCTA5 17881",1424,0
"17931","ZCTA5 17931",8751,1914
"17951","ZCTA5 17951",238,0
"17963","ZCTA5 17963",9043,57
"17979","ZCTA5 17979",197,0
"17356","ZCTA5 17356",21302,505
"17364","ZCTA5 17364",3474,12
"17372","ZCTA5 17372",4075,36
"17401","ZCTA5 17401",17100,5518
"17404","ZCTA5 17404",35899,3524
"17536","ZCTA5 17536",2987,0
"17547","ZCTA5 17547",7377,80
"17097","ZCTA5 17097",801,0
"17099","ZCTA5 17099",1031,0
"17112","ZCTA5 17112",35818,3016
"17219","ZCTA5 17219",406,0
"17238","ZCTA5 17238",1685,3
"17243","ZCTA5 17243",1193,3
"17266","ZCTA5 17266",507,5
"17267","ZCTA5 17267",2697,25
"17316","ZCTA5 17316",8408,28
"17318","ZCTA5 17318",455,0
"17320","ZCTA5 17320",7861,38
"17322","ZCTA5 17322",5705,6
"20118","ZCTA5 20118",7,7
"20119","ZCTA5 20119",3850,61
"20130","ZCTA5 20130",236,0
"20132","ZCTA5 20132",18053,737
"20152","ZCTA5 20152",35302,2662
"20155","ZCTA5 20155",36642,4387
"20615","ZCTA5 20615",421,0
"20646","ZCTA5 20646",21951,5339
"20657","ZCTA5 20657",19226,2597
"20664","ZCTA5 20664",3462,860
"20690","ZCTA5 20690",905,51
"20722","ZCTA5 20722",5728,1862
"20745","ZCTA5 20745",27790,19206
"20751","ZCTA5 20751",2091,11
"20763","ZCTA5 20763",1635,147
"20776","ZCTA5 20776",3271,501
"20778","ZCTA5 20778",2079,34
"20812","ZCTA5 20812",309,16
"20816","ZCTA5 20816",16316,333
"20852","ZCTA5 20852",46178,4755
"20861","ZCTA5 20861",1449,123
"20871","ZCTA5 20871",18628,3254
"20001","ZCTA5 20001",47748,18167
"20020","ZCTA5 20020",56897,51844
"20105","ZCTA5 20105",25168,3005
"20166","ZCTA5 20166",12236,1017
"20175","ZCTA5 20175",34857,2510
"20186","ZCTA5 20186",14839,1211
"20191","ZCTA5 20191",30181,3594
"20194","ZCTA5 20194",12467,367
"20601","ZCTA5 20601",25517,13071
"20626","ZCTA5 20626",304,0
"20650","ZCTA5 20650",14672,1592
"20662","ZCTA5 20662",2876,895
"20667","ZCTA5 20667",633,350
"20680","ZCTA5 20680",934,111
"20692","ZCTA5 20692",899,13
"20715","ZCTA5 20715",27556,9278
"20716","ZCTA5 20716",22237,13981
"20721","ZCTA5 20721",29730,25422
"20732","ZCTA5 20732",9820,887
"20735","ZCTA5 20735",38220,31504
"20743","ZCTA5 20743",37888,32584
"20815","ZCTA5 20815",30664,1555
"20842","ZCTA5 20842",1676,82
"20850","ZCTA5 20850",53176,7096
"20862","ZCTA5 20862",341,0
"20866","ZCTA5 20866",16365,8367
"20874","ZCTA5 20874",61087,15547
"20876","ZCTA5 20876",30778,7299
"20878","ZCTA5 20878",63030,6463
"20882","ZCTA5 20882",13988,803
"20032","ZCTA5 20032",42800,36998
"20036","ZCTA5 20036",5455,203
"20117","ZCTA5 20117",2295,196
"20794","ZCTA5 20794",17939,7900
"20814","ZCTA5 20814",29021,1581
"20838","ZCTA5 20838",302,0
"20877","ZCTA5 20877",38423,7475
"24991","ZCTA5 24991",767,0
"22476","ZCTA5 22476",238,120
"22529","ZCTA5 22529",154,124
"22542","ZCTA5 22542",1761,229
"22620","ZCTA5 22620",2653,95
"22625","ZCTA5 22625",3469,30
"22637","ZCTA5 22637",2443,0
"22650","ZCTA5 22650",499,0
"22655","ZCTA5 22655",21982,970
"22548","ZCTA5 22548",511,0
"22514","ZCTA5 22514",2195,338
"22534","ZCTA5 22534",3228,250
"22535","ZCTA5 22535",554,102
"22640","ZCTA5 22640",459,0
"22642","ZCTA5 22642",5022,147
"22652","ZCTA5 22652",1543,0
"22660","ZCTA5 22660",1943,39
"22728","ZCTA5 22728",2834,193
"22733","ZCTA5 22733",917,106
"22737","ZCTA5 22737",3348,82
"22811","ZCTA5 22811",619,0
"22824","ZCTA5 22824",6253,123
"22831","ZCTA5 22831",1199,13
"22840","ZCTA5 22840",4679,195
"22842","ZCTA5 22842",5374,162
"22845","ZCTA5 22845",9,0
"22853","ZCTA5 22853",3982,15
"22902","ZCTA5 22902",25245,4048
"22911","ZCTA5 22911",17441,1279
"22923","ZCTA5 22923",5653,242
"22947","ZCTA5 22947",3956,431
"22959","ZCTA5 22959",1380,127
"22980","ZCTA5 22980",32337,3419
"22039","ZCTA5 22039",17598,810
"22060","ZCTA5 22060",9489,1573
"22124","ZCTA5 22124",18530,260
"22134","ZCTA5 22134",7537,1302
"22304","ZCTA5 22304",48510,14346
"22310","ZCTA5 22310",32380,5141
"22315","ZCTA5 22315",29470,5318
"22432","ZCTA5 22432",241,179
"22480","ZCTA5 22480",647,10
"22520","ZCTA5 22520",5636,1808
"22576","ZCTA5 22576",2513,1134
"22602","ZCTA5 22602",29616,1315
"24502","ZCTA5 24502",46044,7652
"24558","ZCTA5 24558",5813,1962
"24562","ZCTA5 24562",526,40
"24572","ZCTA5 24572",16691,3740
"24580","ZCTA5 24580",531,108
"24581","ZCTA5 24581",27,27
"24589","ZCTA5 24589",3170,623
"24601","ZCTA5 24601",0,0
"24604","ZCTA5 24604",189,6
"24605","ZCTA5 24605",7870,410
"24612","ZCTA5 24612",165,0
"24631","ZCTA5 24631",2334,273
"24634","ZCTA5 24634",462,0
"24641","ZCTA5 24641",5489,103
"25514","ZCTA5 25514",3914,0
"24639","ZCTA5 24639",3412,3
"24657","ZCTA5 24657",381,16
"24737","ZCTA5 24737",179,0
"24811","ZCTA5 24811",678,0
"24817","ZCTA5 24817",876,0
"24823","ZCTA5 24823",489,0
"24839","ZCTA5 24839",1559,0
"24867","ZCTA5 24867",426,0
"24871","ZCTA5 24871",201,0
"24872","ZCTA5 24872",583,0
"24881","ZCTA5 24881",373,0
"24884","ZCTA5 24884",311,0
"24892","ZCTA5 24892",1702,29
"24894","ZCTA5 24894",128,0
"24224","ZCTA5 24224",5866,5
"24228","ZCTA5 24228",6449,43
"24239","ZCTA5 24239",241,0
"24256","ZCTA5 24256",3471,40
"24273","ZCTA5 24273",6072,122
"24301","ZCTA5 24301",14164,732
"24323","ZCTA5 24323",893,26
"24326","ZCTA5 24326",1030,1
"24330","ZCTA5 24330",3078,6
"24347","ZCTA5 24347",1619,0
"24348","ZCTA5 24348",4760,776
"24361","ZCTA5 24361",5795,251
"24368","ZCTA5 24368",5252,8
"24377","ZCTA5 24377",329,0
"24944","ZCTA5 24944",529,0
"24312","ZCTA5 24312",1678,96
"24412","ZCTA5 24412",27,0
"24258","ZCTA5 24258",1577,0
"24325","ZCTA5 24325",1020,0
"24130","ZCTA5 24130",15,0
"24246","ZCTA5 24246",492,0
"24411","ZCTA5 24411",52,0
"24476","ZCTA5 24476",225,0
"24570","ZCTA5 24570",0,0
"24729","ZCTA5 24729",237,0
"24738","ZCTA5 24738",264,0
"24826","ZCTA5 24826",66,0
"24834","ZCTA5 24834",459,0
"24847","ZCTA5 24847",258,0
"24878","ZCTA5 24878",529,10
"24613","ZCTA5 24613",560,0
"24635","ZCTA5 24635",1420,230
"24649","ZCTA5 24649",2705,0
"24714","ZCTA5 24714",157,0
"24716","ZCTA5 24716",367,0
"24747","ZCTA5 24747",2958,0
"24808","ZCTA5 24808",518,10
"24816","ZCTA5 24816",139,45
"24853","ZCTA5 24853",436,80
"24879","ZCTA5 24879",602,0
"24861","ZCTA5 24861",114,81
"24870","ZCTA5 24870",2711,65
"24873","ZCTA5 24873",622,0
"24701","ZCTA5 24701",19800,2857
"26218","ZCTA5 26218",2969,0
"25979","ZCTA5 25979",717,0
