"ZCTA","alcoholoutlet_pop"
"85544",0
"85545",0
"85546",0
"85550",0
"85551",0
"85552",0
"85553",0
"85554",0
"85601",0
"85602",0
"85603",0
"85605",0
"85606",0
"85607",0
"85608",0
"85609",0
"85610",0
"85611",0
"85613",0
"85614",0
"85615",0
"85616",0
"85617",0
"85618",0
"85619",0
"85620",0
"85621",0
"85622",0
"85623",0
"85624",0
"85625",0
"85626",0
"85627",0
"85629",0
"85630",0
"85631",0
"85632",0
"85633",0
"85634",0
"85635",0
"85637",0
"85638",0
"85640",0
"85641",0
"85643",0
"85645",0
"85646",0
"85648",0
"85650",0
"85653",0
"85654",0
"85658",0
"85701",0
"85704",0
"85705",0.000124303015235998
"85706",7.17424446238006e-05
"85707",0
"85708",0
"85710",0
"85711",9.90025493156449e-05
"85712",0
"85713",0.0001057708580132
"85714",0
"85715",0
"85716",0
"85718",0
"85719",6.14074589593483e-05
"85723",0
"85724",0
"85726",0
"85730",0
"85735",0
"85736",0
"85737",0
"85739",0
"85741",0
"85742",0
"85743",0
"85745",0
"85746",0
"85747",0
"85748",0
"85749",0
"85750",0
"85755",0
"85756",0
"85757",0
"85901",0
"85911",0
"85912",0
"85920",0
"85922",0
"85923",0
"85924",0
"85925",0
"85926",0
"85927",0
"85928",0
"85929",0
"85930",0
"85931",0
"85932",0
"85933",0
"85934",0
"85935",0
"85936",0
"85937",0
"85938",0
"85939",0
"85940",0
"85941",0
"85942",0
"86001",8.75369296421928e-05
"86003",0
"86004",0
"86011",0
"86015",0
"86016",0
"86017",0
"86018",0
"86020",0
"86021",0
"86022",0
"86023",0
"86024",0
"86025",0
"86028",0
"86029",0
"86030",0
"86031",0
"86032",0
"86033",0
"86034",0
"86035",0
"86036",0
"86038",0
"86039",0
"86040",0
"86042",0
"86043",0
"86044",0
"86045",0
"86046",0
"86047",0
"86052",0
"86053",0
"86054",0
"86301",0
"86303",0
"86305",0
"86313",0
"86314",0
"86315",0
"86320",0
"86321",0
"86322",0
"86323",0
"86324",0
"86325",0
"86326",0
"86327",0
"86329",0
"86331",0
"86332",0
"86333",0
"86334",0
"86335",0
"86336",0
"86337",0
"86338",0
"86343",0
"86351",0
"86401",0
"86403",0
"86404",0
"86406",0
"86409",0
"86411",0
"86413",0
"86426",0
"86429",0
"86431",0
"86432",0
"86433",0
"86434",0
"86435",0
"86436",0
"86437",0
"86438",0
"86440",0
"86441",0
"86442",0
"86443",0
"86444",0
"86445",0
"86502",0
"86503",0
"86504",0
"86505",0
"86506",0
"86507",0
"86508",0
"86510",0
"86511",0
"86512",0
"86514",0
"86515",0
"86520",0
"86535",0
"86538",0
"86540",0
"86544",0
"86545",0
"86547",0
"86556",0
"87001",0
"87002",0
"87004",0
"87005",0
"87006",0
"87007",0
"87008",0
"87010",0
"87011",0
"87012",0
"87013",0
"87014",0
"87015",0
"87016",0
"87017",0
"87018",0
"87020",0
"87021",0
"87022",0
"87023",0
"87024",0
"87025",0
"87026",0
"87027",0
"87028",0
"87029",0
"87031",0
"87032",0
"87034",0
"87035",0
"87036",0
"87037",0
"87038",0
"87040",0
"87041",0
"87042",0
"87043",0
"87044",0
"87045",0
"87046",0
"87047",0
"87048",0
"87049",0
"87051",0
"87052",0
"87053",0
"87056",0
"87059",0
"87061",0
"87062",0
"87063",0
"87064",0
"87068",0
"87070",0
"87072",0
"87083",0
"87102",0
"87104",0
"87105",5.16182315593868e-05
"87106",0
"87107",0
"87108",0
"87109",0
"87110",0
"87111",0
"87112",0
"87113",0
"87114",4.36116239515039e-05
"87116",0
"87117",0
"87120",0
"87121",0
"87122",0
"87123",0
"87124",0
"87144",0
"87301",0.000203318152244632
"87305",0
"87310",0
"87311",0
"87312",0
"87313",0
"87315",0
"87316",0
"87317",0
"87319",0
"87320",0
"87321",0
"87322",0
"87323",0
"87325",0
"87326",0
"87327",0
"87328",0
"87347",0
"87357",0
"87364",0
"87375",0
"87401",0
"87402",0
"87410",0
"87412",0
"87413",0
"87415",0
"87416",0
"87417",0
"87418",0
"87419",0
"87420",0
"87421",0
"87455",0
"87461",0
"87499",0
"87501",0
"87505",9.83542062815553e-05
"87506",0.000290191526407429
"87507",0.000101110189884937
"87508",0
"87510",0
"87511",0
"87512",0
"87513",0
"87514",0
"87515",0
"87516",0
"87517",0
"87518",0
"87519",0
"87520",0
"87521",0
"87522",0
"87523",0
"87524",0
"87525",0
"87527",0
"87528",0
"87529",0
"87530",0
"87531",0
"87532",0.000160935572125959
"87533",0
"87535",0
"87537",0
"87538",0
"87539",0
"87540",0
"87543",0
"87544",0
"87548",0
"87549",0
"87551",0
"87552",0
"87553",0
"87554",0
"87556",0
"87557",0
"87558",0
"87560",0
"87562",0
"87564",0
"87565",0
"87566",0
"87567",0
"87569",0
"87571",0
"87573",0
"87574",0
"87575",0
"87577",0
"87578",0
"87579",0
"87580",0
"87581",0
"87582",0
"87583",0
"87701",0
"87710",0
"87711",0
"87712",0
"87713",0
"87714",0
"87715",0
"87718",0
"87722",0
"87723",0
"87724",0
"87728",0
"87729",0
"87730",0
"87731",0
"87732",0
"87733",0
"87734",0
"87735",0
"87736",0
"87740",0
"87742",0
"87743",0
"87745",0
"87746",0
"87747",0
"87749",0
"87750",0
"87752",0
"87753",0
"87801",0
"87820",0
"87821",0
"87823",0
"87824",0
"87825",0
"87827",0
"87828",0
"87829",0
"87830",0
"87831",0
"87832",0
"87901",0
"87930",0
"87931",0
"87933",0
"87935",0
"87936",0
"87937",0
"87939",0
"87940",0
"87941",0
"87942",0
"87943",0
"88001",0
"88002",0
"88003",0
"88004",0
"88005",0
"88007",0
"88008",0
"88009",0
"88011",0
"88012",0
"88020",0
"88021",0
"88022",0
"88023",0
"88024",0
"88025",0
"88026",0
"88027",0
"88028",0
"88029",0
"88030",0.00013110742068001
"88032",0
"88033",0
"88034",0
"88038",0
"88039",0
"88040",0
"88041",0
"88042",0
"88043",0
"88044",0
"88045",0
"88046",0
"88047",0
"88048",0
"88049",0
"88051",0
"88052",0
"88053",0
"88055",0
"88056",0
"88061",0
"88063",0
"88065",0
"88072",0
"88081",0
"88101",0
"88103",0
"88112",0
"88113",0
"88114",0
"88115",0
"88116",0
"88118",0
"88119",0
"88120",0
"88121",0
"88124",0
"88125",0
"88126",0
"88130",0
"88132",0
"88134",0
"88135",0
"88136",0
"88201",0
"88203",0
"88210",0
"88220",0
"88230",0
"88231",0
"88232",0
"88240",0
"88242",0
"88250",0
"88252",0
"88253",0
"88254",0
"88255",0
"88256",0
"88260",0
"88262",0
"88263",0
"88264",0
"88265",0
"88267",0
"88268",0
"88301",0
"88310",0
"88311",0
"88312",0
"88314",0
"88316",0
"88317",0
"88318",0
"88321",0
"88323",0
"88324",0
"88325",0
"88330",0
"88336",0
"88337",0
"88338",0
"88339",0
"88340",0
"88341",0
"88342",0
"88343",0
"88344",0
"88345",0
"88346",0
"88347",0
"88348",0
"88349",0
"88350",0
"88351",0
"88352",0
"88353",0
"88354",0
"88355",0
"88401",0
"88410",0
"88411",0
"88414",0
"88415",0
"88416",0
"88417",0
"88418",0
"88419",0
"88421",0
"88422",0
"88424",0
"88426",0
"88427",0
"88430",0
"88431",0
"88434",0
"88435",0
"88436",0
"89001",0
"89002",0
"89003",0
"89004",0
"89005",0
"89007",0
"89008",0
"89010",0
"89011",0
"89012",8.21647677475898e-05
"89013",0
"89014",0.000101445599797109
"89015",0
"89017",0
"89018",0
"89019",0
"89020",0
"89021",0
"89022",0
"89025",0
"89026",0
"89027",0
"89029",0
"89030",0
"89031",0
"89032",0
"89039",0
"89040",0
"89042",0
"89043",0
"89044",0
"89045",0
"89046",0
"89047",0
"89048",0.000137715754682336
"89049",0
"89052",5.44504138231451e-05
"89054",0
"89060",0
"89061",0
"89074",0
"89081",0
"89084",0
"89085",0
"89086",0
"89101",0
"89102",0
"89103",7.44435345790218e-05
"89104",0.000101412164389118
"89106",0
"89107",0
"89108",4.05454717465638e-05
"89109",0.000636213258684311
"89110",4.19644980346627e-05
"89113",0
"89115",0
"89117",0
"89118",0
"89119",0.000114551911107717
"89120",0
"89121",9.49517328691249e-05
"89122",8.06451612903226e-05
"89123",9.88809967204469e-05
"89124",0
"89128",0
"89129",0
"89130",0
"89131",0
"89134",0
"89135",0
"89138",0
"89139",0
"89141",0
"89142",8.65276455827637e-05
"89143",0
"89144",0
"89145",0
"89146",0.000160470714094678
"89147",0
"89148",5.40024841142693e-05
"89149",0
"89156",0
"89161",0
"89166",0
"89169",0.000229126569517001
"89178",0
"89179",0
"89183",0
"89191",0
"89301",0
"89310",0
"89311",0
"89314",0
"89316",0
"89317",0
"89318",0
"89319",0
"89402",0
"89403",0
"89404",0
"89405",0
"89406",0
"89408",0
"89409",0
"89410",0
"89411",0
"89412",0
"89413",0
"89414",0
"89415",0
"89418",0
"89419",0
"89420",0
"89421",0
"89422",0
"89423",0
"89424",0
"89425",0
"89426",0
"89427",0
"89428",0
"89429",0
"89430",0
"89431",0.00017929409354029
"89433",0
"89434",0
"89436",0
"89438",0
"89439",0
"89440",0
"89441",0
"89442",0
"89444",0
"89445",0
"89446",0
"89447",0
"89448",0
"89449",0
"89450",0
"89451",0
"89460",0.000221075902726603
"89501",0.00100984599848523
"89502",0
"89503",0.000103924896941144
"89506",0
"89508",0
"89509",0
"89510",0
"89511",0
"89512",0
"89519",0
"89521",0
"89523",0
"89701",0.000220645018938697
"89702",0
"89703",0
"89704",0
"89705",0
"89706",0
"89801",0
"89815",0
"89820",0
"89821",0
"89822",0
"89823",0
"89825",0
"89826",0
"89828",0
"89830",0
"89831",0
"89832",0
"89833",0
"89834",0
"89835",0
"89883",0
"90001",0.000183848108035834
"90002",7.50440884019361e-05
"90003",0.00020344500203445
"90004",0
"90005",0.000176180408738548
"90006",6.71411306566403e-05
"90007",9.4266255037353e-05
"90008",9.44762864521005e-05
"90010",0
"90011",8.09607340439887e-05
"90012",0
"90013",0
"90014",0.000575506445672192
"90015",0.000220740806145424
"90016",0.000174295736290551
"90017",0.000108213396818526
"90018",9.3475415965601e-05
"90019",0.000123965661511761
"90020",0.000153104187399525
"90021",0
"90022",8.95335303071e-05
"90023",8.56898029134533e-05
"90024",0
"90025",0.000149307851460017
"90026",0.000145125243084782
"90027",0.000156354701809247
"90028",0.000201518103042923
"90029",0.000272717355732519
"90031",7.51578314460367e-05
"90032",0.000104099435781058
"90033",6.10314311870613e-05
"90034",0.000129964167022521
"90035",0
"90036",7.90201501382853e-05
"90037",0.000162625665286813
"90038",0.000279916025192442
"90039",0.000169434090138936
"90040",0
"90041",0.000103128222756961
"90042",0.000110771762695235
"90043",0.000261591786017919
"90044",0.000110616131854429
"90045",9.86023122242217e-05
"90046",0.000216110019646365
"90047",0.000194510902336076
"90048",0.000232677183675369
"90049",0
"90056",0
"90057",0.000119636305630882
"90058",0.0011037527593819
"90059",0.000108260257659413
"90061",0.000251139095181717
"90062",8.35282325425994e-05
"90063",0
"90064",0.000231436837029894
"90065",0.000129140569509912
"90066",0.000185914445552419
"90067",0
"90068",0
"90069",0.000197726149283243
"90071",0.0238095238095238
"90073",0
"90077",0
"90079",0
"90089",0
"90090",0
"90094",0
"90095",0
"90201",0.000117687441769235
"90210",0
"90211",0
"90212",0
"90220",7.57331919647083e-05
"90221",0.000193468503327658
"90222",0.000150602409638554
"90230",0.000152966010952366
"90232",0.00027063599458728
"90240",0.00015144057850301
"90241",0.000185120907092445
"90242",0.000117112474820818
"90245",0.000179307871615564
"90247",0.000124241608514692
"90248",0.000430774532609632
"90249",0.000227023345567369
"90250",8.24130542277897e-05
"90254",0.000255898459491274
"90255",0.000119969607699383
"90260",0.00020099348206851
"90262",5.67086310536464e-05
"90263",0
"90265",0
"90266",0.000225352112676056
"90270",0.000109942463444131
"90272",0
"90274",0
"90275",0
"90277",0.00020099348206851
"90278",0.000124217430189804
"90280",5.28306671456647e-05
"90290",0
"90291",0.000296846011131725
"90292",0.000169858592721559
"90293",0
"90301",0.000104618925563634
"90302",0.000199886730852517
"90303",0
"90304",0.00030833269097356
"90305",0.000199441563621859
"90401",0.000421881591899873
"90402",0
"90403",0.000167350012551251
"90404",0
"90405",0.00024861486006535
"90501",0.000119118522930316
"90502",0
"90503",0.000112095056608004
"90504",8.97934750074828e-05
"90505",0.000241805480924234
"90506",0
"90601",0
"90602",0
"90603",0.000185322461082283
"90604",0.000139824287478735
"90605",0.000124402866242038
"90606",0
"90620",0.000107726117119835
"90621",0.000112365863250744
"90623",0
"90630",0.000142261965247434
"90631",0.000115834588208039
"90638",6.09421658845755e-05
"90640",0.000127530687071577
"90650",0.000104459469725746
"90660",7.93638196219108e-05
"90670",0
"90680",0.000262028757656153
"90701",0
"90703",7.90685722192571e-05
"90704",0.00100527770796683
"90706",0.000207267310058942
"90710",0.000178284899269032
"90712",9.61014831662235e-05
"90713",0
"90715",0.000246840442338073
"90716",0.000210010500525026
"90717",0.000139482983076065
"90720",0
"90723",0.000128409737126924
"90731",9.89135989712986e-05
"90732",0
"90740",0.000164561648907722
"90742",0
"90743",0
"90744",0.000140646976090014
"90745",0.00010539258738802
"90746",0
"90747",0
"90755",0.000346470333477696
"90802",0.000230994302140547
"90803",0.000280146921496607
"90804",0.000203878794056933
"90805",0.000104172092296474
"90806",0.000166706358656823
"90807",9.31619154089808e-05
"90808",0.000127129417747267
"90810",0.000107379667659929
"90813",0.000171291538198013
"90814",0
"90815",7.26181254841208e-05
"90822",0
"90831",0
"91001",0.000105769739277593
"91006",0.000151708234722981
"91007",0
"91008",0
"91010",0
"91011",0
"91016",0
"91020",0
"91024",0
"91030",0
"91040",0.000149633398174473
"91042",0.00022250241044278
"91046",0
"91101",0.000140219677494742
"91103",0.000108463791171047
"91104",7.92100121455352e-05
"91105",0
"91106",0.000117449007555886
"91107",0.000123065563178784
"91108",0
"91201",0.000257720888277995
"91202",0
"91203",0
"91204",0.000160230732254446
"91205",7.97066794197354e-05
"91206",0
"91207",0
"91208",0
"91210",0
"91214",0.000227368694578881
"91301",0.000151894888736994
"91302",0
"91303",0.000253276768188438
"91304",0.000110373245525285
"91306",0.000181166713635815
"91307",0
"91311",0.000146918386836113
"91316",9.83638807829765e-05
"91320",0.00011119017968333
"91321",0.000205797612747692
"91324",0.00023592854735423
"91325",0
"91326",0
"91330",0
"91331",6.63771359214095e-05
"91335",0.000134434884630426
"91340",8.29737802854298e-05
"91342",0.000126856599186004
"91343",0.000104879912500187
"91344",0.000205174118217596
"91345",0.000417863671977018
"91350",0
"91351",0.000183424536088777
"91352",0.000191180219219985
"91354",0
"91355",0
"91356",0.000167661457984039
"91360",0
"91361",0
"91362",0.000136597093213856
"91364",0.000143005255443138
"91367",0.000217533173809006
"91371",0
"91377",0
"91381",0
"91384",0
"91387",0.000166531855164867
"91390",0
"91401",0.000150924412023645
"91402",5.55100681386086e-05
"91403",0.000278263634918111
"91405",0.000108096422008432
"91406",0.000109309528147203
"91411",0
"91423",9.04377185578198e-05
"91436",0
"91501",0
"91502",0.000560328726186029
"91504",0.000186922875621519
"91505",0.00025888292019934
"91506",0
"91601",0.000271436714530007
"91602",0
"91604",0.000212701306593741
"91605",0.000225933387306309
"91606",0.000180607292019415
"91607",0.000130671980660547
"91608",0
"91701",0.000101365905577659
"91702",0.00017723068991074
"91706",0.000155985961263486
"91708",0
"91709",0
"91710",9.80680592331078e-05
"91711",0.000108763629442314
"91722",0.000115503450665589
"91723",0
"91724",0.000112288056293746
"91730",0.000124297374563233
"91731",0.000132353914367017
"91732",7.9484937604324e-05
"91733",0.000198390829934972
"91737",0
"91739",0
"91740",0.000231866135950844
"91741",0
"91744",0.000117067231711172
"91745",0.000108691714068331
"91746",0.000201959002322529
"91748",6.3722678901421e-05
"91750",8.79017844062234e-05
"91752",0.00014007956519303
"91754",0
"91755",0
"91759",0
"91761",6.51200651200651e-05
"91762",0.000113419099776402
"91763",7.71942464554975e-05
"91764",0.000123506889920073
"91765",0
"91766",9.67545751091945e-05
"91767",0.000158084021657511
"91768",0
"91770",9.56892014736137e-05
"91773",0
"91775",0
"91776",0
"91780",0
"91784",0
"91786",0.000242099186174274
"91789",0.000112511251125113
"91790",8.80204207376111e-05
"91791",0.000119771236937449
"91792",0
"91801",0
"91803",0.000101464470524571
"91901",0.000165180046250413
"91902",0.000158763759525826
"91905",0
"91906",0
"91910",8.01549662681184e-05
"91911",0.00014281293885226
"91913",0
"91914",0
"91915",0
"91916",0
"91917",0
"91931",0
"91932",0.000264230711158085
"91934",0
"91935",0
"91941",0.000156651419261859
"91942",0.000224153819332022
"91945",0
"91948",0
"91950",0.000206812071461525
"91962",0
"91963",0
"91977",0.000154440154440154
"91978",0
"91980",0
"92003",0
"92004",0
"92007",0
"92008",0.00018415527973187
"92009",0
"92010",0.000183531139116603
"92011",0
"92014",0.000221108490566038
"92019",0.000115548160473285
"92020",6.6953450613461e-05
"92021",0.000299367052517534
"92024",0.000155699577664896
"92025",0.000226479192224214
"92026",0
"92027",5.28280622666761e-05
"92028",6.22755485437901e-05
"92029",0
"92036",0
"92037",0.000235799622720604
"92040",0.000151168315121151
"92054",0.000215274953955079
"92055",0
"92056",0
"92057",0
"92058",8.69017358621738e-05
"92059",0
"92060",0
"92061",0
"92064",0.00012046983234615
"92065",0.00013331555792561
"92066",0
"92067",0
"92069",0.000119104335397808
"92070",0
"92071",0.00010396811644429
"92075",0.00023525721455458
"92078",5.93941793704217e-05
"92081",0.000101365049330991
"92082",0
"92083",0.000101242754815359
"92084",0.000154981692787539
"92086",0
"92091",0
"92101",0.000315848295634005
"92102",0.000295387411951829
"92103",0.000115273775216138
"92104",0.000198085176625949
"92105",9.50789834698396e-05
"92106",0.000248077400148846
"92107",0.000224193703359703
"92108",0.000224416517055655
"92109",0.000254717581881089
"92110",0.000365351401620832
"92111",0.000177539305229519
"92113",0.000102725654019997
"92114",0.000101668821077399
"92115",0.000155417061685032
"92116",0.000209530651340996
"92117",0.000122843655125213
"92118",0.000177399325882562
"92119",0
"92120",0.000130932896890344
"92121",0.00148022837809262
"92122",6.24076886272389e-05
"92123",9.23844424598898e-05
"92124",0
"92126",4.83921701468702e-05
"92127",0
"92128",0
"92129",0
"92130",0
"92131",0
"92132",0
"92134",0
"92135",0
"92139",8.30909846281678e-05
"92140",0
"92145",0
"92147",0
"92154",6.74316411737601e-05
"92155",0
"92173",0
"92201",0
"92203",0
"92210",0
"92211",0
"92220",0.000208799403430276
"92222",0
"92223",5.39762504498021e-05
"92225",0
"92227",0.00011033873993159
"92230",0
"92231",0
"92233",0
"92234",0
"92236",0
"92239",0
"92240",0
"92241",0
"92242",0
"92243",5.95214475616047e-05
"92249",0
"92250",0
"92251",0
"92252",0
"92253",0
"92254",0
"92256",0
"92257",0
"92258",0
"92259",0
"92260",0
"92262",0.000174715214200853
"92264",0
"92266",0
"92267",0
"92268",0
"92270",0
"92273",0
"92274",0
"92275",0
"92276",0
"92277",0.000172622130157086
"92278",0
"92280",0
"92281",0
"92282",0
"92283",0
"92284",0
"92285",0
"92301",0
"92304",0
"92305",0
"92307",0.000102173746455848
"92308",0.000142156514322269
"92309",0
"92310",0
"92311",0.000298917917139953
"92313",0
"92314",0
"92315",0.000571755288736421
"92316",0
"92320",0
"92321",0
"92322",0
"92324",0.000100046688454612
"92325",0
"92327",0
"92328",0
"92332",0
"92333",0
"92335",0.000191327815036352
"92336",4.06727269029752e-05
"92337",0
"92338",0
"92339",0
"92341",0
"92342",0
"92344",0
"92345",0.000158324199244915
"92346",9.39599417448361e-05
"92347",0
"92352",0
"92354",0
"92356",0
"92358",0
"92359",0
"92363",0.00056095736724009
"92364",0
"92365",0
"92368",0
"92371",0
"92372",0
"92373",0
"92374",0.000138277522988638
"92376",0.000139397107510019
"92377",0
"92378",0
"92382",0
"92384",0
"92385",0
"92386",0
"92389",0
"92391",0
"92392",8.56267018306989e-05
"92394",8.59229557496778e-05
"92395",0.000182199143664025
"92397",0
"92398",0
"92399",9.21353283703103e-05
"92401",0
"92404",0.000206627990145434
"92405",0.000166046758767269
"92407",8.75337369611204e-05
"92408",0
"92410",0.000177572582793217
"92411",0.000116959064327485
"92501",0.000185270958777212
"92503",8.37249217695262e-05
"92504",0.000100173634299452
"92505",5.63041927855561e-05
"92506",6.48774896736662e-05
"92507",6.76223965377333e-05
"92508",0
"92509",8.60130494083531e-05
"92518",0
"92530",0.000120307988450433
"92532",0
"92536",0
"92539",0
"92543",0.000208800960484418
"92544",0.00010015423752579
"92545",0
"92548",0
"92549",0
"92551",0
"92553",0.0001314025912591
"92555",6.74885269504184e-05
"92557",5.6173463655769e-05
"92561",0
"92562",6.22219456802414e-05
"92563",0
"92567",0
"92570",6.59130606729723e-05
"92571",5.20634479886155e-05
"92582",0
"92583",9.1751536838242e-05
"92584",0
"92585",0
"92586",0.000205423171733772
"92587",0
"92590",0.00116414435389988
"92591",0
"92592",4.70976097963028e-05
"92595",0
"92596",0
"92602",0
"92603",0
"92604",0
"92606",0
"92610",0
"92612",0
"92614",0
"92617",0
"92618",0
"92620",0
"92624",0
"92625",0
"92626",0.000197608931923723
"92627",0.000174158103893225
"92629",0.000111619600401831
"92630",6.7336666498325e-05
"92637",0
"92646",0.000178986933953821
"92647",0.000257238862361131
"92648",0.0002379510253526
"92649",0.000141731390668405
"92651",0
"92653",0
"92655",0
"92656",0
"92657",0
"92660",0
"92661",0
"92662",0
"92663",0.000273336066694
"92672",0.000204570693786896
"92673",0
"92675",0.00010308481302992
"92676",0
"92677",4.52393159815424e-05
"92678",0
"92679",0
"92683",0.000131716151693101
"92688",6.69164882226981e-05
"92691",9.83496921654635e-05
"92692",0
"92694",0
"92701",0
"92703",5.78770691052205e-05
"92704",3.3967006714145e-05
"92705",0.000105712715125375
"92706",8.39207787848271e-05
"92707",9.86339202051585e-05
"92708",8.77916878829912e-05
"92780",0.000168070051597506
"92782",0
"92801",0.000105114574886626
"92802",0.00019040365575019
"92804",4.44864594339098e-05
"92805",9.39874862375467e-05
"92806",7.60610516708078e-05
"92807",0.000112085633423936
"92808",0
"92821",0.000132583792957149
"92823",0
"92831",0.00018737118231216
"92832",0.000270929287455974
"92833",0.000362353389911319
"92835",0
"92840",5.48095368594135e-05
"92841",0
"92843",8.53369743775734e-05
"92844",0.000172495579800768
"92845",0.00018435445216002
"92860",0.000111736005065366
"92861",0
"92865",0.000193573364305072
"92866",0.000321047900346732
"92867",0.000111969544283955
"92868",0
"92869",0
"92870",0.000130597014925373
"92879",0.000104445187165775
"92880",4.3068795222235e-05
"92881",0
"92882",9.55631399317406e-05
"92883",0
"92886",0
"92887",0
"93001",0.000246944067168786
"93003",0.000154951674446532
"93004",9.51625693893735e-05
"93010",0.000195384581985542
"93012",0
"93013",0.000360317079029546
"93015",0
"93021",0
"93022",0
"93023",0.000251319426991706
"93030",0.000188285235014207
"93033",7.0837416323302e-05
"93035",0.000136267629624583
"93036",6.22897720194344e-05
"93040",0
"93041",0.000206543291473893
"93042",0
"93043",0
"93060",0.000118437805347467
"93063",0.000159410535265153
"93064",0
"93065",0.000459405278984297
"93066",0
"93067",0
"93101",0.000510025182493386
"93103",0.000292141396435875
"93105",0.000210194429847609
"93108",0
"93109",0
"93110",0
"93111",0
"93117",0.00011956410344003
"93201",0
"93202",0
"93203",0
"93204",0
"93205",0
"93206",0
"93207",0
"93208",0
"93210",0
"93212",0
"93215",9.097856544998e-05
"93218",0
"93219",0
"93220",0
"93221",0
"93222",0
"93223",0
"93224",0
"93225",0
"93226",0
"93230",4.43754160195252e-05
"93234",0
"93235",0
"93238",0
"93239",0
"93240",0
"93241",0
"93242",0
"93243",0
"93244",0
"93245",0
"93247",0
"93249",0
"93250",0
"93251",0
"93252",0
"93254",0
"93255",0
"93256",0
"93257",0
"93258",0
"93260",0
"93261",0
"93262",0
"93263",0
"93265",0
"93266",0
"93267",0
"93268",0.000160162297795099
"93270",0
"93271",0
"93272",0
"93274",9.45945945945946e-05
"93276",0
"93277",5.73932008188097e-05
"93280",0.000106617385741702
"93283",0
"93285",0
"93286",0
"93287",0
"93291",6.74877678420786e-05
"93292",0
"93301",0.000324543610547667
"93304",0.000101801893515219
"93305",0.000105535327951032
"93306",6.91754288876591e-05
"93307",4.60659664639764e-05
"93308",5.55751097608418e-05
"93309",6.8331681984352e-05
"93311",0
"93312",0
"93313",0
"93314",0
"93401",0.000242600679281902
"93402",0
"93405",8.35701153267592e-05
"93410",0
"93420",0
"93422",0
"93424",0
"93426",0
"93427",0.000483870967741935
"93428",0
"93429",0
"93430",0
"93432",0
"93433",0
"93434",0.00040263051939337
"93436",0.000124283152530938
"93437",0
"93440",0
"93441",0.00542299349240781
"93442",0.000458001282403591
"93444",0
"93445",0
"93446",0.000425665382202706
"93449",0.000611246943765281
"93450",0
"93451",0.000893455438909984
"93452",0
"93453",0
"93454",0.00027206173328057
"93455",0.000129940443963184
"93458",0.000122257929299986
"93460",0.000757002271006813
"93461",0
"93463",0.000758437618505878
"93465",0
"93501",0
"93505",0.00021780165529258
"93510",0
"93512",0
"93513",0
"93514",0
"93516",0
"93517",0
"93518",0
"93519",0
"93522",0
"93523",0
"93524",0
"93526",0
"93527",0
"93528",0
"93529",0
"93530",0
"93531",0
"93532",0
"93534",0.000228617877918053
"93535",6.7327372616611e-05
"93536",8.54250608653559e-05
"93541",0
"93543",0
"93544",0
"93545",0
"93546",0
"93549",0
"93550",9.031558847057e-05
"93551",5.92873658623347e-05
"93552",0
"93553",0
"93554",0
"93555",0.000118227765790796
"93558",0
"93560",0.00018385732671447
"93561",0
"93562",0
"93563",0
"93591",0
"93592",0
"93601",0
"93602",0
"93603",0
"93604",0
"93605",0
"93606",0
"93608",0
"93609",0
"93610",0
"93611",6.11583389395144e-05
"93612",0.000284575981787137
"93614",0
"93615",0
"93616",0
"93618",0
"93619",0
"93620",0
"93621",0
"93622",0
"93623",0
"93624",0
"93625",0
"93626",0
"93627",0
"93628",0
"93630",0
"93631",0
"93633",0
"93634",0
"93635",9.71345313258863e-05
"93636",0
"93637",0
"93638",0.000100136185211888
"93640",0
"93641",0
"93643",0
"93644",0
"93645",0
"93646",0
"93647",0
"93648",0
"93650",0
"93651",0
"93652",0
"93653",0
"93654",0
"93656",0
"93657",0
"93660",0
"93662",0.00016273393002441
"93664",0
"93665",0
"93666",0
"93667",0
"93668",0
"93669",0
"93673",0
"93675",0
"93701",0
"93702",0.000114676268892915
"93703",0.000213714355498565
"93704",0
"93705",0
"93706",7.39171142758587e-05
"93710",0.000209280076536714
"93711",0.000131554713605388
"93720",0.000106199953272021
"93721",0
"93722",0.000141808770872478
"93723",0
"93725",0
"93726",0.000163459742200635
"93727",8.28902651304337e-05
"93728",0
"93730",0
"93901",0.000319216854649926
"93905",4.95613817713238e-05
"93906",6.21619941567725e-05
"93907",0.000128760891025366
"93908",0
"93920",0
"93921",0.000904704463208685
"93923",0
"93924",0.000614062020264047
"93925",0
"93926",0
"93927",0
"93928",0
"93930",0
"93932",0
"93933",0
"93940",0.000155106092567316
"93943",0
"93950",0
"93953",0
"93954",0
"93955",8.67904877625412e-05
"93960",0.00011125120522139
"93962",0
"94002",0
"94005",0
"94010",7.01590271281572e-05
"94014",0
"94015",4.61247520794576e-05
"94019",0
"94020",0
"94021",0
"94022",0.000154591363495826
"94024",0
"94025",0
"94027",0
"94028",0
"94030",0
"94037",0
"94038",0
"94040",0
"94041",0.000205874279440022
"94043",9.62741888899586e-05
"94044",0.000102606197414324
"94060",0
"94061",7.68777387694437e-05
"94062",0
"94063",0.000114721656580721
"94065",0
"94066",9.28052713394121e-05
"94070",0
"94074",0
"94080",7.39644970414201e-05
"94085",0.000129182276191707
"94086",7.92440121243339e-05
"94087",5.29399308251571e-05
"94089",0
"94102",0.000382262996941896
"94103",0.00039084128586783
"94104",0
"94105",0.000366434591425431
