ZCTA,policeviolence_harmonicmean_pop,policeviolence_harmonicmean_black
44628,7.31E-07,9.75E-05
44629,1.33E-06,0.000165747
44632,1.48E-06,5.88E-06
44633,1.76E-06,0.001068984
44634,8.29E-07,0
44637,9.57E-07,0.000160469
44638,1.30E-06,3.51E-05
44640,1.06E-06,0
44641,1.06E-06,0
44643,1.46E-06,4.39E-06
44644,7.18E-06,0
44645,1.72E-06,0
44646,1.06E-06,0
44647,1.06E-06,0
44651,7.18E-06,0
44652,1.06E-06,0
44653,1.33E-06,0.000165747
44654,9.57E-07,0.000160469
44656,2.69E-06,0.000128351
44657,1.18E-06,0
44659,1.72E-06,0
44661,1.76E-06,0.001068984
44662,1.22E-06,0
44663,1.33E-06,0.000165747
44666,1.22E-06,0
44667,1.72E-06,0
44669,1.06E-06,0
44670,1.06E-06,0
44671,1.33E-06,0.000165747
44672,8.61E-07,0
44675,2.69E-06,0.000128351
44676,1.73E-06,4.32E-05
44677,1.72E-06,0
44678,1.33E-06,0.000165747
44680,1.33E-06,0.000165747
44681,5.01E-06,0.000928134
44682,1.33E-06,0.000165747
44683,1.14E-06,0.000110226
44685,8.11E-06,3.82E-06
44687,1.76E-06,0.001068984
44688,1.49E-06,0
44689,1.13E-06,2.83E-06
44690,1.76E-06,0.001068984
44691,1.18E-06,
44693,0,0
44695,4.59E-06,0
44697,1.33E-06,0.000165747
44699,2.19E-06,7.62E-05
44702,1.06E-06,0
44703,3.76E-06,0
44704,1.06E-06,0
44705,1.06E-06,0
44706,1.06E-06,0
44707,1.06E-06,0
44708,1.06E-06,0
44709,1.06E-06,0
44710,1.06E-06,0
44714,1.06E-06,0
44718,1.06E-06,0
44720,3.50E-06,3.82E-06
44721,1.06E-06,0
44730,1.49E-06,0
44802,3.07E-06,0
44804,2.65E-06,0
44805,4.44E-06,3.96E-05
44807,1.76E-06,0
44809,3.65E-06,0
44811,8.04E-07,0
44813,3.67E-06,3.78E-05
44814,0,0
44815,3.65E-06,0
44816,0,0
44817,2.94E-06,2.63E-07
44818,4.10E-06,0
44820,4.70E-06,0
44822,4.24E-06,3.84E-05
44824,0,0
44825,4.70E-06,0
44826,0,0
44827,5.94E-06,3.98E-05
44828,3.65E-06,0
44830,3.09E-06,2.08E-07
44833,3.78E-06,2.87E-05
44836,1.74E-06,0
44837,3.32E-06,3.67E-05
44838,9.33E-09,1.17E-06
44839,0,0
44840,1.18E-06,2.35E-07
44841,1.74E-06,0
44842,7.94E-07,0.000154833
44843,4.44E-06,3.96E-05
44844,2.59E-06,0
44846,0,0
44847,0,0
44849,1.54E-06,0
44850,0,0
44851,4.80E-07,7.41E-06
44853,3.65E-06,0
44854,4.70E-06,0
44855,0,0
44856,4.70E-06,0
44857,0,0
44859,5.59E-07,7.63E-06
44861,3.65E-06,0
44864,4.44E-06,3.96E-05
44865,4.38E-06,3.69E-05
44866,9.33E-09,1.17E-06
44867,3.65E-06,0
44870,0,0
44874,9.33E-09,1.17E-06
44875,5.94E-06,3.98E-05
44878,3.32E-06,3.67E-05
44880,7.48E-07,6.94E-06
44881,4.70E-06,0
44882,3.34E-06,0
44883,5.71E-06,0
44887,1.76E-05,0
44889,4.55E-07,6.03E-06
44890,0,0
44901,6.38E-06,4.13E-05
44902,6.38E-06,4.13E-05
44903,6.41E-06,5.88E-05
44904,1.00E-05,4.05E-05
44905,6.38E-06,4.13E-05
44906,9.69E-06,0.000105886
44907,1.06E-05,4.13E-05
45001,2.72E-06,6.75E-06
45002,2.72E-06,6.75E-06
45003,2.40E-06,6.66E-06
45005,3.32E-06,1.20E-05
45011,5.49E-06,1.50E-05
45013,2.70E-06,6.75E-06
45014,3.87E-06,6.71E-06
45015,2.66E-06,6.71E-06
45030,2.72E-06,6.75E-06
45032,3.05E-09,0
45033,2.72E-06,6.75E-06
45034,3.05E-09,0
45036,3.05E-09,0
45039,3.05E-09,0
45040,3.05E-09,0
45041,2.72E-06,6.75E-06
45042,1.56E-06,5.28E-06
45044,1.67E-06,5.31E-06
45050,1.67E-06,5.31E-06
45051,2.72E-06,6.75E-06
45052,2.72E-06,6.75E-06
45053,2.97E-06,6.69E-06
45054,3.05E-09,0
45056,2.66E-06,6.71E-06
45062,2.66E-06,6.71E-06
45064,2.40E-06,6.66E-06
45065,3.05E-09,0
45066,3.32E-06,1.20E-05
45067,6.69E-06,6.71E-06
45068,6.40E-07,0
45069,2.66E-06,6.71E-06
45070,1.02E-08,0
45101,0,0
45102,0,0
45103,0,0
45106,0,0
45107,1.33E-09,0
45111,2.72E-06,6.75E-06
45112,0,0
45113,2.56E-09,0
45115,0,0
45118,1.62E-08,0
45120,0,0
45121,0,0
45122,1.60E-09,0
45123,1.85E-06,3.93E-05
45130,0,0
45131,0,0
45132,1.09E-07,0
45133,3.58E-06,0
45135,2.24E-06,9.26E-05
45140,1.78E-06,6.42E-06
45142,3.64E-08,0
45144,2.25E-06,0
45145,0,0
45146,0,0
45147,2.18E-06,6.66E-06
45148,0,0
45150,2.18E-06,6.66E-06
45152,3.05E-09,0
45153,0,0
45154,5.37E-08,0
45155,1.09E-07,0
45156,0,0
45157,0,0
45158,0,0
45159,5.54E-08,0
45160,0,0
45162,1.60E-09,0
45164,0,0
45166,0,0
45167,0,0
45168,0,0
45169,2.23E-06,1.48E-05
45171,5.37E-08,0
45172,1.09E-07,0
45174,2.72E-06,6.75E-06
45176,0,0
45177,0,0
45202,9.17E-06,2.24E-05
45203,2.72E-06,6.75E-06
45204,2.72E-06,6.75E-06
45205,6.16E-06,6.75E-06
45206,7.53E-06,1.70E-05
45207,2.72E-06,6.75E-06
45208,2.72E-06,6.75E-06
45209,2.72E-06,6.75E-06
45211,6.16E-06,1.13E-05
45212,2.72E-06,6.75E-06
45213,2.72E-06,6.75E-06
45214,2.72E-06,6.75E-06
45215,2.72E-06,6.75E-06
45216,2.72E-06,6.75E-06
45217,2.72E-06,6.75E-06
45218,2.72E-06,6.75E-06
45219,6.25E-06,1.88E-05
45220,2.72E-06,6.75E-06
45223,7.25E-06,1.69E-05
45224,2.72E-06,6.75E-06
45225,2.72E-06,6.75E-06
45226,2.72E-06,6.75E-06
45227,6.24E-06,1.78E-05
45229,2.72E-06,6.75E-06
45230,2.72E-06,6.75E-06
45231,4.12E-06,6.75E-06
45232,2.72E-06,6.75E-06
45233,2.72E-06,6.75E-06
45236,2.72E-06,6.75E-06
45237,2.72E-06,6.75E-06
45238,2.72E-06,6.75E-06
45239,2.72E-06,6.75E-06
45240,2.72E-06,6.75E-06
45241,2.28E-06,6.53E-06
45242,2.72E-06,6.75E-06
45243,2.72E-06,6.75E-06
45244,2.18E-06,6.66E-06
45245,0,0
45246,2.70E-06,6.75E-06
45247,2.72E-06,6.75E-06
45248,2.72E-06,6.75E-06
45249,2.13E-06,6.51E-06
45251,2.72E-06,6.75E-06
45252,2.72E-06,6.75E-06
45255,2.18E-06,6.66E-06
45301,1.67E-06,0
45302,0,0
45303,1.85E-08,0
45304,2.35E-08,1.15E-06
45305,1.67E-06,0
45306,0,0
45307,1.67E-06,0
45308,2.70E-08,1.25E-06
45309,9.17E-06,1.27E-05
45310,2.17E-06,0
45311,1.02E-08,0
45312,4.42E-08,1.11E-06
45314,1.60E-06,0
45315,4.70E-06,1.28E-05
45316,1.60E-06,0
45317,3.30E-08,7.64E-07
45318,2.70E-08,1.25E-06
45319,1.52E-06,0
45320,1.02E-08,0
45321,1.02E-08,0
45322,6.98E-06,3.75E-05
45323,1.52E-06,0
45324,3.23E-06,0
45325,4.70E-06,1.28E-05
45326,3.12E-08,1.46E-06
45327,3.69E-06,1.15E-05
45328,1.85E-08,0
45330,1.02E-08,0
45331,1.85E-08,0
45332,1.85E-08,0
45333,0,0
45334,0,0
45335,2.23E-06,1.48E-05
45336,0,0
45337,2.70E-08,1.25E-06
45338,1.02E-08,0
45339,3.12E-08,1.46E-06
45340,0,0
45341,1.52E-06,0
45342,4.70E-06,1.20E-05
45344,3.35E-06,1.14E-05
45345,4.70E-06,1.28E-05
45346,1.85E-08,0
45347,1.48E-08,0
45348,1.85E-08,0
45349,1.52E-06,0
45350,1.85E-08,0
45351,1.85E-08,0
45352,1.85E-08,0
45353,0,0
45354,4.70E-06,1.28E-05
45356,2.13E-08,9.14E-07
45358,1.85E-08,0
45359,3.12E-08,1.46E-06
45360,0,0
45361,3.12E-08,1.46E-06
45362,1.85E-08,0
45363,0,0
45365,3.52E-08,
45368,1.60E-06,0
45369,2.51E-06,0
45370,1.67E-06,0
45371,3.94E-06,1.26E-05
45372,1.52E-06,0
45373,3.12E-08,1.46E-06
45377,9.04E-06,4.56E-05
45378,1.02E-08,0
45380,1.85E-08,0
45381,4.36E-06,1.28E-05
45382,1.48E-08,0
45383,3.12E-08,1.46E-06
45384,1.67E-06,0
45385,1.67E-06,0
45387,1.60E-06,0
45388,1.85E-08,0
45389,7.90E-08,0
45390,1.85E-08,0
45402,1.11E-05,1.28E-05
45403,4.70E-06,1.28E-05
45404,4.70E-06,1.28E-05
45405,8.49E-06,1.67E-05
45406,4.70E-06,1.28E-05
45409,4.70E-06,1.28E-05
45410,4.70E-06,1.28E-05
45414,7.71E-06,3.27E-05
45415,4.70E-06,1.28E-05
45416,4.70E-06,1.28E-05
45417,9.11E-06,1.56E-05
45418,4.70E-06,1.28E-05
45419,4.70E-06,1.28E-05
45420,6.77E-06,1.28E-05
45424,3.47E-06,1.14E-05
45426,9.01E-06,1.28E-05
45428,4.70E-06,1.28E-05
45429,4.70E-06,1.28E-05
45430,1.67E-06,0
45431,3.99E-06,1.15E-05
45432,3.99E-06,1.15E-05
45433,3.99E-06,1.15E-05
45434,1.67E-06,0
45439,1.10E-05,4.22E-05
45440,7.05E-06,1.15E-05
45449,4.70E-06,1.28E-05
45458,3.02E-06,1.08E-05
45459,3.99E-06,1.15E-05
45502,3.74E-06,0
45503,1.52E-06,0
45504,1.52E-06,0
45505,1.52E-06,0
45506,1.52E-06,0
45612,2.94E-06,0
45613,4.34E-06,0
45614,2.42E-07,0
45616,1.57E-06,0
45617,2.79E-07,0
45618,5.87E-06,0
45619,8.31E-08,0
45620,1.37E-07,0
45621,5.70E-06,0
45622,5.64E-07,0
45623,1.36E-07,0
45624,1.46E-05,0
45628,2.79E-07,0
45629,1.95E-08,0
45630,1.95E-08,0
45631,2.42E-07,0
45634,4.09E-06,0
45636,1.95E-08,0
45638,4.75E-08,0
45640,5.70E-06,0
45642,1.46E-05,0
45644,2.44E-06,0
45645,8.31E-08,0
45646,1.46E-05,0
45647,2.39E-07,0
45648,3.91E-06,0
45650,5.87E-06,0
45651,0,0
45652,1.95E-08,0
45653,1.95E-08,0
45654,5.64E-07,0
45656,5.57E-06,0
45657,1.57E-06,0
45658,2.42E-07,0
45659,8.31E-08,0
45660,9.52E-06,0
45661,1.09E-05,0
45662,1.95E-08,0
45663,1.95E-08,0
45669,8.31E-08,0
45671,3.91E-06,0
45672,4.09E-06,0
45673,2.79E-07,0
45674,2.42E-07,0
45678,1.36E-07,0
45679,2.36E-06,0
45680,8.31E-08,0
45681,2.79E-07,0
45682,4.75E-08,0
45684,1.57E-06,0
45685,3.08E-06,0
45686,1.10E-07,0
45688,1.36E-07,0
45690,8.58E-06,0
45692,5.70E-06,0
45693,5.87E-06,0
45694,1.95E-08,0
45695,0,0
45696,8.31E-08,0
45697,1.45E-06,0
45698,0,0
45701,0,0
45710,0,0
45711,1.35E-06,0
45714,2.26E-06,0
45715,8.21E-06,0
45716,0,0
45719,0,0
45721,2.26E-06,0
45723,9.22E-07,0
45724,2.26E-06,0
45727,7.21E-07,0
45729,2.26E-06,0
45732,1.97E-06,0
45734,0,0
45735,0,0
45740,0,0
45741,0,0
45742,1.09E-06,0
45743,0,0
45744,1.96E-06,0
45745,1.65E-06,0
45746,1.96E-06,0
45750,2.26E-06,0
45760,0,0
45761,0,0
45764,2.50E-07,0
45766,0,0
45767,1.83E-06,0
45768,2.26E-06,0
45769,0,0
45770,0,0
45771,0,0
45772,0,0
45773,2.26E-06,0
45775,0,0
45776,0,0
45778,0,0
45779,0,0
45780,0,0
45782,0,0
45784,2.26E-06,0
45786,2.51E-06,0
45787,2.26E-06,0
45788,2.26E-06,0
45789,1.83E-06,0
45801,4.61E-06,0
45804,1.92E-06,0
45805,1.92E-06,0
45806,1.33E-06,0
45807,1.92E-06,0
45808,1.92E-06,0
45809,1.92E-06,0
45810,2.84E-06,0
45812,6.26E-06,0
45813,3.52E-06,0.000233286
45814,2.65E-06,0
45816,2.65E-06,0
45817,1.87E-06,0
45819,0,0
45820,1.92E-06,0
45821,3.52E-06,0.000233286
45822,8.15E-06,0
45826,4.91E-06,0
45827,1.53E-07,2.24E-05
45828,4.91E-06,0
45830,1.45E-06,0
45831,2.68E-06,0.000243303
45832,1.45E-05,1.36E-05
45833,2.39E-06,0
45835,6.26E-06,0
45836,6.26E-06,0
45838,6.98E-06,0
45840,3.31E-06,0
45841,2.65E-06,0
45843,3.08E-06,0
45844,2.39E-06,0
45845,0,0
45846,2.17E-06,0
45849,2.53E-06,1.10E-05
45850,2.20E-06,0
45851,4.23E-07,3.73E-05
45853,0,0
45854,1.92E-06,0
45855,4.23E-07,3.73E-05
45856,1.46E-06,1.63E-07
45858,2.65E-06,0
45859,6.26E-06,0
45860,4.91E-06,0
45861,4.23E-07,3.73E-05
45862,2.30E-06,0
45863,6.98E-06,0
45864,0,0
45865,0,0
45866,4.91E-06,0
45867,2.04E-06,0
45868,2.65E-06,0
45869,1.47E-06,0
45870,0,0
45871,0,0
45872,2.94E-06,2.63E-07
45873,4.23E-07,3.73E-05
45874,6.98E-06,0
45875,0,0
45876,0,0
45877,1.87E-06,0
45879,4.23E-07,3.73E-05
45880,4.23E-07,3.73E-05
45881,2.65E-06,0
45882,5.77E-06,0
45883,4.91E-06,0
45884,0,0
45885,2.30E-06,0
45886,4.34E-06,1.36E-05
45887,2.73E-06,0
45888,0,0
45889,2.65E-06,0
45890,2.65E-06,0
45891,6.98E-06,0
45894,6.98E-06,0
45895,0,0
45896,2.20E-06,0
45897,2.65E-06,0
45898,5.77E-06,0
45899,6.98E-06,0
46001,2.44E-06,0
46011,0,0
46012,2.44E-06,0
46013,0,0
46016,0,0
46017,2.44E-06,0
46030,6.47E-07,0
46031,6.18E-07,0
46032,6.47E-07,0
46033,6.47E-07,0
46034,6.47E-07,0
46035,1.50E-06,0
46036,9.43E-07,1.33E-05
46037,6.47E-07,0
46038,1.84E-06,0
46039,0,0
46040,8.02E-07,0
46041,0,
46044,0,0
46045,3.11E-08,0
46047,3.11E-08,0
46048,0,0
46049,1.00E-08,0
46050,5.42E-09,0
46051,0,0
46052,1.91E-09,0
46055,1.08E-06,0
46056,1.04E-06,0
46057,0,0
46058,9.15E-07,0
46060,4.56E-07,0
46062,6.47E-07,0
46063,0,0
46064,1.04E-06,0
46065,0,0
46068,3.11E-08,0
46069,4.95E-07,0
46070,0,0
46071,1.91E-09,0
46072,3.11E-08,0
46074,6.47E-07,0
46075,1.91E-09,0
46076,1.99E-06,0
46077,2.89E-06,8.16E-06
46103,1.26E-06,0
46104,3.10E-08,0
46105,0,0
46106,1.83E-06,0
46107,8.88E-06,8.58E-06
46110,8.96E-06,0
46111,0,0
46112,9.05E-07,0
46113,3.25E-06,8.23E-06
46115,2.35E-06,0
46117,6.64E-06,0
46118,8.77E-07,0
46120,1.52E-06,0
46121,1.02E-06,0
46122,1.26E-06,0
46123,3.04E-06,0
46124,3.62E-06,0
46125,0,0
46126,8.96E-06,0
46127,1.30E-08,0
46128,0,0
46130,5.18E-06,0
46131,4.13E-06,0
46133,1.30E-08,0
46135,0,
46140,3.93E-06,0
46142,4.87E-06,0
46143,3.34E-06,0
46144,8.96E-06,0
46146,3.10E-08,0
46147,9.05E-07,0
46148,9.14E-06,0
46149,1.26E-06,0
46150,6.52E-06,0
46151,1.69E-06,0
46155,3.10E-08,0
46156,1.21E-08,0
46157,0,0
46158,8.77E-07,0
46160,1.73E-06,0
46161,4.54E-06,0
46162,4.13E-06,0
46163,5.18E-06,0
46164,2.47E-06,0
46165,1.26E-06,0
46166,2.14E-06,0
46167,1.26E-06,0
46168,1.26E-06,0
46171,0,0
46172,0,0
46173,2.78E-06,
46175,0,0
46176,1.26E-05,0
46180,8.77E-07,0
46181,2.47E-06,0
46182,6.52E-06,0
46183,3.82E-06,8.58E-06
46184,2.68E-06,0
46186,6.64E-06,0
46201,8.17E-06,2.33E-05
46202,3.82E-06,8.58E-06
46203,3.82E-06,8.58E-06
46204,3.82E-06,8.58E-06
46205,3.82E-06,8.58E-06
46208,6.55E-06,1.36E-05
46214,3.82E-06,8.58E-06
46216,3.82E-06,8.58E-06
46217,5.21E-06,8.58E-06
46218,1.00E-05,1.49E-05
46219,3.82E-06,8.58E-06
46220,3.82E-06,8.58E-06
46221,8.68E-06,8.58E-06
46222,4.98E-06,1.22E-05
46224,3.82E-06,8.58E-06
46225,1.10E-05,8.58E-06
46226,8.17E-06,1.65E-05
46227,3.82E-06,8.58E-06
46228,3.82E-06,8.58E-06
46229,5.77E-06,8.51E-06
46231,3.45E-06,8.25E-06
46234,3.45E-06,8.25E-06
46235,5.31E-06,9.99E-06
46236,3.82E-06,8.58E-06
46237,3.82E-06,8.58E-06
46239,3.75E-06,8.51E-06
46240,3.04E-06,8.20E-06
46241,3.82E-06,8.58E-06
46250,3.04E-06,8.20E-06
46254,4.63E-06,9.01E-06
46256,3.04E-06,8.20E-06
46259,3.88E-06,8.45E-06
46260,3.04E-06,8.20E-06
46268,3.58E-06,8.54E-06
46278,3.45E-06,8.25E-06
46280,6.47E-07,0
46290,6.47E-07,0
46301,2.39E-06,3.03E-05
46303,2.86E-06,1.01E-05
46304,2.39E-06,3.03E-05
46307,2.74E-06,1.12E-05
46310,3.98E-07,1.76E-05
46311,5.92E-06,1.01E-05
46312,2.86E-06,1.01E-05
46319,2.86E-06,1.01E-05
46320,2.86E-06,1.01E-05
46321,2.86E-06,1.01E-05
46322,2.86E-06,1.01E-05
46323,2.86E-06,1.01E-05
46324,2.86E-06,1.01E-05
46327,2.86E-06,1.01E-05
46340,0,0
46341,2.74E-06,1.12E-05
46342,2.74E-06,1.12E-05
46345,0,0
46346,0,0
46347,2.39E-06,3.03E-05
46348,1.44E-06,1.09E-05
46349,0,0
46350,0,0
46356,2.86E-06,1.01E-05
46360,1.44E-06,
46365,0,0
46366,1.07E-05,0
46368,3.99E-06,4.87E-05
46371,0,0
46373,2.86E-06,1.01E-05
46374,5.81E-06,1.23E-05
46375,2.86E-06,1.01E-05
46376,2.86E-06,1.01E-05
46377,2.86E-06,1.01E-05
46379,0,0
46381,0,0
46382,0,0
46383,2.39E-06,3.03E-05
46385,3.94E-06,3.03E-05
46390,1.44E-06,1.09E-05
46391,1.44E-06,1.09E-05
46392,5.62E-07,2.12E-05
46393,2.39E-06,3.03E-05
46394,2.86E-06,1.01E-05
46402,9.00E-06,2.20E-05
46403,7.26E-06,1.68E-05
46404,2.86E-06,1.01E-05
46405,2.86E-06,1.01E-05
46406,8.16E-06,2.13E-05
46407,7.66E-06,1.54E-05
46408,2.86E-06,1.01E-05
46409,8.61E-06,2.09E-05
46410,4.33E-06,1.10E-05
46501,0,0
46502,9.93E-08,0
46504,6.21E-08,0
46506,1.27E-06,5.68E-06
46507,2.97E-06,3.60E-05
46508,9.93E-08,0
46510,9.93E-08,0
46511,3.73E-06,0
46514,2.97E-06,3.60E-05
46516,6.86E-06,6.27E-05
46517,2.97E-06,3.60E-05
46524,9.93E-08,0
46526,4.82E-06,3.60E-05
46528,2.97E-06,3.60E-05
46530,2.12E-06,1.31E-05
46531,8.52E-06,0
46532,1.50E-06,0
46534,1.38E-05,0
46536,1.27E-06,5.68E-06
46537,0,0
46538,9.93E-08,0
46539,5.35E-08,0
46540,2.49E-06,3.58E-05
46542,2.17E-06,3.41E-05
46543,2.49E-06,3.58E-05
46544,1.49E-06,5.74E-06
46545,1.49E-06,5.74E-06
46550,1.69E-06,1.28E-05
46552,1.06E-06,4.30E-06
46553,2.97E-06,3.60E-05
46554,1.06E-06,4.30E-06
46555,9.93E-08,0
46556,1.49E-06,5.74E-06
46561,2.12E-06,1.31E-05
46562,5.54E-08,0
46563,2.84E-06,0
46565,0,0
46567,2.17E-06,3.41E-05
46570,0,0
46571,0,0
46573,2.12E-06,1.31E-05
46574,1.33E-06,4.26E-06
46580,9.93E-08,0
46582,9.93E-08,0
46590,9.93E-08,0
46595,1.49E-06,5.74E-06
46601,5.22E-06,1.82E-05
46613,1.49E-06,5.74E-06
46614,1.49E-06,5.74E-06
46615,1.49E-06,5.74E-06
46616,1.49E-06,5.74E-06
46617,1.49E-06,5.74E-06
46619,4.00E-06,5.74E-06
46628,1.49E-06,5.74E-06
46635,1.49E-06,5.74E-06
46637,1.49E-06,5.74E-06
46701,0,0
46702,8.57E-06,0
46703,0,0
46704,2.72E-06,4.74E-06
46705,0,0
46706,2.44E-06,4.72E-06
46710,0,0
46711,0,0
46714,0,0
46721,0,0
46723,2.23E-06,4.70E-06
46725,1.26E-08,0
46730,0,0
46731,0,0
46732,6.18E-08,0
46733,2.49E-06,4.70E-06
46737,0,0
46738,0,0
46740,0,0
46741,2.72E-06,4.74E-06
46742,0,0
46743,2.72E-06,4.74E-06
46745,2.72E-06,4.74E-06
46746,0,0
46747,0,0
46748,2.18E-06,4.70E-06
46750,5.34E-06,
46755,0,0
46759,0,0
46760,0,0
46761,0,0
46763,0,0
46764,1.26E-08,0
46765,2.72E-06,4.74E-06
46766,0,0
46767,2.08E-06,3.51E-05
46770,3.08E-06,0
46771,0,0
46772,0,0
46773,2.49E-06,4.70E-06
46774,2.72E-06,4.74E-06
46776,0,0
46777,2.32E-06,4.68E-06
46779,0,0
46781,0,0
46783,2.58E-06,4.66E-06
46784,0,0
46785,0,0
46786,0,0
46787,7.90E-08,0
46788,2.44E-06,4.72E-06
46791,0,0
46792,3.08E-06,0
46793,0,0
46794,0,0
46795,0,0
46797,2.72E-06,4.74E-06
46798,2.53E-06,4.72E-06
46799,0,0
46802,2.72E-06,4.74E-06
46803,7.83E-06,4.74E-06
46804,2.72E-06,4.74E-06
46805,2.72E-06,4.74E-06
46806,7.18E-06,1.05E-05
46807,2.72E-06,4.74E-06
46808,6.08E-06,4.74E-06
46809,2.72E-06,4.74E-06
46814,2.72E-06,4.74E-06
46815,2.72E-06,4.74E-06
46816,2.72E-06,4.74E-06
46818,2.50E-06,4.72E-06
46819,2.72E-06,4.74E-06
46825,4.98E-06,4.74E-06
46835,2.72E-06,4.74E-06
46845,2.72E-06,4.74E-06
46901,1.68E-06,0
46902,3.85E-06,0
46910,5.89E-08,0
46911,5.97E-06,0
46913,0,0
46914,0,0
46915,0,0
46917,0,0
46919,3.63E-06,1.54E-05
46920,0,0
46922,0,0
46923,9.70E-07,0
46926,2.78E-06,7.99E-05
46928,1.01E-06,1.33E-05
46929,1.90E-06,0
46930,2.97E-06,4.10E-05
46931,0,0
46932,2.55E-06,2.39E-05
46933,2.97E-06,4.10E-05
46936,2.35E-06,0
46938,2.97E-06,4.10E-05
46939,5.63E-06,0
46940,5.81E-06,3.61E-05
46941,1.22E-05,0
46943,1.22E-05,0
46946,1.22E-05,0
46947,3.42E-06,
46950,5.19E-06,0.000365718
46951,0,0
46952,2.77E-06,3.63E-05
46953,5.75E-06,5.31E-05
46957,2.97E-06,4.10E-05
46958,0,0
46959,0,0
46960,6.83E-06,0
46961,5.19E-06,0.000365718
46962,7.97E-06,0
46967,5.19E-06,0.000365718
46968,1.07E-05,0
46970,5.68E-06,
46974,5.97E-06,0
46975,0,0
46978,7.69E-06,0.000564745
46979,1.70E-06,0
46982,3.05E-06,0
46984,1.22E-05,0
46985,1.03E-05,0.001277843
46986,2.97E-06,4.10E-05
46987,2.97E-06,4.10E-05
46988,5.19E-06,0.000365718
46989,4.36E-06,1.58E-05
46990,4.22E-05,0
46991,3.84E-06,3.81E-05
46992,1.22E-05,0
46994,1.70E-05,0.001462872
46996,9.62E-06,0.000685224
46998,5.19E-06,0.000365718
47001,1.85E-06,0
47003,0,0
47006,3.82E-06,0
47010,6.05E-06,0
47011,0,0
47012,9.95E-06,0
47016,7.92E-06,0
47017,3.33E-06,0
47018,2.59E-06,0
47020,0,0
47022,2.07E-06,0
47023,4.01E-06,0
47024,7.92E-06,0
47025,2.07E-06,0
47030,7.92E-06,0
47031,2.78E-06,0
47032,2.07E-06,0
47034,4.01E-06,0
47035,7.92E-06,0
47036,7.92E-06,0
47037,4.01E-06,0
47038,0,0
47040,0,
47041,8.78E-06,0
47042,4.01E-06,0
47043,4.68E-06,0
47060,3.93E-06,0
47102,2.95E-06,0
47104,3.49E-06,0
47106,3.65E-06,0
47108,8.26E-06,0
47110,0,0
47111,3.49E-06,0
47112,0,0
47114,0,0
47115,0,0
47116,1.62E-05,0
47117,1.72E-06,0
47118,2.21E-05,0
47119,3.14E-06,0
47120,7.23E-06,0
47122,1.72E-06,0
47123,1.62E-05,0
47124,1.72E-06,0
47125,8.26E-06,0
47126,4.22E-06,0
47129,6.88E-06,0
47130,3.49E-06,0
47135,0,0
47136,1.72E-06,0
47137,6.29E-06,0
47138,3.54E-06,0
47140,1.20E-05,0
47141,3.49E-06,0
47142,0,0
47143,1.20E-05,0
47145,1.62E-05,0
47147,3.51E-06,0
47150,3.84E-06,0
47160,0,0
47161,0,0
47162,3.49E-06,0
47163,3.49E-06,0
47164,2.98E-06,0
47165,3.83E-06,0
47166,0,0
47167,1.11E-05,0
47170,3.87E-06,0
47172,3.14E-06,0
47175,1.20E-05,0
47177,2.89E-06,0
47201,3.50E-06,
47203,2.40E-06,0
47220,1.31E-05,0
47223,0,0
47224,4.41E-06,0
47226,2.40E-06,0
47227,3.30E-06,0
47229,2.78E-06,0
47230,2.36E-06,0
47231,3.30E-06,0
47232,1.78E-06,0
47234,8.96E-06,0
47235,3.50E-06,0
47240,5.01E-06,0
47243,1.58E-05,0
47244,1.81E-06,0
47246,2.40E-06,0
47247,2.40E-06,0
47250,4.41E-06,
47260,4.57E-06,0
47263,0,0
47264,2.34E-06,0
47265,0,0
47270,3.30E-06,0
47272,5.64E-06,0
47273,0,0
47274,2.38E-06,0
47280,2.40E-06,0
47281,5.60E-06,0
47282,0,0
47283,1.43E-06,0
47302,1.18E-05,0
47303,6.91E-06,0
47304,5.17E-06,0
47305,5.17E-06,0
47306,5.17E-06,0
47320,4.92E-06,0
47324,0,0
47325,0,0
47326,0,0
47327,5.17E-06,0
47330,0,0
47334,7.27E-06,0
47335,0,0
47336,4.01E-06,0
47337,1.23E-05,0
47338,5.17E-06,0
47339,0,0
47340,7.86E-06,0
47341,0,0
47342,5.17E-06,0
47344,1.23E-05,0
47345,0,0
47346,5.17E-06,0
47348,0,0
47351,1.23E-05,0
47352,9.14E-06,0
47353,6.05E-06,0
47354,5.43E-06,0
47355,2.37E-05,0
47356,4.07E-06,0
47357,0,0
47358,2.16E-06,0
47359,0,0
47360,5.66E-06,0
47361,1.23E-05,0
47362,1.73E-05,0
47367,5.17E-06,0
47368,5.65E-06,0
47369,0,0
47371,4.30E-06,0
47373,4.30E-06,0
47380,4.30E-06,0
47381,0,0
47382,7.86E-06,0
47383,5.17E-06,0
47384,6.64E-06,0
47385,1.23E-05,0
47386,1.23E-05,0
47387,1.23E-05,0
47388,1.23E-05,0
47390,4.30E-06,0
47393,2.16E-06,0
47394,7.86E-06,0
47396,5.17E-06,0
47401,1.39E-06,0
47403,3.48E-06,0
47404,2.48E-06,0
47405,1.49E-06,0
47406,1.49E-06,0
47408,1.49E-06,0
47420,2.90E-06,0
47421,2.90E-06,0
47424,1.73E-06,0
47427,8.24E-06,0
47429,1.49E-06,0
47431,9.28E-06,0
47432,9.84E-06,
