"ZCTA","third_spaces_total","population","thirdspaces_pop"
"45320",58,15163,382.510057376509
"45321",0,791,0
"45322",78,21527,362.335671482325
"45323",11,4947,222.356984030726
"45324",152,40867,371.938238676683
"45325",6,2407,249.272953884504
"45326",0,1145,0
"45327",34,9115,373.011519473395
"45328",0,576,0
"45330",0,874,0
"45331",121,22049,548.777722345685
"45332",0,765,0
"45333",0,1313,0
"45334",8,2001,399.800099950025
"45335",7,7033,99.5307834494526
"45336",0,156,0
"45337",0,1724,0
"45338",8,5050,158.415841584158
"45339",0,1235,0
"45340",0,701,0
"45341",5,3793,131.821776957553
"45342",130,36888,352.418130557363
"45344",34,16283,208.806730946386
"45345",4,6415,62.3538581449727
"45346",3,2038,147.20314033366
"45347",4,4346,92.038656235619
"45348",0,919,0
"45349",3,423,709.219858156028
"45350",0,85,0
"45351",4,255,1568.62745098039
"45352",0,242,0
"45353",0,134,0
"45354",0,570,0
"45356",101,24891,405.769153509301
"45358",0,303,0
"45359",5,1896,263.713080168776
"45360",0,392,0
"45361",0,305,0
"45362",0,941,0
"45363",0,1811,0
"45365",111,30016,369.802771855011
"45368",11,4824,228.026533996683
"45369",0,3559,0
"45370",0,2445,0
"45371",59,20324,290.297185593387
"45372",0,345,0
"45373",164,36131,453.903849879605
"45377",58,15332,378.293764675189
"45378",0,341,0
"45380",17,5520,307.971014492754
"45381",10,5318,188.040616773223
"45382",0,1362,0
"45383",15,6924,216.637781629116
"45384",0,2186,0
"45385",116,39139,296.379570249623
"45387",38,5390,705.009276437848
"45388",0,946,0
"45389",0,425,0
"45390",3,3310,90.6344410876133
"45402",147,9696,1516.08910891089
"45403",48,13968,343.642611683849
"45404",44,11150,394.618834080717
"45405",38,16793,226.284761507771
"45406",51,19390,263.022176379577
"45409",59,16227,363.591544955938
"45410",44,16446,267.542259515992
"45414",117,20053,583.453847304643
"45415",40,13212,302.755071147442
"45416",7,6016,116.356382978723
"45417",57,29325,194.373401534527
"45418",0,1864,0
"45419",56,15060,371.845949535193
"45420",96,25179,381.270106040748
"45424",191,51307,372.268891184439
"45426",27,15315,176.297747306562
"45428",3,346,867.052023121387
"45429",103,25563,402.926104134882
"45430",23,7334,313.60785383147
"45431",143,27785,514.666186791434
"45432",69,15106,456.772143519131
"45433",3,2514,119.331742243437
"45434",25,12388,201.808201485308
"45439",47,9809,479.151799367927
"45440",106,21045,503.68258493704
"45449",65,17561,370.138374807813
"45458",86,31680,271.464646464646
"45459",256,27342,936.288493892181
"45502",60,15708,381.970970206264
"45503",103,32599,315.960612288721
"45504",107,17810,600.78607523863
"45505",71,19689,360.607445781909
"45506",22,13368,164.572112507481
"45601",225,56263,399.907576915557
"45612",14,4563,306.815691431076
"45613",0,2803,0
"45614",3,4883,61.4376407945935
"45616",0,1762,0
"45617",0,189,0
"45618",0,12,0
"45619",10,7627,131.11315064901
"45620",0,765,0
"45621",0,265,0
"45622",0,84,0
"45623",0,3210,0
"45624",0,0,0
"45628",6,5187,115.673799884326
"45629",3,2741,109.449106165633
"45630",0,78,0
"45631",89,14496,613.962472406181
"45634",0,1898,0
"45636",0,126,0
"45638",76,21710,350.069092584063
"45640",76,16121,471.43477451771
"45642",0,0,0
"45644",7,4931,141.959034678564
"45645",0,2317,0
"45646",0,571,0
"45647",0,2882,0
"45648",16,13143,121.737807197748
"45650",0,454,0
"45651",12,5867,204.533833304926
"45652",0,3706,0
"45653",7,3924,178.389398572885
"45654",0,1289,0
"45656",18,6170,291.734197730956
"45657",0,1518,0
"45658",0,2708,0
"45659",0,2653,0
"45660",11,7402,148.608484193461
"45661",18,7268,247.660979636764
"45662",170,29520,575.880758807588
"45663",9,6228,144.508670520231
"45669",21,9844,213.327915481512
"45671",0,228,0
"45672",0,1368,0
"45673",0,582,0
"45674",5,656,762.195121951219
"45678",0,1263,0
"45679",10,2801,357.015351660121
"45680",32,12647,253.02443267178
"45681",0,1719,0
"45682",3,2133,140.646976090014
"45684",0,2169,0
"45685",0,1419,0
"45686",0,3508,0
"45688",0,578,0
"45690",46,14602,315.025338994658
"45692",23,8964,256.581883087907
"45693",25,8935,279.798545047566
"45694",26,12276,211.795373085696
"45695",0,613,0
"45696",0,1525,0
"45697",6,4715,127.253446447508
"45698",0,372,0
"45701",179,36270,493.520816101461
"45710",9,5378,167.348456675344
"45711",0,1134,0
"45714",27,9120,296.052631578947
"45715",15,2653,565.397663022993
"45716",0,425,0
"45719",0,1056,0
"45721",0,56,0
"45723",5,3532,141.562853907135
"45724",0,2424,0
"45727",0,342,0
"45729",0,1520,0
"45732",6,4403,136.270724506019
"45734",0,447,0
"45735",0,1360,0
"45740",0,357,0
"45741",0,481,0
"45742",5,3077,162.49593760156
"45743",0,1671,0
"45744",5,2746,182.083029861617
"45745",0,1485,0
"45746",0,269,0
"45750",161,26473,608.166811468289
"45760",16,4076,392.541707556428
"45761",0,1663,0
"45764",19,9374,202.688286750587
"45766",0,1109,0
"45767",3,2724,110.132158590308
"45768",0,1409,0
"45769",32,6796,470.865214832254
"45770",0,640,0
"45771",6,3347,179.265013444876
"45772",3,1847,162.425554953979
"45773",4,89,4494.38202247191
"45775",4,990,404.040404040404
"45776",0,693,0
"45778",0,1028,0
"45779",0,856,0
"45780",10,3102,322.372662798195
"45782",0,474,0
"45784",3,3355,89.4187779433681
"45786",0,3361,0
"45787",0,55,0
"45788",0,1216,0
"45789",0,235,0
"45801",110,22518,488.498090416556
"45804",66,15551,424.410005787409
"45805",143,23252,615.000860141063
"45806",33,10923,302.114803625378
"45807",34,12008,283.144570286476
"45808",3,345,869.565217391304
"45809",0,146,0
"45810",19,8006,237.32200849363
"45812",0,1744,0
"45813",6,3522,170.357751277683
"45814",6,3417,175.592625109745
"45816",0,338,0
"45817",39,6862,568.347420577091
"45819",0,321,0
"45820",0,508,0
"45821",0,986,0
"45822",109,18876,577.452850180123
"45826",0,438,0
"45827",0,2065,0
"45828",22,6295,349.483717235902
"45830",13,5718,227.352221056313
"45831",9,3400,264.705882352941
"45832",10,3088,323.834196891192
"45833",39,10667,365.613574575794
"45835",0,550,0
"45836",0,1287,0
"45838",0,49,0
"45840",305,55589,548.669700840094
"45841",0,888,0
"45843",4,3907,102.380342974149
"45844",0,3066,0
"45845",8,2931,272.94438758103
"45846",12,4231,283.620893405814
"45849",0,1018,0
"45850",8,3530,226.628895184136
"45851",0,839,0
"45853",10,1293,773.395204949729
"45854",0,458,0
"45855",0,147,0
"45856",16,5187,308.463466358203
"45858",4,2972,134.589502018843
"45859",0,483,0
"45860",8,2382,335.852225020991
"45861",0,233,0
"45862",3,1420,211.267605633803
"45863",3,1398,214.592274678112
"45864",0,159,0
"45865",16,4859,329.285861288331
"45866",0,111,0
"45867",0,968,0
"45868",0,604,0
"45869",17,4875,348.717948717949
"45870",0,276,0
"45871",6,2103,285.306704707561
"45872",14,4200,333.333333333333
"45873",7,1855,377.358490566038
"45874",3,2178,137.741046831956
"45875",45,11207,401.534755063799
"45876",6,781,768.245838668374
"45877",6,2200,272.727272727273
"45879",25,6173,404.989470273773
"45880",5,2754,181.554103122731
"45881",0,1355,0
"45882",9,2852,315.568022440393
"45883",5,3899,128.238009746089
"45884",0,71,0
"45885",53,12594,420.83531840559
"45886",0,534,0
"45887",7,4279,163.589623743865
"45888",0,262,0
"45889",3,1663,180.396873120866
"45890",0,606,0
"45891",85,14956,568.333779085317
"45894",0,815,0
"45895",75,17876,419.556947863057
"45896",3,1754,171.037628278221
"45897",0,0,0
"45898",0,938,0
"45899",0,125,0
"46001",41,9993,410.287201040728
"46011",27,17069,158.181498623235
"46012",50,19806,252.448752903161
"46013",89,17136,519.37441643324
"46016",69,18046,382.356200820126
"46017",13,5814,223.59821121431
"46030",3,2978,100.73875083949
"46031",4,2546,157.109190887667
"46032",414,51551,803.08820391457
"46033",102,38942,261.927995480458
"46034",26,6649,391.036246052038
"46035",0,1229,0
"46036",34,11678,291.14574413427
"46037",115,41890,274.528527094772
"46038",222,43381,511.744773057329
"46039",0,508,0
"46040",29,12474,232.483565816899
"46041",85,22247,382.073987503933
"46044",7,3147,222.434064188116
"46045",0,39,0
"46047",0,56,0
"46048",0,2117,0
"46049",0,1082,0
"46050",4,2127,188.058298072402
"46051",9,2817,319.488817891374
"46052",117,22443,521.320679053602
"46055",23,12638,181.990821332489
"46056",0,2238,0
"46057",0,1269,0
"46058",0,2516,0
"46060",241,41461,581.269144497238
"46062",62,35349,175.393929106905
"46063",0,565,0
"46064",44,17168,256.290773532153
"46065",11,3444,319.396051103368
"46068",0,2872,0
"46069",13,7220,180.05540166205
"46070",4,2336,171.232876712329
"46071",4,3148,127.064803049555
"46072",50,8592,581.936685288641
"46074",111,34755,319.378506689685
"46075",23,6614,347.747202902933
"46076",0,1440,0
"46077",132,29296,450.573457127253
"46103",0,162,0
"46104",0,910,0
"46105",4,1794,222.965440356745
"46106",22,6855,320.933625091174
"46107",30,13081,229.340264505772
"46110",0,583,0
"46111",0,196,0
"46112",147,37819,388.693513842249
"46113",31,15505,199.935504675911
"46115",3,1967,152.516522623284
"46117",0,828,0
"46118",7,5068,138.121546961326
"46120",16,5332,300.075018754689
"46121",4,5545,72.1370604147881
"46122",58,16300,355.828220858896
"46123",161,36616,439.698492462312
"46124",30,8949,335.232986925914
"46125",0,55,0
"46126",3,4956,60.5326876513317
"46127",0,287,0
"46128",0,1824,0
"46130",3,2669,112.401648557512
"46131",119,33215,358.27186512118
"46133",3,833,360.144057623049
"46135",86,20462,420.291271625452
"46140",139,40292,344.98163407128
"46142",219,29696,737.473060344828
"46143",140,57211,244.708185488805
"46144",0,133,0
"46146",0,416,0
"46147",3,3209,93.4870676223123
"46148",18,5555,324.032403240324
"46149",0,2153,0
"46150",0,1147,0
"46151",98,31589,310.234575326854
"46155",0,162,0
"46156",0,1253,0
"46157",4,4103,97.4896417255667
"46158",70,23152,302.349689011748
"46160",10,6321,158.202816010125
"46161",6,2569,233.553912028026
"46162",0,314,0
"46163",27,13088,206.295843520782
"46164",8,4166,192.030724915987
"46165",4,1522,262.81208935611
"46166",0,2167,0
"46167",10,7066,141.522785168412
"46168",176,35418,496.922468801175
"46171",0,1762,0
"46172",4,2562,156.128024980484
"46173",64,9905,646.138313982837
"46175",0,646,0
"46176",126,27737,454.266863755994
"46180",0,976,0
"46181",11,5286,208.096859629209
"46182",3,1526,196.592398427261
"46183",0,15,0
"46184",22,14042,156.672838626976
"46186",0,1652,0
"46201",69,30962,222.853820812609
"46202",173,20504,843.73780725712
"46203",182,38581,471.734791736865
"46204",391,8356,4679.27237912877
"46205",100,27580,362.581580855693
"46208",117,23080,506.932409012132
"46214",49,24549,199.600798403194
"46216",16,2324,688.468158347676
"46217",84,36843,227.994462991613
"46218",70,28918,242.063766512207
"46219",159,36940,430.427720628046
"46220",314,36585,858.275249419161
"46221",38,26714,142.247510668563
"46222",116,37885,306.18978487528
"46224",118,37074,318.282354210498
"46225",78,5577,1398.6013986014
"46226",114,45652,249.715237010427
"46227",262,54876,477.44004665063
"46228",30,16430,182.592818015825
"46229",100,28768,347.608453837597
"46231",14,10277,136.22652525056
"46234",46,26864,171.232876712329
"46235",10,33063,30.2452892961921
"46236",80,28705,278.697091099112
"46237",125,39169,319.12992417473
"46239",46,30651,150.076669602949
"46240",236,19785,1192.82284559009
"46241",103,31941,322.469553238784
"46250",243,18402,1320.50864036518
"46254",154,40276,382.361704240739
"46256",85,23837,356.588496874607
"46259",13,10999,118.192562960269
"46260",108,34445,313.543329946291
"46268",213,25443,837.165428605117
"46278",52,8859,586.9736990631
"46280",22,6824,322.391559202814
"46290",7,187,3743.31550802139
"46301",0,516,0
"46303",44,14765,298.002031832035
"46304",126,25351,497.021813735158
"46307",231,62779,367.957437996782
"46310",43,13832,310.873337189127
"46311",87,21632,402.181952662722
"46312",79,28201,280.13191021595
"46319",69,17513,393.99303374636
"46320",59,13561,435.071159943957
"46321",115,22689,506.853541363656
"46322",150,22581,664.275275674239
"46323",55,22195,247.803559360216
"46324",57,21820,261.228230980752
"46327",31,11466,270.364556078842
"46340",0,742,0
"46341",15,10357,144.829583856329
"46342",118,30874,382.198613720282
"46345",0,170,0
"46346",0,1208,0
"46347",13,4833,268.984067866749
"46348",3,1031,290.9796314258
"46349",0,3251,0
"46350",163,42763,381.17063816851
"46356",57,17720,321.670428893905
"46360",221,43678,505.975548330968
"46365",0,755,0
"46366",12,5610,213.903743315508
"46368",148,38661,382.814722847314
"46371",3,3246,92.4214417744917
"46373",49,16083,304.669526829572
"46374",0,873,0
"46375",155,23598,656.835325027545
"46376",0,243,0
"46377",0,332,0
"46379",0,81,0
"46381",0,176,0
"46382",0,1713,0
"46383",252,42245,596.520298260149
"46385",52,39398,131.98639524849
"46390",11,3327,330.628193567779
"46391",13,9528,136.439966414778
"46392",14,7734,181.018877682958
"46393",0,296,0
"46394",49,12319,397.759558405715
"46402",19,6295,301.826846703733
"46403",23,13435,171.194640863416
"46404",22,17894,122.946238962781
"46405",27,10855,248.733302625518
"46406",16,9042,176.95200176952
"46407",35,10905,320.953690967446
"46408",43,15526,276.954785521061
"46409",13,7205,180.430256766135
"46410",232,37813,613.545606008516
"46501",9,3613,249.100470523111
"46502",0,58,0
"46504",9,3735,240.963855421687
"46506",27,9700,278.350515463918
"46507",19,9434,201.399194403222
"46508",0,113,0
"46510",3,3924,76.4525993883792
"46511",16,4308,371.402042711235
"46514",176,41616,422.914263744714
"46516",128,31329,408.567142264356
"46517",75,26468,283.361039746109
"46524",3,2124,141.242937853107
"46526",167,33117,504.272730017816
"46528",65,27001,240.731824747232
"46530",114,31843,358.006469239707
"46531",0,1579,0
"46532",0,1531,0
"46534",36,11686,308.060927605682
"46536",13,3209,405.110626363353
"46537",0,425,0
"46538",8,4169,191.892540177501
"46539",3,2802,107.066381156317
"46540",45,11881,378.755996969952
"46542",11,4142,265.572187349107
"46543",6,3553,168.871376301717
"46544",122,31988,381.393022383394
"46545",189,24685,765.647154142192
"46550",64,12624,506.970849176172
"46552",11,6907,159.258723034603
"46553",6,3240,185.185185185185
"46554",8,4878,164.0016400164
"46555",21,2406,872.817955112219
"46556",10,7301,136.96753869333
"46561",25,13615,183.621006243114
"46562",9,5010,179.640718562874
"46563",98,23664,414.131169709263
"46565",37,8642,428.141633881046
"46567",37,9162,403.841955904824
"46570",0,833,0
"46571",7,5682,123.196057726153
"46573",10,3812,262.329485834208
"46574",15,9436,158.965663416702
"46580",149,22013,676.872757007223
"46582",33,13459,245.189092800357
"46590",31,4925,629.441624365482
"46595",0,133,0
"46601",87,5714,1522.57612880644
"46613",22,11327,194.226185221153
"46614",104,31035,335.105526019011
"46615",55,13719,400.903855966178
"46616",13,5457,238.226131574125
"46617",54,9689,557.333058107132
"46619",60,21471,279.446695542825
"46628",72,26396,272.768601303228
"46635",33,6363,518.623290900519
"46637",66,16090,410.192666252331
"46701",22,8102,271.537891878549
"46702",0,2074,0
"46703",122,18264,667.980727113447
"46704",0,38,0
"46705",0,1682,0
"46706",109,18771,580.682968408716
"46710",6,4291,139.827546026567
"46711",27,8770,307.867730900798
"46714",78,14931,522.403054048624
"46721",9,5084,177.025963808025
"46723",20,7884,253.678335870117
"46725",105,23286,450.914712702912
"46730",0,1039,0
"46731",0,759,0
"46732",4,3244,123.304562268804
"46733",89,18943,469.830544264372
"46737",19,7329,259.244098785646
"46738",23,8549,269.037314305767
"46740",0,3874,0
"46741",6,4553,131.781243136394
"46742",10,3290,303.951367781155
"46743",6,2050,292.682926829268
"46745",4,2146,186.393289841566
"46746",10,4640,215.51724137931
"46747",6,2292,261.780104712042
"46748",10,5021,199.163513244374
"46750",139,26499,524.548096154572
"46755",58,15097,384.182287871763
"46759",0,508,0
"46760",0,1381,0
"46761",23,12325,186.612576064909
"46763",0,1881,0
"46764",0,1385,0
"46765",10,5568,179.597701149425
"46766",3,737,407.055630936228
"46767",23,8102,283.880523327573
"46770",9,3057,294.406280667321
"46771",0,72,0
"46772",3,3087,97.1817298347911
"46773",11,3392,324.292452830189
"46774",54,17221,313.570640497068
"46776",7,1715,408.163265306122
"46777",10,6493,154.012012937009
"46779",4,2144,186.567164179104
"46781",0,728,0
"46783",26,6651,390.918658848293
"46784",8,2159,370.541917554423
"46785",3,1686,177.935943060498
"46786",0,39,0
"46787",11,3865,284.605433376455
"46788",0,3723,0
"46791",0,865,0
"46792",11,3756,292.864749733759
"46793",4,4874,82.0681165367255
"46794",0,1709,0
"46795",10,6651,150.353330326267
"46797",9,3915,229.885057471264
"46798",0,1515,0
"46799",3,227,1321.5859030837
"46802",158,10584,1492.81934996221
"46803",44,9425,466.84350132626
"46804",209,28587,731.101549655438
"46805",171,21704,787.873203096203
"46806",50,24711,202.339039294241
"46807",38,17538,216.672368571103
"46808",108,19831,544.601885936161
"46809",48,9212,521.059487624837
"46814",33,12649,260.890188947743
"46815",88,28242,311.592663409107
"46816",33,19055,173.182891629494
"46818",88,20852,422.021868405908
"46819",15,9657,155.327741534638
"46825",181,29507,613.413766224964
"46835",85,35658,238.375680071793
"46845",34,23066,147.403104135958
"46901",208,39383,528.146662265444
"46902",162,35778,452.792218681872
"46910",7,3376,207.345971563981
"46911",0,1483,0
"46913",0,1048,0
"46914",7,1729,404.858299595142
"46915",7,694,1008.64553314121
"46917",0,1781,0
"46919",5,2407,207.72746157042
"46920",0,1103,0
"46922",0,31,0
"46923",34,8046,422.570221227939
"46926",0,1293,0
"46928",13,4265,304.806565064478
"46929",10,3088,323.834196891192
"46930",0,126,0
"46931",0,187,0
"46932",7,3057,228.98266274125
"46933",28,6126,457.068233757754
"46936",11,5857,187.809458767287
"46938",5,2928,170.765027322404
"46939",4,1819,219.901044529962
"46940",0,2658,0
"46941",3,970,309.278350515464
"46943",0,225,0
"46946",0,34,0
"46947",126,27830,452.748832195472
"46950",0,566,0
"46951",0,1874,0
"46952",107,18625,574.496644295302
"46953",84,23333,360.005142930613
"46957",0,592,0
"46958",3,458,655.021834061135
"46959",0,838,0
"46960",0,1062,0
"46961",0,169,0
"46962",31,8844,350.52012663953
"46967",0,97,0
"46968",0,142,0
"46970",93,23499,395.761521766884
"46974",4,2079,192.400192400192
"46975",72,14325,502.61780104712
"46978",3,2135,140.515222482436
"46979",11,4940,222.672064777328
"46982",5,2660,187.96992481203
"46984",0,188,0
"46985",0,1438,0
"46986",3,1683,178.25311942959
"46987",0,884,0
"46988",0,967,0
"46989",10,4947,202.142712755205
"46990",0,741,0
"46991",4,1614,247.831474597274
"46992",92,16260,565.805658056581
"46994",3,2815,106.571936056838
"46996",40,6159,649.456080532554
"46998",0,226,0
"47001",34,10009,339.694275152363
"47003",0,890,0
"47006",53,11880,446.127946127946
"47010",0,220,0
"47011",0,788,0
"47012",39,9396,415.07024265645
"47016",0,796,0
"47017",0,481,0
"47018",8,4477,178.691087781997
"47020",0,1432,0
"47022",0,2980,0
"47023",0,1665,0
"47024",0,3708,0
"47025",100,22794,438.711941739054
"47030",0,2038,0
"47031",13,5477,237.356216907066
"47032",0,3116,0
"47034",3,135,2222.22222222222
"47035",0,246,0
"47036",0,882,0
"47037",10,4553,219.635405227323
"47038",0,1716,0
"47040",12,5103,235.155790711346
"47041",9,6626,135.828554180501
"47042",20,4089,489.117143555882
"47043",21,5212,402.916346891788
"47060",6,5942,100.97610232245
"47102",7,6953,100.675967208399
"47104",0,0,0
"47106",3,5005,59.9400599400599
"47108",0,2352,0
"47110",0,417,0
"47111",24,16971,141.417712568499
"47112",69,16593,415.838003977581
"47114",0,328,0
"47115",0,3025,0
"47116",0,681,0
"47117",3,4531,66.2105495475612
"47118",0,3474,0
"47119",45,11700,384.615384615385
"47120",0,741,0
"47122",25,10943,228.456547564653
"47123",0,122,0
"47124",3,5146,58.2977069568597
"47125",0,1554,0
"47126",3,4698,63.8569604086846
"47129",111,19684,563.90977443609
"47130",196,46645,420.195090577768
"47135",0,938,0
"47136",4,4482,89.2458723784025
"47137",0,1499,0
"47138",7,4378,159.890360895386
"47140",5,2559,195.388823759281
"47141",0,1542,0
"47142",0,1049,0
"47143",6,3063,195.88638589618
"47145",0,1913,0
"47147",0,1273,0
"47150",244,47912,509.266989480715
"47160",0,113,0
"47161",0,3305,0
"47162",0,801,0
"47163",0,1210,0
"47164",3,4115,72.9040097205346
"47165",0,6034,0
"47166",0,1515,0
"47167",53,14879,356.206734323543
"47170",50,14919,335.143106106307
"47172",46,17813,258.23836523887
"47175",0,1033,0
"47177",0,1241,0
"47201",231,44831,515.268452633223
"47203",40,26807,149.214757339501
"47220",18,5671,317.404337859284
"47223",0,1024,0
"47224",0,520,0
"47226",0,260,0
"47227",0,2299,0
"47229",4,3261,122.661760196259
"47230",0,1439,0
"47231",0,858,0
"47232",0,3327,0
"47234",0,1457,0
"47235",0,1488,0
"47240",86,21836,393.845026561641
"47243",11,5907,186.219739292365
"47244",0,734,0
"47246",8,4600,173.913043478261
"47247",0,194,0
"47250",108,22202,486.442662823169
"47260",0,1705,0
"47263",0,255,0
"47264",0,1197,0
"47265",38,20344,186.787259142745
"47270",0,530,0
"47272",0,2185,0
"47273",0,2210,0
"47274",130,31352,414.646593518755
"47280",0,979,0
"47281",0,1237,0
"47282",0,293,0
"47283",5,3193,156.592546194801
"47302",78,26018,299.792451379814
"47303",140,25124,557.236108899857
"47304",123,32105,383.117894408971
"47305",50,3504,1426.94063926941
"47306",0,5096,0
"47320",12,3648,328.947368421053
"47324",0,149,0
"47325",0,663,0
"47326",0,2195,0
"47327",21,4512,465.425531914894
"47330",7,5196,134.719014626636
"47331",88,22391,393.015050690009
"47334",13,3189,407.651301348385
"47335",0,753,0
"47336",6,3243,185.013876040703
"47337",0,138,0
"47338",3,2789,107.565435640014
"47339",0,497,0
"47340",8,2998,266.844563042028
"47341",0,2382,0
"47342",3,2558,117.279124315872
"47344",0,124,0
"47345",3,1406,213.371266002845
"47346",15,3911,383.533623114293
"47348",35,9159,382.137787968119
"47351",0,540,0
"47352",0,860,0
"47353",20,5508,363.108206245461
"47354",0,1075,0
"47355",6,2752,218.023255813953
"47356",9,5286,170.261066969353
"47357",3,822,364.963503649635
"47358",0,1060,0
"47359",8,3013,265.516096913375
"47360",0,1259,0
"47361",0,215,0
"47362",107,29873,358.182974592441
"47367",0,57,0
"47368",3,2831,105.969622041681
"47369",0,1320,0
"47371",50,12200,409.83606557377
"47373",0,2404,0
"47374",221,45571,484.957538785631
"47380",0,1476,0
"47381",0,122,0
"47382",0,255,0
"47383",6,3133,191.5097350782
"47384",3,2044,146.771037181996
"47385",3,1277,234.925606891151
"47386",0,1206,0
"47387",0,730,0
"47388",0,335,0
"47390",21,4960,423.387096774194
"47393",0,1825,0
"47394",33,8334,395.968322534197
"47396",14,6903,202.810372301898
"47401",218,43279,503.708496037339
"47403",51,33505,152.216087151171
"47404",223,23832,935.716683450823
"47405",4,3697,108.195834460373
"47406",3,3945,76.0456273764259
"47408",101,25804,391.412184157495
"47420",0,439,0
"47421",117,27417,426.74253200569
"47424",24,8965,267.707752370329
"47427",0,662,0
"47429",11,9269,118.675153738267
"47431",0,1584,0
"47432",17,4386,387.596899224806
"47433",0,4039,0
"47434",0,0,0
"47436",0,1379,0
"47437",0,155,0
"47438",10,4475,223.463687150838
"47441",45,9153,491.642084562439
"47443",0,1275,0
"47446",21,10393,202.059078225729
"47448",52,7261,716.154799614378
"47449",0,400,0
"47451",5,1111,450.04500450045
"47452",8,5360,149.253731343284
"47453",0,683,0
"47454",27,7046,383.196139653704
"47455",0,76,0
"47456",0,1352,0
"47457",0,192,0
"47458",0,58,0
"47459",0,3597,0
"47460",39,10917,357.241000274801
"47462",4,4812,83.1255195344971
"47464",0,212,0
"47465",0,520,0
"47467",0,167,0
"47468",0,1510,0
"47469",4,1828,218.818380743982
"47470",0,1580,0
"47471",5,2746,182.083029861617
"47501",99,17882,553.629347947657
"47512",12,4095,293.040293040293
"47513",3,2222,135.013501350135
"47514",0,1556,0
"47515",0,880,0
"47516",0,1100,0
"47519",0,847,0
"47520",4,2786,143.575017946877
"47521",0,692,0
"47522",0,437,0
"47523",10,3346,298.864315600717
"47524",0,612,0
"47525",0,281,0
"47527",4,1935,206.71834625323
"47528",0,504,0
"47529",0,1173,0
"47531",0,945,0
"47532",13,4358,298.301973382285
"47535",0,758,0
"47536",0,0,0
"47537",0,896,0
"47541",4,1196,334.448160535117
"47542",38,10061,377.696054070172
"47546",119,21538,552.511839539419
"47550",0,561,0
"47551",0,914,0
"47552",0,270,0
"47553",27,8614,313.443231947992
"47557",0,1586,0
"47558",5,4632,107.944732297064
"47561",0,1650,0
"47562",13,4755,273.396424815983
"47564",0,1224,0
"47567",31,6116,506.867233485939
"47568",3,829,361.881785283474
"47574",0,213,0
"47575",0,955,0
"47576",0,341,0
"47577",4,1211,330.305532617671
"47578",0,710,0
"47579",9,2636,341.426403641882
"47580",0,406,0
"47581",5,3721,134.37248051599
"47584",0,139,0
"47585",0,800,0
"47586",50,11022,453.638178189076
"47588",0,615,0
"47590",0,413,0
"47591",131,25370,516.357903035081
"47596",0,71,0
"47597",0,904,0
"47598",4,3058,130.80444735121
"47601",38,13854,274.289014003176
"47610",4,5444,73.4753857457752
"47611",0,1489,0
"47612",0,715,0
"47613",3,3224,93.0521091811414
"47615",0,1832,0
"47616",0,265,0
"47619",4,1753,228.180262407302
"47620",48,13129,365.6028638891
"47630",122,36182,337.184235255099
"47631",8,2217,360.84799278304
"47633",6,2384,251.677852348993
"47634",4,2358,169.635284139101
"47635",21,5432,386.59793814433
"47637",0,1294,0
"47638",8,3514,227.66078542971
"47639",8,4243,188.5458402074
"47640",0,1099,0
"47648",13,4219,308.129888599194
"47649",0,1499,0
"47654",0,92,0
"47660",17,4868,349.219391947412
"47665",6,3746,160.170848905499
"47666",0,1813,0
"47670",68,12048,564.409030544489
"47683",0,235,0
"47708",68,445,15280.8988764045
"47710",93,18869,492.871906301341
"47711",128,32612,392.493560652521
"47712",107,26764,399.79076371245
"47713",54,10108,534.230312623664
"47714",87,34447,252.561906697245
"47715",284,26196,1084.13498244007
"47720",32,17763,180.149749479255
"47725",57,17326,328.985339951518
"47802",171,34894,490.055596950765
"47803",94,20939,448.923062228378
"47804",40,11781,339.529751294457
"47805",27,12624,213.878326996198
"47807",109,11886,917.045263335016
"47809",0,2516,0
"47832",0,1059,0
"47833",0,761,0
"47834",71,19263,368.582256138712
"47836",0,0,0
"47837",0,1008,0
"47838",0,3772,0
"47840",3,1831,163.844893500819
"47841",16,2305,694.1431670282
"47842",29,9597,302.177763884547
"47846",0,532,0
"47847",3,1187,252.73799494524
"47848",3,1616,185.643564356436
"47849",0,502,0
"47850",0,2239,0
"47853",0,121,0
"47854",0,612,0
"47855",0,526,0
"47857",0,420,0
"47858",0,724,0
"47859",0,1027,0
"47860",0,425,0
"47861",0,663,0
"47862",0,1390,0
"47863",0,294,0
"47865",0,55,0
"47866",0,613,0
"47868",0,3072,0
"47869",0,124,0
"47871",0,321,0
"47872",38,8747,434.434663313136
"47874",5,3207,155.908949173683
"47876",0,348,0
"47879",3,3592,83.5189309576838
"47880",0,78,0
"47881",0,329,0
"47882",46,7731,595.007114215496
"47884",0,185,0
"47885",19,8920,213.004484304933
"47901",71,3715,1911.17092866756
"47904",93,17285,538.038761932311
"47905",245,41631,588.503759217891
"47906",239,77702,307.585390337443
"47907",10,0,0
"47909",77,43291,177.866069159872
"47916",0,43,0
"47917",0,492,0
"47918",20,5679,352.174678640606
"47920",6,2260,265.486725663717
"47921",0,1140,0
"47922",3,1570,191.082802547771
"47923",9,3220,279.503105590062
"47924",0,162,0
"47925",0,133,0
"47926",0,1480,0
"47928",0,2036,0
"47929",0,673,0
"47930",0,1294,0
"47932",18,5317,338.536768854617
"47933",124,27521,450.565023073289
"47940",4,1739,230.017251293847
