"ZCTA","all_results_pop","approved_pop","all_results_black","approved_black","all_results_nonwhite","approved_nonwhite","approval_rate_pop","approval_rate_black","approval_difference_black","approval_rate_nonwhite","approval_difference_pop"
"49406",145,48,3,1,9,1,33.1034482758621,33.3333333333333,0.229885057471257,11.1111111111111,-21.992337164751
"49408",531,197,7,1,42,5,37.0998116760829,14.2857142857143,-22.8140973903686,11.9047619047619,-25.195049771321
"49410",79,40,1,0,6,1,50.6329113924051,0,-50.6329113924051,16.6666666666667,-33.9662447257384
"49411",83,39,0,0,4,0,46.9879518072289,,,0,-46.9879518072289
"49412",406,156,6,3,18,5,38.423645320197,50,11.576354679803,27.7777777777778,-10.6458675424193
"49415",321,172,0,0,7,1,53.5825545171339,,,14.2857142857143,-39.2968402314197
"49417",700,341,12,3,50,20,48.7142857142857,25,-23.7142857142857,40,-8.71428571428572
"49418",872,446,16,2,68,17,51.1467889908257,12.5,-38.6467889908257,25,-26.1467889908257
"49419",553,216,4,1,25,1,39.0596745027125,25,-14.0596745027125,4,-35.0596745027125
"49420",148,54,0,0,9,0,36.4864864864865,,,0,-36.4864864864865
"49421",241,100,3,1,12,1,41.49377593361,33.3333333333333,-8.16044260027663,8.33333333333333,-33.1604426002766
"49423",1022,431,21,5,150,31,42.1722113502935,23.8095238095238,-18.3626875407697,20.6666666666667,-21.5055446836269
"49424",991,417,14,5,205,55,42.0787083753784,35.7142857142857,-6.36442266109269,26.8292682926829,-15.2494400826955
"49425",223,94,4,2,7,3,42.152466367713,50,7.847533632287,42.8571428571429,0.704676489429851
"49426",1280,649,16,5,92,20,50.703125,31.25,-19.453125,21.7391304347826,-28.9639945652174
"49428",632,340,3,1,33,7,53.7974683544304,33.3333333333333,-20.4641350210971,21.2121212121212,-32.5853471423092
"49431",220,101,2,1,10,3,45.9090909090909,50,4.09090909090909,30,-15.9090909090909
"49434",102,46,0,0,7,2,45.0980392156863,,,28.5714285714286,-16.5266106442577
"49435",198,83,4,1,16,1,41.9191919191919,25,-16.9191919191919,6.25,-35.6691919191919
"49436",73,27,2,1,7,2,36.986301369863,50,13.013698630137,28.5714285714286,-8.41487279843444
"49437",228,98,2,1,14,3,42.9824561403509,50,7.01754385964912,21.4285714285714,-21.5538847117794
"49440",110,38,13,1,20,1,34.5454545454545,7.69230769230769,-26.8531468531469,5,-29.5454545454545
"49441",630,296,29,6,51,10,46.984126984127,20.6896551724138,-26.2944718117132,19.6078431372549,-27.3762838468721
"49442",664,307,57,9,85,14,46.2349397590361,15.7894736842105,-30.4454660748256,16.4705882352941,-29.764351523742
"49444",650,316,53,10,70,15,48.6153846153846,18.8679245283019,-29.7474600870827,21.4285714285714,-27.1868131868132
"49445",504,270,5,1,15,3,53.5714285714286,20,-33.5714285714286,20,-33.5714285714286
"49446",112,39,2,1,11,2,34.8214285714286,50,15.1785714285714,18.1818181818182,-16.6396103896104
"49448",264,142,0,0,6,0,53.7878787878788,,,0,-53.7878787878788
"49449",125,50,1,0,9,1,40,0,-40,11.1111111111111,-28.8888888888889
"49450",252,92,3,0,26,4,36.5079365079365,0,-36.5079365079365,15.3846153846154,-21.1233211233211
"49451",367,187,5,2,17,5,50.9536784741144,40,-10.9536784741144,29.4117647058824,-21.5419137682321
"49452",153,56,0,0,6,0,36.6013071895425,,,0,-36.6013071895425
"49453",188,66,3,1,11,1,35.1063829787234,33.3333333333333,-1.77304964539007,9.09090909090909,-26.0154738878143
"49454",207,93,3,1,13,3,44.9275362318841,33.3333333333333,-11.5942028985507,23.0769230769231,-21.850613154961
"49455",256,97,2,1,15,2,37.890625,50,12.109375,13.3333333333333,-24.5572916666667
"49456",516,258,2,0,22,6,50,0,-50,27.2727272727273,-22.7272727272727
"49457",805,369,24,7,47,12,45.8385093167702,29.1666666666667,-16.6718426501035,25.531914893617,-20.3065944231532
"49458",41,18,1,0,4,1,43.9024390243902,0,-43.9024390243902,25,-18.9024390243902
"49459",69,30,1,0,7,0,43.4782608695652,0,-43.4782608695652,0,-43.4782608695652
"49460",398,189,1,0,24,5,47.4874371859297,0,-47.4874371859297,20.8333333333333,-26.6541038525963
"49461",275,151,3,1,5,1,54.9090909090909,33.3333333333333,-21.5757575757576,20,-34.9090909090909
"49464",1257,576,19,4,162,28,45.8233890214797,21.0526315789474,-24.7707574425323,17.2839506172839,-28.5394384041958
"49503",831,380,37,9,135,20,45.7280385078219,24.3243243243243,-21.4037141834976,14.8148148148148,-30.9132236930071
"49504",900,475,20,2,89,13,52.7777777777778,10,-42.7777777777778,14.6067415730337,-38.1710362047441
"49505",546,278,27,6,48,8,50.9157509157509,22.2222222222222,-28.6935286935287,16.6666666666667,-34.2490842490842
"49506",898,425,63,13,101,20,47.3273942093541,20.6349206349206,-26.6924735744335,19.8019801980198,-27.5254140113343
"49507",735,350,104,17,176,26,47.6190476190476,16.3461538461538,-31.2728937728938,14.7727272727273,-32.8463203463203
"49508",1189,613,114,24,250,61,51.555929352397,21.0526315789474,-30.5032977734496,24.4,-27.155929352397
"49509",742,354,45,7,180,28,47.7088948787062,15.5555555555556,-32.1533393231506,15.5555555555556,-32.1533393231506
"49512",1148,508,92,16,205,43,44.2508710801394,17.3913043478261,-26.8595667323133,20.9756097560976,-23.2752613240418
"49519",590,274,29,4,93,17,46.4406779661017,13.7931034482759,-32.6475745178258,18.2795698924731,-28.1611080736286
"49525",559,265,5,2,25,6,47.4060822898032,40,-7.40608228980322,24,-23.4060822898032
"49534",632,310,13,1,52,3,49.0506329113924,7.69230769230769,-41.3583252190847,5.76923076923077,-43.2814021421616
"49544",528,237,20,4,72,20,44.8863636363636,20,-24.8863636363636,27.7777777777778,-17.1085858585859
"49546",729,352,11,1,45,10,48.2853223593964,9.09090909090909,-39.1944132684873,22.2222222222222,-26.0631001371742
"49548",1231,566,133,40,326,94,45.978878960195,30.0751879699248,-15.9036909902701,28.8343558282209,-17.1445231319741
"49601",529,231,0,0,21,3,43.6672967863894,,,14.2857142857143,-29.3815825006751
"49611",76,31,0,0,2,0,40.7894736842105,,,0,-40.7894736842105
"49612",116,34,0,0,4,2,29.3103448275862,,,50,20.6896551724138
"49613",47,23,0,0,0,0,48.936170212766,,,,
"49614",108,46,1,0,5,1,42.5925925925926,0,-42.5925925925926,20,-22.5925925925926
"49615",184,62,0,0,7,0,33.695652173913,,,0,-33.695652173913
"49616",123,50,1,0,1,0,40.650406504065,0,-40.650406504065,0,-40.650406504065
"49617",210,85,1,0,2,1,40.4761904761905,0,-40.4761904761905,50,9.52380952380953
"49618",172,70,0,0,5,1,40.6976744186046,,,20,-20.6976744186046
"49619",30,10,0,0,1,0,33.3333333333333,,,0,-33.3333333333333
"49620",138,58,0,0,6,2,42.0289855072464,,,33.3333333333333,-8.69565217391305
"49621",199,82,0,0,8,1,41.2060301507538,,,12.5,-28.7060301507538
"49622",157,54,0,0,7,0,34.3949044585987,,,0,-34.3949044585987
"49623",81,32,6,1,7,1,39.5061728395062,16.6666666666667,-22.8395061728395,14.2857142857143,-25.2204585537919
"49625",124,48,1,0,5,1,38.7096774193548,0,-38.7096774193548,20,-18.7096774193548
"49626",52,19,0,0,2,0,36.5384615384615,,,0,-36.5384615384615
"49627",24,6,0,0,1,0,25,,,0,-25
"49628",29,12,0,0,0,0,41.3793103448276,,,,
"49629",70,23,0,0,6,2,32.8571428571429,,,33.3333333333333,0.476190476190474
"49630",176,75,0,0,5,2,42.6136363636364,,,40,-2.61363636363637
"49631",331,125,0,0,5,2,37.7643504531722,,,40,2.23564954682779
"49632",31,4,0,0,1,0,12.9032258064516,,,0,-12.9032258064516
"49633",286,119,0,0,18,3,41.6083916083916,,,16.6666666666667,-24.9417249417249
"49634",52,19,0,0,2,0,36.5384615384615,,,0,-36.5384615384615
"49635",92,34,1,0,2,1,36.9565217391304,0,-36.9565217391304,50,13.0434782608696
"49636",129,53,0,0,5,2,41.0852713178295,,,40,-1.08527131782946
"49637",461,187,1,1,17,5,40.5639913232104,100,59.4360086767896,29.4117647058824,-11.1522266173281
"49638",86,32,0,0,2,0,37.2093023255814,,,0,-37.2093023255814
"49639",299,119,0,0,10,2,39.7993311036789,,,20,-19.7993311036789
"49640",94,38,1,0,1,0,40.4255319148936,0,-40.4255319148936,0,-40.4255319148936
"49642",81,32,6,1,7,1,39.5061728395062,16.6666666666667,-22.8395061728395,14.2857142857143,-25.2204585537919
"49643",441,187,1,0,12,4,42.4036281179138,0,-42.4036281179138,33.3333333333333,-9.0702947845805
"49644",116,54,0,0,4,0,46.551724137931,,,0,-46.551724137931
"49645",91,31,1,0,5,1,34.0659340659341,0,-34.0659340659341,20,-14.0659340659341
"49646",200,79,0,0,6,2,39.5,,,33.3333333333333,-6.16666666666667
"49648",145,43,0,0,8,2,29.6551724137931,,,25,-4.6551724137931
"49649",365,148,1,1,21,6,40.5479452054795,100,59.4520547945205,28.5714285714286,-11.9765166340509
"49650",134,57,0,0,1,1,42.5373134328358,,,100,57.4626865671642
"49651",164,59,0,0,6,0,35.9756097560976,,,0,-35.9756097560976
"49653",125,46,0,0,5,1,36.8,,,20,-16.8
"49654",115,47,0,0,7,3,40.8695652173913,,,42.8571428571429,1.98757763975155
"49655",135,66,0,0,2,2,48.8888888888889,,,100,51.1111111111111
"49656",29,13,0,0,0,0,44.8275862068966,,,,
"49657",86,23,0,0,1,0,26.7441860465116,,,0,-26.7441860465116
"49659",281,103,0,0,10,2,36.6548042704626,,,20,-16.6548042704626
"49660",290,118,2,1,15,3,40.6896551724138,50,9.31034482758621,20,-20.6896551724138
"49663",182,80,0,0,13,0,43.956043956044,,,0,-43.956043956044
"49664",129,53,0,0,5,2,41.0852713178295,,,40,-1.08527131782946
"49665",234,76,0,0,4,0,32.4786324786325,,,0,-32.4786324786325
"49666",134,54,1,1,7,3,40.2985074626866,100,59.7014925373134,42.8571428571429,2.55863539445629
"49667",76,27,0,0,5,0,35.5263157894737,,,0,-35.5263157894737
"49668",127,50,0,0,3,0,39.3700787401575,,,0,-39.3700787401575
"49670",168,60,0,0,6,1,35.7142857142857,,,16.6666666666667,-19.0476190476191
"49674",43,14,0,0,1,0,32.5581395348837,,,0,-32.5581395348837
"49675",51,19,0,0,2,0,37.2549019607843,,,0,-37.2549019607843
"49676",186,57,0,0,10,4,30.6451612903226,,,40,9.35483870967742
"49677",285,129,7,1,14,4,45.2631578947368,14.2857142857143,-30.9774436090226,28.5714285714286,-16.6917293233083
"49679",96,39,0,0,3,0,40.625,,,0,-40.625
"49680",123,49,0,0,3,1,39.8373983739837,,,33.3333333333333,-6.50406504065041
"49682",108,37,0,0,2,0,34.2592592592593,,,0,-34.2592592592593
"49683",238,99,1,0,9,4,41.5966386554622,0,-41.5966386554622,44.4444444444444,2.84780578898226
"49684",1066,416,5,3,36,11,39.0243902439024,60,20.9756097560976,30.5555555555556,-8.46883468834688
"49686",683,241,5,3,32,11,35.2855051244509,60,24.7144948755491,34.375,-0.91050512445095
"49688",249,104,0,0,4,2,41.7670682730924,,,50,8.23293172690763
"49689",86,32,0,0,2,0,37.2093023255814,,,0,-37.2093023255814
"49690",344,126,0,0,16,7,36.6279069767442,,,43.75,7.12209302325581
"49701",53,15,1,0,5,0,28.3018867924528,0,-28.3018867924528,0,-28.3018867924528
"49705",68,23,0,0,4,1,33.8235294117647,,,25,-8.82352941176471
"49706",285,94,2,0,11,2,32.9824561403509,0,-32.9824561403509,18.1818181818182,-14.8006379585327
"49707",206,103,1,0,5,0,50,0,-50,0,-50
"49709",108,45,0,0,0,0,41.6666666666667,,,,
"49710",43,12,0,0,4,2,27.906976744186,,,50,22.093023255814
"49712",203,62,0,0,6,0,30.5418719211823,,,0,-30.5418719211823
"49713",180,61,0,0,9,0,33.8888888888889,,,0,-33.8888888888889
"49715",71,31,0,0,5,1,43.6619718309859,,,20,-23.6619718309859
"49716",96,38,2,0,6,1,39.5833333333333,0,-39.5833333333333,16.6666666666667,-22.9166666666667
"49717",44,17,0,0,1,0,38.6363636363636,,,0,-38.6363636363636
"49718",53,15,1,0,5,0,28.3018867924528,0,-28.3018867924528,0,-28.3018867924528
"49719",49,18,0,0,3,0,36.734693877551,,,0,-36.734693877551
"49720",200,70,0,0,9,1,35,,,11.1111111111111,-23.8888888888889
"49721",234,96,1,0,8,0,41.025641025641,0,-41.025641025641,0,-41.025641025641
"49722",75,18,0,0,2,0,24,,,0,-24
"49724",101,35,0,0,9,3,34.6534653465347,,,33.3333333333333,-1.32013201320132
"49725",50,13,0,0,0,0,26,,,,
"49726",26,8,0,0,0,0,30.7692307692308,,,,
"49727",242,84,0,0,8,1,34.7107438016529,,,12.5,-22.2107438016529
"49728",71,31,0,0,5,1,43.6619718309859,,,20,-23.6619718309859
"49729",87,30,0,0,3,0,34.4827586206897,,,0,-34.4827586206897
"49730",278,107,1,0,11,0,38.4892086330935,0,-38.4892086330935,0,-38.4892086330935
"49733",205,74,3,1,8,1,36.0975609756098,33.3333333333333,-2.76422764227642,12.5,-23.5975609756098
"49735",398,166,2,1,16,3,41.7085427135678,50,8.29145728643216,18.75,-22.9585427135678
"49736",50,13,0,0,0,0,26,,,,
"49738",289,106,4,1,10,2,36.6782006920415,25,-11.6782006920415,20,-16.6782006920415
"49740",261,82,3,0,11,1,31.4176245210728,0,-31.4176245210728,9.09090909090909,-22.3267154301637
"49743",44,15,0,0,2,0,34.0909090909091,,,0,-34.0909090909091
"49744",59,28,0,0,1,0,47.4576271186441,,,0,-47.4576271186441
"49745",74,24,0,0,7,0,32.4324324324324,,,0,-32.4324324324324
"49746",93,45,0,0,1,0,48.3870967741936,,,0,-48.3870967741936
"49747",119,59,0,0,2,0,49.5798319327731,,,0,-49.5798319327731
"49748",43,17,0,0,0,0,39.5348837209302,,,,
"49749",203,78,1,0,8,1,38.423645320197,0,-38.423645320197,12.5,-25.923645320197
"49751",164,68,1,1,4,2,41.4634146341463,100,58.5365853658537,50,8.53658536585366
"49752",45,14,0,0,6,1,31.1111111111111,,,16.6666666666667,-14.4444444444444
"49753",59,28,0,0,1,0,47.4576271186441,,,0,-47.4576271186441
"49755",105,36,3,0,10,1,34.2857142857143,0,-34.2857142857143,10,-24.2857142857143
"49756",206,75,2,1,10,3,36.4077669902913,50,13.5922330097087,30,-6.40776699029126
"49757",25,6,0,0,4,0,24,,,0,-24
"49759",53,14,0,0,3,0,26.4150943396226,,,0,-26.4150943396226
"49760",49,11,0,0,6,0,22.4489795918367,,,0,-22.4489795918367
"49762",49,17,0,0,3,0,34.6938775510204,,,0,-34.6938775510204
"49764",75,18,0,0,2,0,24,,,0,-24
"49765",173,55,1,0,8,1,31.7919075144509,0,-31.7919075144509,12.5,-19.2919075144509
"49766",85,37,0,0,1,0,43.5294117647059,,,0,-43.5294117647059
"49768",13,8,0,0,0,0,61.5384615384615,,,,
"49769",196,73,2,0,9,1,37.2448979591837,0,-37.2448979591837,11.1111111111111,-26.1337868480726
"49770",308,99,0,0,12,0,32.1428571428571,,,0,-32.1428571428571
"49774",82,21,0,0,4,1,25.609756097561,,,25,-0.609756097560975
"49775",18,5,0,0,3,0,27.7777777777778,,,0,-27.7777777777778
"49776",78,39,0,0,2,0,50,,,0,-50
"49777",39,19,0,0,2,0,48.7179487179487,,,0,-48.7179487179487
"49779",73,27,0,0,3,0,36.986301369863,,,0,-36.986301369863
"49780",71,24,0,0,4,1,33.8028169014084,,,25,-8.80281690140845
"49781",67,16,0,0,9,0,23.8805970149254,,,0,-23.8805970149254
"49782",9,3,0,0,0,0,33.3333333333333,,,,
"49783",162,67,0,0,21,7,41.358024691358,,,33.3333333333333,-8.0246913580247
"49788",45,14,0,0,6,1,31.1111111111111,,,16.6666666666667,-14.4444444444444
"49791",39,20,0,0,2,0,51.2820512820513,,,0,-51.2820512820513
"49793",71,24,0,0,4,1,33.8028169014084,,,25,-8.80281690140845
"49795",195,74,1,0,9,1,37.9487179487179,0,-37.9487179487179,11.1111111111111,-26.8376068376068
"49796",8,3,0,0,0,0,37.5,,,,
"49799",68,23,0,0,4,1,33.8235294117647,,,25,-8.82352941176471
"49801",91,41,0,0,5,2,45.0549450549451,,,40,-5.05494505494506
"49802",72,32,0,0,4,2,44.4444444444444,,,50,5.55555555555556
"49805",50,24,0,0,2,0,48,,,0,-48
"49806",22,9,0,0,0,0,40.9090909090909,,,,
"49807",115,55,0,0,3,0,47.8260869565217,,,0,-47.8260869565217
"49808",37,22,0,0,4,2,59.4594594594595,,,50,-9.45945945945946
"49812",66,32,1,1,2,1,48.4848484848485,100,51.5151515151515,50,1.51515151515152
"49814",53,28,0,0,0,0,52.8301886792453,,,,
"49815",10,3,0,0,0,0,30,,,,
"49816",38,18,0,0,2,1,47.3684210526316,,,50,2.63157894736842
"49817",42,15,0,0,2,0,35.7142857142857,,,0,-35.7142857142857
"49818",69,33,0,0,6,2,47.8260869565217,,,33.3333333333333,-14.4927536231884
"49819",36,13,0,0,4,2,36.1111111111111,,,50,13.8888888888889
"49820",25,12,0,0,1,0,48,,,0,-48
"49821",66,32,1,1,2,1,48.4848484848485,100,51.5151515151515,50,1.51515151515152
"49822",74,28,0,0,5,0,37.8378378378378,,,0,-37.8378378378378
"49825",38,18,0,0,2,1,47.3684210526316,,,50,2.63157894736842
"49826",38,18,0,0,2,1,47.3684210526316,,,50,2.63157894736842
"49827",49,17,0,0,3,0,34.6938775510204,,,0,-34.6938775510204
"49829",115,58,0,0,11,1,50.4347826086956,,,9.09090909090909,-41.3438735177866
"49831",81,33,0,0,5,2,40.7407407407407,,,40,-0.74074074074074
"49833",88,32,0,0,9,2,36.3636363636364,,,22.2222222222222,-14.1414141414141
"49834",45,20,0,0,1,0,44.4444444444444,,,0,-44.4444444444444
"49835",10,4,0,0,0,0,40,,,,
"49836",52,23,0,0,3,1,44.2307692307692,,,33.3333333333333,-10.8974358974359
"49837",73,33,0,0,7,0,45.2054794520548,,,0,-45.2054794520548
"49838",25,12,0,0,1,0,48,,,0,-48
"49839",22,12,0,0,2,0,54.5454545454545,,,0,-54.5454545454545
"49840",27,11,0,0,2,1,40.7407407407407,,,50,9.25925925925926
"49841",103,49,1,1,6,3,47.5728155339806,100,52.4271844660194,50,2.42718446601942
"49847",17,6,0,0,0,0,35.2941176470588,,,,
"49848",32,18,1,1,1,1,56.25,100,43.75,100,43.75
"49849",293,123,0,0,9,2,41.9795221843003,,,22.2222222222222,-19.7572999620781
"49852",35,17,0,0,1,0,48.5714285714286,,,0,-48.5714285714286
"49853",84,31,0,0,1,0,36.9047619047619,,,0,-36.9047619047619
"49854",85,28,0,0,6,1,32.9411764705882,,,16.6666666666667,-16.2745098039216
"49855",357,159,0,0,20,5,44.5378151260504,,,25,-19.5378151260504
"49858",141,81,1,0,5,0,57.4468085106383,0,-57.4468085106383,0,-57.4468085106383
"49861",93,56,0,0,8,5,60.2150537634409,,,62.5,2.28494623655914
"49862",60,30,0,0,4,1,50,,,25,-25
"49863",17,6,0,0,0,0,35.2941176470588,,,,
"49864",10,4,0,0,0,0,40,,,,
"49866",242,112,1,0,11,4,46.2809917355372,0,-46.2809917355372,36.3636363636364,-9.91735537190083
"49868",59,19,0,0,0,0,32.2033898305085,,,,
"49870",57,24,1,0,2,0,42.1052631578947,0,-42.1052631578947,0,-42.1052631578947
"49871",30,14,0,0,1,0,46.6666666666667,,,0,-46.6666666666667
"49872",14,8,0,0,1,0,57.1428571428571,,,0,-57.1428571428571
"49873",62,26,0,0,1,0,41.9354838709677,,,0,-41.9354838709677
"49874",34,14,0,0,1,0,41.1764705882353,,,0,-41.1764705882353
"49876",57,24,1,0,2,0,42.1052631578947,0,-42.1052631578947,0,-42.1052631578947
"49877",10,3,0,0,0,0,30,,,,
"49878",78,35,0,0,7,1,44.8717948717949,,,14.2857142857143,-30.5860805860806
"49879",47,23,0,0,0,0,48.936170212766,,,,
"49880",102,40,0,0,10,2,39.2156862745098,,,20,-19.2156862745098
"49881",10,3,0,0,0,0,30,,,,
"49883",49,23,0,0,4,1,46.9387755102041,,,25,-21.9387755102041
"49884",97,43,0,0,8,2,44.3298969072165,,,25,-19.3298969072165
"49885",126,50,0,0,11,3,39.6825396825397,,,27.2727272727273,-12.4098124098124
"49886",34,14,0,0,1,0,41.1764705882353,,,0,-41.1764705882353
"49887",88,47,1,1,2,1,53.4090909090909,100,46.5909090909091,50,-3.40909090909091
"49891",16,9,0,0,2,1,56.25,,,50,-6.25
"49892",74,30,1,0,2,0,40.5405405405405,0,-40.5405405405405,0,-40.5405405405405
"49893",71,39,1,1,1,1,54.9295774647887,100,45.0704225352113,100,45.0704225352113
"49894",53,22,0,0,8,1,41.5094339622642,,,12.5,-29.0094339622642
"49895",96,42,0,0,7,1,43.75,,,14.2857142857143,-29.4642857142857
"49896",34,14,0,0,1,0,41.1764705882353,,,0,-41.1764705882353
"49901",23,9,0,0,1,0,39.1304347826087,,,0,-39.1304347826087
"49902",23,11,0,0,1,0,47.8260869565217,,,0,-47.8260869565217
"49903",39,14,0,0,1,1,35.8974358974359,,,100,64.1025641025641
"49905",63,34,0,0,1,0,53.968253968254,,,0,-53.968253968254
"49908",32,18,0,0,6,4,56.25,,,66.6666666666667,10.4166666666667
"49910",14,3,0,0,3,0,21.4285714285714,,,0,-21.4285714285714
"49911",78,23,0,0,1,0,29.4871794871795,,,0,-29.4871794871795
"49912",13,5,0,0,0,0,38.4615384615385,,,,
"49913",98,47,0,0,2,0,47.9591836734694,,,0,-47.9591836734694
"49915",21,6,0,0,0,0,28.5714285714286,,,,
"49916",91,48,0,0,1,0,52.7472527472528,,,0,-52.7472527472528
"49917",27,15,0,0,1,0,55.5555555555556,,,0,-55.5555555555556
"49918",23,9,0,0,1,0,39.1304347826087,,,0,-39.1304347826087
"49919",65,40,0,0,8,5,61.5384615384615,,,62.5,0.96153846153846
"49920",83,31,0,0,2,1,37.3493975903614,,,50,12.6506024096386
"49921",36,21,0,0,0,0,58.3333333333333,,,,
"49922",37,24,1,1,2,1,64.8648648648649,100,35.1351351351351,50,-14.8648648648649
"49925",27,8,0,0,3,0,29.6296296296296,,,0,-29.6296296296296
"49927",21,6,0,0,0,0,28.5714285714286,,,,
"49929",26,9,0,0,0,0,34.6153846153846,,,,
"49930",100,63,1,1,3,1,63,100,37,33.3333333333333,-29.6666666666667
"49931",102,55,0,0,1,0,53.921568627451,,,0,-53.921568627451
"49934",21,13,0,0,0,0,61.9047619047619,,,,
"49935",82,31,0,0,2,1,37.8048780487805,,,50,12.1951219512195
"49938",79,21,0,0,1,0,26.5822784810127,,,0,-26.5822784810127
"49942",44,24,0,0,1,0,54.5454545454545,,,0,-54.5454545454545
"49945",71,37,0,0,2,0,52.112676056338,,,0,-52.112676056338
"49946",65,40,0,0,8,5,61.5384615384615,,,62.5,0.96153846153846
"49947",79,26,0,0,4,1,32.9113924050633,,,25,-7.91139240506329
"49948",26,9,0,0,0,0,34.6153846153846,,,,
"49950",23,9,0,0,1,0,39.1304347826087,,,0,-39.1304347826087
"49952",68,32,0,0,1,0,47.0588235294118,,,0,-47.0588235294118
"49953",40,12,0,0,3,0,30,,,0,-30
"49955",27,13,0,0,1,0,48.1481481481481,,,0,-48.1481481481481
"49958",87,45,0,0,7,4,51.7241379310345,,,57.1428571428571,5.41871921182265
"49959",51,16,0,0,0,0,31.3725490196078,,,,
"49960",13,4,0,0,0,0,30.7692307692308,,,,
"49961",28,14,0,0,0,0,50,,,,
"49962",33,22,0,0,2,1,66.6666666666667,,,50,-16.6666666666667
"49963",63,34,0,0,1,0,53.968253968254,,,0,-53.968253968254
"49965",40,18,0,0,1,0,45,,,0,-45
"49967",61,26,0,0,1,1,42.6229508196721,,,100,57.3770491803279
"49968",61,18,0,0,1,0,29.5081967213115,,,0,-29.5081967213115
"49969",31,12,0,0,1,1,38.7096774193548,,,100,61.2903225806452
"49970",32,18,0,0,6,4,56.25,,,66.6666666666667,10.4166666666667
"49971",14,3,0,0,3,0,21.4285714285714,,,0,-21.4285714285714
"50001",242,136,0,0,5,0,56.198347107438,,,0,-56.198347107438
"50002",38,16,0,0,0,0,42.1052631578947,,,,
"50003",597,478,2,0,7,3,80.0670016750419,0,-80.0670016750419,42.8571428571429,-37.209858817899
"50005",56,22,0,0,2,0,39.2857142857143,,,0,-39.2857142857143
"50006",29,10,0,0,0,0,34.4827586206897,,,,
"50007",218,164,4,1,8,2,75.2293577981651,25,-50.2293577981651,25,-50.2293577981651
"50008",58,11,0,0,2,0,18.9655172413793,,,0,-18.9655172413793
"50009",1313,941,17,5,64,21,71.6679360243717,29.4117647058824,-42.2561713184893,32.8125,-38.8554360243717
"50010",654,444,4,1,43,17,67.8899082568807,25,-42.8899082568807,39.5348837209302,-28.3550245359505
"50012",3,2,0,0,1,0,66.6666666666667,,,0,-66.6666666666667
"50014",664,427,6,2,48,21,64.3072289156626,33.3333333333333,-30.9738955823293,43.75,-20.5572289156626
"50020",56,21,0,0,1,0,37.5,,,0,-37.5
"50021",2728,2010,32,10,109,40,73.6803519061584,31.25,-42.4303519061584,36.697247706422,-36.9831041997363
"50022",123,58,0,0,5,0,47.1544715447154,,,0,-47.1544715447154
"50023",1989,1499,20,8,70,28,75.3645047762695,40,-35.3645047762695,40,-35.3645047762695
"50025",24,13,0,0,1,0,54.1666666666667,,,0,-54.1666666666667
"50026",132,71,0,0,5,0,53.7878787878788,,,0,-53.7878787878788
"50027",61,29,0,0,1,0,47.5409836065574,,,0,-47.5409836065574
"50028",127,78,0,0,2,0,61.4173228346457,,,0,-61.4173228346457
"50029",115,68,0,0,4,0,59.1304347826087,,,0,-59.1304347826087
"50032",231,140,6,1,18,7,60.6060606060606,16.6666666666667,-43.9393939393939,38.8888888888889,-21.7171717171717
"50033",168,112,0,0,1,0,66.6666666666667,,,0,-66.6666666666667
"50034",59,29,0,0,1,1,49.1525423728814,,,100,50.8474576271186
"50035",668,509,10,2,24,7,76.1976047904192,20,-56.1976047904192,29.1666666666667,-47.0309381237525
"50036",415,220,1,0,17,2,53.0120481927711,0,-53.0120481927711,11.7647058823529,-41.2473423104181
"50038",340,276,2,0,10,5,81.1764705882353,0,-81.1764705882353,50,-31.1764705882353
"50039",70,52,0,0,2,1,74.2857142857143,,,50,-24.2857142857143
"50041",15,5,0,0,0,0,33.3333333333333,,,,
"50042",6,4,0,0,0,0,66.6666666666667,,,,
"50044",89,35,1,0,2,0,39.3258426966292,0,-39.3258426966292,0,-39.3258426966292
"50046",470,345,5,1,13,4,73.4042553191489,20,-53.4042553191489,30.7692307692308,-42.6350245499182
"50047",699,424,11,4,57,16,60.6580829756795,36.3636363636364,-24.2944466120432,28.0701754385965,-32.5879075370831
"50048",97,48,0,0,2,0,49.4845360824742,,,0,-49.4845360824742
"50049",137,32,0,0,5,0,23.3576642335766,,,0,-23.3576642335766
"50050",46,17,0,0,3,0,36.9565217391304,,,0,-36.9565217391304
"50051",30,10,0,0,1,0,33.3333333333333,,,0,-33.3333333333333
"50052",26,3,0,0,1,0,11.5384615384615,,,0,-11.5384615384615
"50054",266,163,1,0,8,1,61.2781954887218,0,-61.2781954887218,12.5,-48.7781954887218
"50055",143,90,0,0,3,1,62.9370629370629,,,33.3333333333333,-29.6037296037296
"50056",93,56,0,0,2,1,60.2150537634409,,,50,-10.2150537634409
"50057",75,34,0,0,2,0,45.3333333333333,,,0,-45.3333333333333
"50058",80,30,0,0,2,0,37.5,,,0,-37.5
"50060",58,11,0,0,2,0,18.9655172413793,,,0,-18.9655172413793
"50061",617,457,2,0,27,11,74.0680713128039,0,-74.0680713128039,40.7407407407407,-33.3273305720631
"50062",38,16,0,0,1,0,42.1052631578947,,,0,-42.1052631578947
"50063",510,395,4,1,14,7,77.4509803921569,25,-52.4509803921569,50,-27.4509803921569
"50064",31,18,0,0,0,0,58.0645161290323,,,,
