"ZCTA","third_spaces_total","population","thirdspaces_pop"
"92304",0,7,0
"92305",4,613,652.52854812398
"92307",68,38848,175.04118616145
"92308",95,42375,224.188790560472
"92309",10,634,1577.28706624606
"92310",0,9573,0
"92311",117,32619,358.686655017015
"92313",21,12559,167.210765188311
"92314",12,10684,112.317484088356
"92315",109,5307,2053.89108724326
"92316",43,29176,147.381409377571
"92317",,,
"92320",25,9022,277.10042119264
"92321",0,907,0
"92322",0,558,0
"92324",144,59628,241.497283155565
"92325",23,8647,265.988204001388
"92327",0,835,0
"92328",3,578,519.031141868512
"92332",0,94,0
"92333",0,409,0
"92335",248,99242,249.894198020999
"92336",174,98731,176.236440429045
"92337",48,39600,121.212121212121
"92338",0,0,0
"92339",0,1382,0
"92341",0,248,0
"92342",10,6725,148.698884758364
"92344",14,22415,62.4581753290207
"92345",203,83731,242.443061709522
"92346",109,63395,171.937849988169
"92347",0,683,0
"92350",,,
"92352",36,6319,569.710397214749
"92354",58,22991,252.272628419816
"92356",4,6199,64.5265365381513
"92358",0,701,0
"92359",5,9779,51.1299723898149
"92363",22,5374,409.378489021213
"92364",0,5,0
"92365",5,2527,197.863078749505
"92368",0,1058,0
"92369",,,
"92371",29,20881,138.882237440736
"92372",0,5796,0
"92373",231,32433,712.237535843123
"92374",199,44131,450.930185130634
"92376",205,86719,236.395714895236
"92377",16,20606,77.6472871979035
"92378",3,163,1840.49079754601
"92382",17,4816,352.990033222591
"92384",0,18,0
"92385",0,235,0
"92386",0,2038,0
"92389",0,212,0
"92391",5,2263,220.945647370747
"92392",171,56938,300.326671115951
"92394",35,34836,100.470777356757
"92395",120,45692,262.628031165193
"92397",17,4638,366.537300560586
"92398",4,1643,243.457090687766
"92399",174,55070,315.961503540948
"92401",28,1971,1420.59868087265
"92404",107,63261,169.140544727399
"92405",44,30782,142.940679617959
"92407",114,67866,167.97807444081
"92408",122,14312,852.431525992174
"92410",102,44685,228.26451829473
"92411",33,26361,125.184932286332
"92415",,,
"92501",128,21967,582.692220148404
"92503",276,93032,296.672112821395
"92504",106,62423,169.809204940487
"92505",123,54706,224.838226154352
"92506",176,45699,385.128777434955
"92507",268,59612,449.573911293028
"92508",96,38518,249.234124305519
"92509",128,82377,155.38317734319
"92518",6,1266,473.9336492891
"92521",,,
"92530",133,56442,235.640126147195
"92532",55,25333,217.108119843682
"92536",3,2639,113.679424024252
"92539",9,4433,203.022783667945
"92543",105,37492,280.059746079164
"92544",73,50392,144.864264168916
"92545",100,44278,225.845792492886
"92548",0,8502,0
"92549",22,2988,736.278447121821
"92551",37,34441,107.430097848495
"92553",240,74107,323.856045987559
"92555",53,46566,113.816947987802
"92557",72,54275,132.657761400276
"92561",0,1471,0
"92562",241,65159,369.864485335871
"92563",199,71394,278.734907695325
"92567",7,10012,69.916100679185
"92570",76,60370,125.890342885539
"92571",74,59417,124.543480821987
"92582",15,18243,82.223318533136
"92583",60,32077,187.049911151292
"92584",107,54130,197.672270460004
"92585",17,23868,71.2250712250712
"92586",39,18615,209.508460918614
"92587",19,18017,105.455958261642
"92590",162,5215,3106.42377756472
"92591",255,41588,613.157641627392
"92592",203,86115,235.731289554665
"92595",106,34034,311.453252629723
"92596",24,34743,69.0786633278646
"92602",84,21666,387.704237053448
"92603",30,20183,148.639944507754
"92604",176,28330,621.24955877162
"92606",135,27410,492.520977745348
"92610",81,17002,476.414539465945
"92612",191,32069,595.590757429293
"92614",185,27471,673.437443121838
"92617",8,17213,46.4765003195259
"92618",306,54509,561.375185749142
"92620",147,48360,303.970223325062
"92624",15,6376,235.25721455458
"92625",111,13149,844.170659365731
"92626",454,50978,890.580250304053
"92627",382,62437,611.816711244935
"92629",181,27023,669.799800170225
"92630",314,60804,516.413393855667
"92637",21,16034,130.971685169016
"92646",172,56568,304.058831848395
"92647",291,61476,473.355455787624
"92648",345,45328,761.118955171197
"92649",162,35856,451.807228915663
"92651",200,23732,842.743974380583
"92653",163,30080,541.88829787234
"92655",4,8730,45.8190148911798
"92656",144,51940,277.242972660762
"92657",29,8988,322.652425456164
"92660",374,35409,1056.22864243554
"92661",28,3825,732.02614379085
"92662",19,2710,701.107011070111
"92663",204,22721,897.847805994454
"92672",228,34659,657.837791049944
"92673",111,30634,362.342495266697
"92675",174,39827,436.889547292038
"92676",3,2033,147.56517461879
"92677",260,65508,396.898088783049
"92678",3,555,540.540540540541
"92679",45,32784,137.262079062958
"92683",483,90833,531.745070624112
"92688",168,44586,376.799892342888
"92691",239,50033,477.684728079468
"92692",170,47548,357.533439892319
"92694",70,26679,262.378649874433
"92697",,,
"92701",184,54796,335.790933644792
"92703",118,66428,177.635936653219
"92704",302,85935,351.428405189969
"92705",256,47044,544.171413995409
"92706",85,39080,217.502558853634
"92707",112,62698,178.634087211713
"92708",346,56811,609.036982274559
"92780",361,58654,615.473795478569
"92782",102,23166,440.30044030044
"92801",230,65757,349.772647778944
"92802",159,44013,361.25690137005
"92804",228,88173,258.582559286857
"92805",186,74557,249.473557144198
"92806",186,40216,462.502486572508
"92807",175,36057,485.34265191225
"92808",67,21787,307.522834717951
"92821",280,39140,715.380684721512
"92823",10,4996,200.160128102482
"92831",172,36211,474.993786418492
"92832",238,25887,919.380383976513
"92833",135,52537,256.961760283229
"92835",91,26115,348.458740187632
"92840",183,54315,336.923501795084
"92841",91,33990,267.725801706384
"92843",235,47823,491.395353700102
"92844",170,22686,749.36083928414
"92845",39,15490,251.775338928341
"92860",148,27219,543.737830192145
"92861",12,5886,203.873598369011
"92865",145,21003,690.377565109746
"92866",110,15428,712.989369976666
"92867",203,44437,456.826518441839
"92868",164,26549,617.725714716185
"92869",135,36259,372.321354698144
"92870",190,53194,357.183140955747
"92879",188,49481,379.943816818577
"92880",160,72614,220.343184509874
"92881",118,32694,360.92249342387
"92882",179,74742,239.490514034947
"92883",63,36608,172.093531468531
"92886",180,51312,350.795135640786
"92887",71,19362,366.697655200909
"93001",249,31729,784.771029657411
"93003",371,51461,720.934299760984
"93004",42,31283,134.258223316178
"93010",241,46434,519.016238101391
"93012",81,35726,226.725633992051
"93013",89,17021,522.883496856824
"93015",32,18182,175.9982400176
"93021",142,38235,371.387472211325
"93022",6,6607,90.8127743302558
"93023",125,21011,594.926467088668
"93030",235,59844,392.687654568545
"93033",135,84902,159.006854962192
"93035",64,28426,225.145993104904
"93036",137,47126,290.710011458643
"93040",0,1822,0
"93041",59,24102,244.792963239565
"93042",0,124,0
"93043",0,82,0
"93060",91,33799,269.238734873813
"93063",166,56259,295.063900886969
"93064",0,0,0
"93065",271,71906,376.880927878063
"93066",0,2925,0
"93067",4,369,1084.0108401084
"93101",414,32650,1267.99387442573
"93103",85,20542,413.786388861844
"93105",197,26933,731.444696097724
"93106",,,
"93108",86,10451,822.887761936657
"93109",53,11289,469.483568075117
"93110",48,15777,304.240349876402
"93111",50,18468,270.738574832142
"93117",229,59298,386.185031535634
"93201",0,1251,0
"93202",0,4236,0
"93203",34,22546,150.802803157988
"93204",15,13033,115.092457607611
"93205",0,2164,0
"93206",0,1741,0
"93207",0,216,0
"93208",0,110,0
"93210",34,18339,185.397240852827
"93212",25,22596,110.639051159497
"93215",95,55648,170.715928694652
"93218",0,827,0
"93219",8,10998,72.7404982724132
"93220",0,45,0
"93221",49,14596,335.708413263908
"93222",6,1812,331.12582781457
"93223",16,10842,147.574248293673
"93224",0,364,0
"93225",15,5538,270.855904658722
"93226",0,82,0
"93227",,,
"93230",205,68896,297.549930329772
"93234",15,7258,206.668503720033
"93235",3,4561,65.775049331287
"93237",,,
"93238",22,810,2716.04938271605
"93239",7,1785,392.156862745098
"93240",24,6096,393.700787401575
"93241",27,16988,158.935719331293
"93242",3,3455,86.8306801736614
"93243",16,1513,1057.50165234633
"93244",0,326,0
"93245",72,38275,188.112344872632
"93246",,,
"93247",31,17334,178.839275412484
"93249",6,1959,306.278713629403
"93250",10,14689,68.0781537204711
"93251",0,237,0
"93252",0,3180,0
"93254",3,757,396.301188903567
"93255",0,854,0
"93256",6,5811,103.252452245741
"93257",162,75483,214.617860975319
"93258",0,1366,0
"93260",0,244,0
"93261",3,2179,137.677833868747
"93262",0,45,0
"93263",33,21854,151.002104877826
"93265",7,3230,216.71826625387
"93266",0,1086,0
"93267",9,6325,142.292490118577
"93268",41,18389,222.959377888955
"93270",0,5538,0
"93271",12,2699,444.609114486847
"93272",0,4925,0
"93274",161,75068,214.472211861246
"93276",0,134,0
"93277",229,53114,431.14809654705
"93280",41,28394,144.396703528915
"93283",3,2216,135.379061371841
"93285",3,2009,149.328023892484
"93286",17,10466,162.430728071852
"93287",0,75,0
"93291",171,58394,292.83830530534
"93292",68,42769,158.993663634876
"93301",223,12624,1766.47655259823
"93304",147,46922,313.285878692298
"93305",90,38682,232.666356444858
"93306",128,74296,172.283837622483
"93307",118,86273,136.775120837342
"93308",203,55211,367.680353552734
"93309",291,58709,495.66505987157
"93311",122,46618,261.701488695354
"93312",178,59200,300.675675675676
"93313",115,57200,201.048951048951
"93314",40,30805,129.849050478818
"93401",301,28751,1046.92010712671
"93402",31,16198,191.381652055809
"93405",101,36285,278.351936061734
"93407",,,
"93408",,,
"93409",,,
"93410",0,0,0
"93420",130,29915,434.564599699148
"93422",124,34005,364.652257021026
"93424",7,955,732.984293193717
"93426",0,1717,0
"93427",43,6195,694.10815173527
"93428",39,5758,677.318513372699
"93429",0,88,0
"93430",15,2681,559.492726594554
"93432",3,1112,269.784172661871
"93433",63,13481,467.324382464209
"93434",16,7654,209.041024301019
"93436",159,55727,285.319504010623
"93437",0,3646,0
"93440",8,1355,590.405904059041
"93441",12,861,1393.72822299652
"93442",90,10955,821.542674577818
"93444",37,22383,165.304025376402
"93445",9,7327,122.833356080251
"93446",220,44960,489.32384341637
"93449",95,8042,1181.29818453121
"93450",0,856,0
"93451",4,4233,94.4956295771321
"93452",8,550,1454.54545454545
"93453",0,2414,0
"93454",237,40600,583.743842364532
"93455",124,45246,274.05737523759
"93458",69,56572,121.968464965
"93460",25,6023,415.075543748962
"93461",0,1437,0
"93463",72,7846,917.665052255927
"93465",33,9465,348.6529318542
"93501",9,4798,187.578157565652
"93505",17,13993,121.489316086615
"93510",26,7433,349.791470469528
"93512",0,244,0
"93513",5,1461,342.231348391513
"93514",71,14423,492.269292102891
"93516",3,2406,124.688279301746
"93517",5,627,797.448165869218
"93518",0,833,0
"93519",0,0,0
"93522",0,90,0
"93523",0,3681,0
"93524",0,164,0
"93526",0,767,0
"93527",3,1690,177.514792899408
"93528",0,48,0
"93529",6,413,1452.78450363196
"93530",0,6,0
"93531",0,371,0
"93532",4,2637,151.687523701176
"93534",227,39798,570.38042112669
"93535",84,74944,112.083689154569
"93536",148,68575,215.822092599344
"93541",9,266,3383.45864661654
"93543",12,14605,82.1636425881547
"93544",0,1086,0
"93545",10,1522,657.030223390276
"93546",116,9750,1189.74358974359
"93549",0,273,0
"93550",155,75617,204.980361558909
"93551",200,50978,392.32610145553
"93552",32,39776,80.450522928399
"93553",0,1513,0
"93554",0,99,0
"93555",100,33925,294.767870302137
"93558",0,17,0
"93560",28,20988,133.409567371832
"93561",100,35133,284.632681524493
"93562",0,1757,0
"93563",0,419,0
"93581",,,
"93591",3,6557,45.7526307762696
"93601",0,1418,0
"93602",4,3330,120.12012012012
"93603",0,141,0
"93604",6,366,1639.34426229508
"93605",0,159,0
"93606",0,776,0
"93608",0,1057,0
"93609",10,5328,187.687687687688
"93610",39,23279,167.53296962928
"93611",156,48619,320.862214360641
"93612",245,35475,690.627202255109
"93614",13,12132,107.154632377184
"93615",3,6335,47.3559589581689
"93616",0,2370,0
"93618",65,31971,203.309249006913
"93619",52,43026,120.857156138149
"93620",12,8452,141.978230004733
"93621",0,118,0
"93622",20,9417,212.381862588935
"93623",0,59,0
"93624",0,935,0
"93625",21,7695,272.904483430799
"93626",0,2464,0
"93627",0,134,0
"93628",0,289,0
"93630",38,20727,183.335745645776
"93631",66,16163,408.340035884427
"93633",0,0,0
"93634",0,27,0
"93635",111,41563,267.064456367442
"93636",8,12527,63.8620579548176
"93637",107,41100,260.340632603406
"93638",66,51353,128.522189550757
"93640",24,13578,176.756517896597
"93641",0,261,0
"93643",6,3059,196.14253023864
"93644",59,8272,713.249516441006
"93645",0,222,0
"93646",13,11240,115.658362989324
"93647",17,11485,148.019155420113
"93648",22,16543,132.986761772351
"93650",16,2885,554.592720970537
"93651",3,2289,131.061598951507
"93652",0,563,0
"93653",0,1304,0
"93654",68,30798,220.793558023248
"93656",3,5806,51.6706854977609
"93657",82,36557,224.307246218235
"93660",0,4082,0
"93662",88,30453,288.969888024168
"93664",10,370,2702.7027027027
"93665",0,492,0
"93666",0,1029,0
"93667",3,2112,142.045454545455
"93668",0,1200,0
"93669",0,320,0
"93670",,,
"93673",0,702,0
"93675",0,3775,0
"93701",32,10398,307.751490671283
"93702",89,43697,203.675309517816
"93703",82,32102,255.435798392623
"93704",78,29205,267.077555213148
"93705",46,36370,126.477866373385
"93706",81,41534,195.020946694275
"93710",236,34123,691.615625824224
"93711",231,38680,597.207859358842
"93720",298,46725,637.774210807919
"93721",110,8475,1297.93510324484
"93722",172,85811,200.44050296582
"93723",4,13793,29.0002175016313
"93725",24,27167,88.3424743254684
"93726",158,42945,367.912446152055
"93727",179,84656,211.443961443961
"93728",67,16738,400.286772613215
"93730",21,12571,167.051149471005
"93737",,,
"93740",,,
"93741",,,
"93901",186,28089,662.180924917227
"93905",134,61633,217.415994678176
"93906",171,63733,268.306842609009
"93907",58,24337,238.320253112545
"93908",23,12195,188.60188601886
"93920",8,1430,559.440559440559
"93921",52,2951,1762.11453744493
"93923",74,12922,572.666769849869
"93924",23,6421,358.199657374241
"93925",0,1794,0
"93926",20,8893,224.895985606657
"93927",19,18344,103.576101177497
"93928",0,1019,0
"93930",39,17599,221.603500198875
"93932",0,502,0
"93933",75,25056,299.329501915709
"93940",305,32699,932.750237010306
"93943",0,0,0
"93944",,,
"93950",91,15471,588.197272315946
"93953",10,3783,264.340470526038
"93954",0,438,0
"93955",144,34757,414.305032079869
"93960",28,27009,103.669147321263
"93962",0,373,0
"94002",111,27001,411.09588533758
"94005",24,4645,516.684607104413
"94010",307,42466,722.931286205435
"94014",128,49565,258.246746696257
"94015",193,65199,296.016810073774
"94018",,,
"94019",111,20207,549.314593952591
"94020",0,1979,0
"94021",0,574,0
"94022",157,19701,796.913862240495
"94024",49,23704,206.716166047924
"94025",250,43996,568.233475770525
"94027",10,7193,139.024051160851
"94028",24,6718,357.24918130396
"94030",128,22998,556.570136533612
"94037",8,2833,282.386163078009
"94038",5,3350,149.253731343284
"94040",159,34804,456.844040914837
"94041",106,13996,757.359245498714
"94043",104,31999,325.010156567393
"94044",138,38677,356.801199679396
"94060",3,1098,273.224043715847
"94061",103,38158,269.930289847476
"94062",71,27871,254.745075526533
"94063",289,36110,800.332317917474
"94065",31,11603,267.172283030251
"94066",201,44538,451.300013471642
"94070",183,30420,601.577909270217
"94074",0,177,0
"94080",282,67263,419.249810445564
"94085",103,23592,436.588674126823
"94086",136,49190,276.478959138036
"94087",243,57015,426.20363062352
"94089",61,23049,264.65356414595
"94102",452,33264,1358.82635882636
"94103",572,31585,1810.9862276397
"94104",188,438,42922.3744292237
"94105",257,12944,1985.47589616811
"94107",306,29708,1030.02558233472
"94108",365,13535,2696.71222755818
"94109",500,55797,896.10552538667
"94110",637,72765,875.420875420875
"94111",281,4023,6984.83718617947
"94112",201,85053,236.323233748369
"94114",288,35077,821.050831028879
"94115",321,33841,948.553529742029
"94116",142,46594,304.760269562605
"94117",279,43526,640.996186187566
"94118",322,41241,780.776411823186
"94121",191,43843,435.645370982825
"94122",297,61248,484.913793103448
"94123",300,26074,1150.57145048708
"94124",123,36278,339.048459121231
"94127",111,20413,543.77112624308
"94128",36,173,20809.2485549133
"94129",69,4011,1720.26925953628
"94130",0,3184,0
"94131",71,30458,233.107886269617
"94132",133,30437,436.96816374807
"94133",410,26930,1522.46565168957
"94134",100,43286,231.021577415331
"94158",23,9231,249.160437655725
"94188",,,
"94301",192,17470,1099.02690326274
"94303",122,47828,255.080705862675
"94304",50,4391,1138.69278068777
"94305",25,16283,153.53436098999
"94306",174,27650,629.294755877034
"94401",264,35013,754.005655042413
"94402",84,25966,323.4999614881
"94403",219,44361,493.676878339082
"94404",128,36086,354.708197084742
"94501",375,64487,581.512552917642
"94502",37,15340,241.199478487614
"94503",51,20295,251.293422025129
"94505",22,15974,137.723801176912
"94506",61,27143,224.735659286004
"94507",53,14059,376.982715698129
"94508",0,4083,0
"94509",182,69295,262.645212497294
"94510",136,28297,480.61631975121
"94511",0,2015,0
"94512",0,18,0
"94513",252,65454,385.00320836007
"94514",4,2081,192.215281114849
"94515",37,7525,491.694352159468
"94516",0,233,0
"94517",24,12970,185.042405551272
"94518",58,28846,201.067739027941
"94519",52,20317,255.943298715362
"94520",324,38709,837.014647756336
"94521",124,42891,289.104940430393
"94523",216,34929,618.397320278279
"94525",3,3231,92.8505106778087
"94526",181,33738,536.487047246428
"94528",0,804,0
"94530",124,25925,478.302796528447
"94531",81,42163,192.111567013732
"94533",266,78695,338.013850943516
"94534",106,38471,275.532219074108
"94535",0,3407,0
"94536",131,74544,175.735136295342
"94538",390,67283,579.641216949304
"94539",173,55006,314.51114423881
"94541",201,66182,303.707956846272
"94542",22,15149,145.224107201796
"94544",202,78333,257.87343775931
"94545",128,32552,393.217006635537
"94546",165,45085,365.975379838084
"94547",41,26090,157.148332694519
"94548",0,248,0
"94549",166,29344,565.703380588877
"94550",228,52617,433.320029648213
"94551",144,48151,299.059209569895
"94552",22,15220,144.546649145861
"94553",174,49801,349.390574486456
"94555",55,38017,144.672120367204
"94556",50,15776,316.937119675456
"94558",245,66854,366.470218685494
"94559",209,27564,758.235379480482
"94560",247,48148,513.001578466395
"94561",68,43031,158.025609444354
"94562",,,
"94563",70,19351,361.738411451605
"94564",114,19201,593.719077131399
"94565",196,97249,201.544488889346
"94566",261,45050,579.356270810211
"94567",0,869,0
"94568",314,57395,547.085983099573
"94569",0,242,0
"94571",23,10330,222.652468538238
"94572",13,9997,130.039011703511
"94573",0,70,0
"94574",56,8527,656.737422305617
"94575",0,1176,0
"94576",0,123,0
"94577",258,48520,531.739488870569
"94578",123,42468,289.629838937553
"94579",63,21541,292.46553084815
"94580",64,29661,215.771551869458
"94582",44,44721,98.3877820263411
"94583",276,38527,716.380720014535
"94585",55,29351,187.387141835031
"94586",0,817,0
"94587",216,75067,287.742949631662
"94588",210,36324,578.130161876445
"94589",55,30206,182.083029861617
"94590",151,37378,403.980951361764
"94591",126,56333,223.669962544157
"94592",0,1038,0
"94595",28,17730,157.924421883813
"94596",300,22247,1348.49642648447
"94597",69,23263,296.608348020462
"94598",90,26666,337.508437710943
"94599",15,3070,488.599348534202
"94601",167,53104,314.477252184393
"94602",94,29593,317.642685770283
"94603",38,35486,107.084484021868
"94605",77,43167,178.3770009498
"94606",129,37640,342.720510095643
"94607",345,25723,1341.21214477316
"94608",173,31572,547.953883187635
"94609",155,23729,653.209153356652
"94610",169,31553,535.606756885241
"94611",222,39042,568.618410942062
"94612",430,16203,2653.82953773992
"94613",0,868,0
"94618",129,17110,753.945061367621
"94619",60,24833,241.613981395723
"94621",114,33820,337.078651685393
"94702",79,17000,464.705882352941
"94703",74,21942,337.252757269164
"94704",339,29509,1148.80206038836
"94705",81,13612,595.063179547458
"94706",131,21404,612.035133619884
"94707",90,11887,757.129637419029
"94708",13,11899,109.252878393142
"94709",91,12411,733.220530174845
"94710",111,8123,1366.4902129755
"94720",9,2829,318.13361611877
"94801",73,31443,232.166141907579
"94803",84,26062,322.308341646842
"94804",115,41440,277.509652509653
"94805",49,14292,342.849146375595
"94806",138,63603,216.97089759917
"94901",330,41235,800.291014914514
"94903",160,30198,529.836413007484
"94904",48,13319,360.387416472708
"94920",57,12592,452.668360864041
"94922",0,726,0
"94923",16,1185,1350.21097046414
"94924",4,1273,314.218381775334
"94925",73,9793,745.430409476156
"94928",159,43908,362.120798032249
"94929",0,309,0
"94930",60,8794,682.283375028429
"94931",61,9097,670.550731010223
"94933",0,880,0
"94937",8,920,869.565217391304
"94938",0,967,0
"94939",57,6910,824.891461649783
"94940",0,244,0
"94941",206,32707,629.834591983367
"94945",105,18084,580.623755806238
"94946",0,723,0
"94947",70,25809,271.22321670735
"94949",65,17942,362.278452792331
"94950",0,118,0
"94951",10,3672,272.331154684096
"94952",244,35198,693.221205750327
"94954",130,39018,333.179558152647
"94956",13,1181,1100.76206604572
"94957",8,1185,675.105485232068
"94960",84,16199,518.550527810359
"94963",0,195,0
"94964",0,2959,0
"94965",108,11438,944.22101766043
"94970",3,653,459.418070444104
"94971",0,197,0
"94972",0,227,0
"94973",0,1515,0
"95002",4,2251,177.698800533096
"95003",102,25230,404.280618311534
"95004",3,4295,69.848661233993
"95005",20,7731,258.698745311085
"95006",17,9457,179.761023580417
"95007",0,395,0
"95008",289,47886,603.516685461304
"95010",109,8908,1223.61921867984
"95012",25,10083,247.942080729941
"95013",0,34,0
"95014",279,61480,453.80611581002
"95017",3,831,361.01083032491
"95018",21,6348,330.812854442344
"95019",9,8743,102.939494452705
"95020",264,63522,415.60404269387
"95023",136,54197,250.936398693655
"95030",140,13631,1027.07064778813
"95032",117,25865,452.348733810168
"95033",9,9910,90.8173562058527
"95035",473,75367,627.595632040548
"95037",238,51968,457.974137931034
"95039",6,1209,496.277915632754
"95041",0,349,0
"95043",0,727,0
"95045",13,4340,299.539170506912
"95046",3,5905,50.8044030482642
"95050",253,38884,650.653224976854
"95051",248,59209,418.855241601784
"95053",0,3835,0
"95054",118,23959,492.508034559038
"95060",321,48910,656.307503578
"95062",185,36413,508.060308131711
"95064",3,10622,28.2432686876294
"95065",17,8164,208.231259186673
"95066",70,15275,458.265139116203
"95070",122,31442,388.016029514662
"95073",55,11289,487.199929134556
"95075",4,429,932.400932400932
"95076",233,84281,276.456140767195
"95110",132,20004,659.868026394721
"95111",123,61183,201.036235555628
"95112",306,59959,510.348738304508
"95113",173,2550,6784.3137254902
"95116",137,54758,250.191752803243
"95117",44,31702,138.792505204719
"95118",168,32768,512.6953125
"95119",44,10450,421.052631578947
"95120",67,38177,175.498336694869
"95121",125,38258,326.729050133305
"95122",276,55619,496.233301569607
"95123",238,70005,339.975716020284
"95124",179,52049,343.906703298815
"95125",272,54076,502.995783711813
"95126",172,37063,464.074683646764
"95127",148,63220,234.103131920278
"95128",172,35986,477.96365253154
"95129",206,40277,511.458152295355
"95130",21,14051,149.455554764785
"95131",144,32096,448.654037886341
"95132",81,42726,189.580115152366
"95133",64,28158,227.28886994815
"95134",50,30499,163.939801304961
"95135",40,22509,177.706695099738
"95136",56,48492,115.482966262476
"95138",44,20597,213.623343205321
"95139",18,7262,247.8656017626
"95140",0,56,0
"95148",66,48629,135.72148306566
"95202",80,6607,1210.83699107008
"95203",42,15561,269.905533063428
"95204",89,28860,308.385308385308
"95205",97,37133,261.223170764549
"95206",89,65643,135.581859451884
"95207",262,51652,507.240765120421
"95209",55,44325,124.083474337281
"95210",125,41641,300.184913906967
"95211",0,2343,0
"95212",50,28281,176.79714295817
"95215",42,25473,164.880461665293
"95219",79,29117,271.319160627812
"95220",6,8228,72.9217306757414
"95221",,,
"95222",29,5418,535.252860834256
"95223",28,2602,1076.095311299
"95224",0,195,0
"95225",0,618,0
"95226",0,0,0
"95227",3,734,408.719346049046
"95228",13,4486,289.79045920642
"95230",0,661,0
"95231",0,5520,0
"95232",0,203,0
"95233",0,381,0
"95236",10,4458,224.315836698071
"95237",11,3655,300.957592339261
"95240",203,49439,410.607010659601
"95242",101,27340,369.422092172641
"95245",0,1650,0
"95246",0,1234,0
"95247",24,3853,622.891253568648
"95248",0,108,0
"95249",16,5988,267.201068804275
"95251",0,496,0
"95252",26,15779,164.775968058812
"95253",,,
"95254",0,721,0
"95255",3,1591,188.560653676933
"95257",0,386,0
"95258",7,3820,183.246073298429
"95301",78,39922,195.380992936226
"95303",0,1019,0
"95304",90,15533,579.411575355694
"95305",0,0,0
"95306",0,841,0
"95307",85,47130,180.352217271377
"95309",,,
"95310",8,1654,483.675937122128
"95311",3,1976,151.821862348178
"95312",0,206,0
"95313",0,1166,0
"95315",14,14434,96.9932104752667
"95316",7,8090,86.5265760197775
"95317",0,1085,0
"95318",0,271,0
"95319",0,1548,0
"95320",32,12990,246.343341031563
"95321",12,3544,338.600451467269
"95322",33,10016,329.472843450479
"95323",0,1484,0
"95324",15,8738,171.663996337835
"95325",0,65,0
"95326",19,10669,178.086043677945
"95327",13,8542,152.189182861157
"95328",3,3680,81.5217391304348
"95329",6,2318,258.843830888697
"95330",50,24096,207.503320053121
"95333",0,3012,0
"95334",32,17624,181.570585565138
"95335",0,88,0
"95336",173,47243,366.191816777089
"95337",82,40657,201.687286322159
"95338",37,10633,347.973290698768
"95340",161,36402,442.283391022471
"95341",27,34047,79.3021411578113
"95345",0,715,0
"95346",3,1159,258.843830888697
"95348",75,34302,218.646143082036
"95350",252,54044,466.286729331656
"95351",140,48844,286.626811890918
"95354",157,24481,641.313671827131
"95355",155,59272,261.506276150628
"95356",148,32387,456.973477012382
"95357",18,13011,138.344477749596
"95358",38,32583,116.625234017739
"95360",25,13571,184.216343674011
"95361",105,34624,303.257855822551
"95363",54,28333,190.59047753503
"95364",0,0,0
"95365",0,4292,0
"95366",66,18728,352.413498504912
"95367",63,24976,252.242152466368
"95368",16,15251,104.911153366992
"95369",0,978,0
"95370",126,28301,445.213950037101
"95372",5,1761,283.929585462805
"95374",0,1714,0
"95375",0,5,0
"95376",207,55296,374.348958333333
"95377",40,32599,122.703150403387
"95379",3,3856,77.8008298755187
"95380",216,43973,491.210515543629
"95382",94,38029,247.179783849168
"95383",19,3816,497.9035639413
"95385",0,430,0
"95386",19,10493,181.073096349948
"95387",6,600,1000
"95388",6,13805,43.4625135820355
"95389",0,1464,0
"95391",6,21488,27.9225614296351
"95401",248,38872,637.991356246141
"95403",183,44716,409.249485642723
"95404",171,38462,444.594664864022
"95405",106,22875,463.387978142077
"95407",134,42815,312.974424851104
"95409",58,26739,216.91162721119
"95410",0,970,0
"95412",0,485,0
"95415",3,1273,235.6637863315
"95417",0,257,0
"95419",,,
"95420",0,235,0
"95421",4,1662,240.673886883273
"95422",33,15644,210.943492712861
"95423",3,3597,83.4028356964137
"95425",34,11144,305.096913137114
"95426",0,1124,0
"95427",0,548,0
"95428",3,2821,106.34526763559
"95429",0,84,0
"95430",0,13,0
"95431",0,121,0
"95432",0,596,0
"95435",0,313,0
"95436",8,6602,121.175401393517
"95437",91,15098,602.728838256723
"95439",0,444,0
"95441",3,1696,176.88679245283
"95442",13,3143,413.617562838053
"95443",0,183,0
"95444",6,357,1680.67226890756
"95445",12,1989,603.318250377074
"95446",26,4951,525.146435063624
"95448",125,17353,720.336541232064
"95449",5,1393,358.937544867193
"95450",3,223,1345.29147982063
"95451",32,12031,265.979552821877
"95452",3,740,405.405405405405
"95453",60,11209,535.284146667856
"95454",6,2165,277.136258660508
"95456",0,682,0
"95457",6,3061,196.014374387455
"95458",3,2825,106.194690265487
"95459",0,838,0
"95460",23,2106,1092.11775878443
"95461",20,2714,736.919675755343
"95462",8,1224,653.59477124183
"95463",0,109,0
"95464",4,2715,147.329650092081
"95465",13,1908,681.341719077568
"95466",3,943,318.13361611877
"95467",3,5909,50.7700118463361
"95468",7,1369,511.322132943755
"95469",0,1499,0
"95470",7,5359,130.621384586677
"95471",0,569,0
"95472",150,29690,505.22061300101
"95476",186,37150,500.672947510094
"95480",,,
"95482",181,31714,570.725862395157
"95485",5,2804,178.316690442225
"95486",0,44,0
"95488",0,192,0
"95490",51,13731,371.422329036487
"95492",101,29502,342.349671208732
"95493",0,99,0
"95494",0,181,0
