"ZCTA","policeviolence_harmonicmean_pop","policeviolence_harmonicmean_black"
"43135",2.34402388611483e-06,0
"43136",1.94230212196501e-06,0
"43137",5.01425231903765e-06,1.35309433741561e-05
"43138",3.67745880121162e-06,0
"43140",4.85384084582887e-06,1.36448825139821e-05
"43142",7.52019296804242e-06,0.000319342783648463
"43143",1.31407749588479e-05,3.4417448195838e-05
"43144",4.45676790931229e-06,0
"43145",5.70300182839729e-06,6.7563071810746e-05
"43146",4.91535111581433e-06,1.33948772665207e-05
"43147",4.10787365970361e-06,1.23936230314435e-05
"43148",2.40253956645506e-06,0
"43149",4.45676790931229e-06,0
"43150",2.40253956645506e-06,0
"43151",2.22984138447694e-06,0
"43152",3.02674469710994e-06,0
"43153",2.68883280458834e-06,1.44390991464011e-05
"43154",2.69866772202742e-06,0
"43155",2.3447767713401e-06,0
"43156",4.7632921086097e-06,0
"43157",1.94230212196501e-06,0
"43158",4.45676790931229e-06,0
"43160",2.19422745593378e-06,4.29322478088345e-05
"43162",2.22984138447694e-06,0
"43164",2.1121457690878e-06,0
"43201",5.02642993014883e-06,1.36444136731289e-05
"43202",5.02642993014883e-06,1.36444136731289e-05
"43203",1.22939850160242e-05,2.58222669074377e-05
"43204",9.66976865557609e-06,1.36444136731289e-05
"43205",5.02642993014883e-06,1.36444136731289e-05
"43206",7.45982842660479e-06,1.36444136731289e-05
"43207",7.26374186899799e-06,1.57699437978386e-05
"43209",5.02642993014883e-06,1.36444136731289e-05
"43210",5.02642993014883e-06,1.36444136731289e-05
"43211",5.02642993014883e-06,1.36444136731289e-05
"43212",7.65016760120123e-06,4.77794114974501e-05
"43213",8.84727011643143e-06,2.13709384840221e-05
"43214",5.02642993014883e-06,1.36444136731289e-05
"43215",1.28854205768753e-05,1.36444136731289e-05
"43217",5.02642993014883e-06,1.36444136731289e-05
"43218",3.93469089715017e-06,1.73012315266474e-05
"43219",5.02642993014883e-06,1.36444136731289e-05
"43220",5.02642993014883e-06,1.36444136731289e-05
"43221",5.68270318422408e-06,4.74191715399797e-05
"43222",1.72614038975169e-05,4.66607972857818e-05
"43223",1.33998810850825e-05,2.53393786016673e-05
"43224",7.48552213366194e-06,1.87119999424973e-05
"43227",5.02642993014883e-06,1.36444136731289e-05
"43228",5.02642993014883e-06,1.36444136731289e-05
"43229",8.48951634977923e-06,2.11978853392558e-05
"43230",5.02642993014883e-06,1.36444136731289e-05
"43231",5.02642993014883e-06,1.36444136731289e-05
"43232",1.07431258734075e-05,2.29137309257542e-05
"43235",4.43657621562178e-06,1.32865827468812e-05
"43240",9.44831776400214e-07,3.39556460737764e-07
"43310",2.78880584716842e-06,0.000201384599760505
"43311",8.12320652578439e-06,0.000298311769623679
"43314",2.0244563924842e-06,3.31154544909774e-06
"43315",9.08773275849447e-07,3.75063353144373e-06
"43316",1.25868859564209e-06,0
"43317",2.19054051959209e-06,3.26087577269165e-05
"43318",2.50096002453564e-06,0.000138668125896075
"43319",2.00174190448032e-06,8.81706155847982e-05
"43320",2.19054051959209e-06,3.26087577269165e-05
"43321",2.19054051959209e-06,3.26087577269165e-05
"43322",0,0
"43323",0,0
"43324",4.84427154230086e-06,0.000267394662944141
"43325",1.59569981346635e-06,8.43677394058378e-05
"43326",0,0
"43330",0,0
"43331",1.69891685492461e-06,0.000158316431637726
"43332",0,0
"43333",4.84427154230086e-06,0.000267394662944141
"43334",1.16379140441863e-06,2.08279210670407e-06
"43336",4.84427154230086e-06,0.000267394662944141
"43337",0,0
"43338",2.19054051959209e-06,3.26087577269165e-05
"43340",0,0
"43341",0,0
"43342",5.98006090287422e-07,2.07420135032897e-07
"43343",2.50096002453564e-06,0.000138668125896075
"43344",5.98006090287422e-07,2.07420135032897e-07
"43345",1.53442027478204e-06,7.95704494366759e-05
"43346",0,0
"43347",2.78880584716842e-06,0.000201384599760505
"43348",4.84427154230086e-06,0.000267394662944141
"43350",1.59569981346635e-06,8.43677394058378e-05
"43351",0,0
"43356",9.32589384909808e-07,1.47125849546922e-06
"43357",2.50096002453564e-06,0.000138668125896075
"43358",2.00174190448032e-06,8.81706155847982e-05
"43359",0,0
"43360",4.84427154230086e-06,0.000267394662944141
"43402",1.54140472283142e-06,8.84287240795412e-07
"43403",1.54140472283142e-06,8.84287240795412e-07
"43406",1.08206311295156e-06,5.96938361233839e-07
"43407",0,0
"43408",0,0
"43410",1.77372009939771e-06,0
"43412",3.79721059722252e-06,7.25082040184612e-06
"43413",1.54140472283142e-06,8.84287240795412e-07
"43414",0,0
"43416",0,0
"43420",0,
"43430",8.92876637066642e-07,5.42780472487695e-07
"43431",1.08206311295156e-06,5.96938361233839e-07
"43432",0,0
"43433",0,0
"43434",4.14549284182427e-06,7.2958580094527e-06
"43435",0,0
"43436",0,0
"43437",1.54140472283142e-06,8.84287240795412e-07
"43438",0,0
"43439",0,0
"43440",0,0
"43442",0,0
"43443",1.54140472283142e-06,8.84287240795412e-07
"43445",3.79721059722252e-06,7.25082040184612e-06
"43446",0,0
"43447",1.18402899136815e-06,7.70413116796971e-07
"43449",0,0
"43450",1.54140472283142e-06,8.84287240795412e-07
"43451",1.54140472283142e-06,8.84287240795412e-07
"43452",0,0
"43456",0,0
"43457",1.64855085468668e-06,4.70667577460333e-07
"43458",0,0
"43460",1.54140472283142e-06,8.84287240795412e-07
"43462",1.54140472283142e-06,8.84287240795412e-07
"43463",1.54140472283142e-06,8.84287240795412e-07
"43464",0,0
"43465",1.54140472283142e-06,8.84287240795412e-07
"43466",1.54140472283142e-06,8.84287240795412e-07
"43467",1.54140472283142e-06,8.84287240795412e-07
"43468",0,0
"43469",0,0
"43501",0,0
"43502",1.97045915092207e-08,2.54805664464188e-06
"43504",3.8008075644394e-06,7.27875853443021e-06
"43505",0,0
"43506",2.51308384774916e-06,0.000179779522586558
"43510",0,0
"43511",1.28089570156881e-06,1.37949575596075e-06
"43512",4.7145816902752e-06,
"43515",0,0
"43516",7.49655268266189e-07,9.72582251834978e-07
"43517",2.51308384774916e-06,0.000179779522586558
"43518",0,0
"43519",4.67142389082802e-06,0.000281604073873999
"43520",0,0
"43521",0,0
"43522",3.37290956230999e-06,7.04256305236793e-06
"43523",7.08091138176314e-08,9.07399690367117e-06
"43524",7.08091138176314e-08,9.07399690367117e-06
"43525",1.54140472283142e-06,8.84287240795412e-07
"43526",3.42011296949455e-06,0.000239976749371694
"43527",2.75906740943639e-06,0.000213271418249254
"43528",4.14549284182427e-06,7.2958580094527e-06
"43529",1.54140472283142e-06,8.84287240795412e-07
"43530",0,0
"43531",0,0
"43532",3.58974036677952e-06,7.28358942546013e-06
"43533",0,0
"43534",7.08091138176314e-08,9.07399690367117e-06
"43535",7.08091138176314e-08,9.07399690367117e-06
"43536",4.67142389082802e-06,0.000281604073873999
"43537",4.14549284182427e-06,7.2958580094527e-06
"43540",0,0
"43541",1.54140472283142e-06,8.84287240795412e-07
"43542",4.14549284182427e-06,7.2958580094527e-06
"43543",0,0
"43545",2.75906740943639e-06,0.000213271418249254
"43547",4.14549284182427e-06,7.2958580094527e-06
"43548",1.85075237348219e-06,0.000178940161585104
"43549",4.67142389082802e-06,0.000281604073873999
"43551",3.2167040120868e-06,8.84287240795412e-07
"43553",0,0
"43554",0,0
"43555",7.08091138176314e-08,9.07399690367117e-06
"43556",4.67142389082802e-06,0.000281604073873999
"43557",1.97045915092207e-08,2.54805664464188e-06
"43558",3.8008075644394e-06,7.27875853443021e-06
"43560",5.53205322907892e-06,7.2958580094527e-06
"43565",1.54140472283142e-06,8.84287240795412e-07
"43566",4.14549284182427e-06,7.2958580094527e-06
"43567",2.96740003368218e-08,4.85598197845543e-06
"43569",1.54140472283142e-06,8.84287240795412e-07
"43570",0,0
"43571",4.14549284182427e-06,7.2958580094527e-06
"43604",1.05191782033856e-05,7.2958580094527e-06
"43605",5.96112124530353e-06,2.01222279798292e-05
"43606",4.14549284182427e-06,7.2958580094527e-06
"43607",4.14549284182427e-06,7.2958580094527e-06
"43608",8.68804368212412e-06,1.48074072190108e-05
"43609",4.14549284182427e-06,7.2958580094527e-06
"43610",4.14549284182427e-06,7.2958580094527e-06
"43611",4.14549284182427e-06,7.2958580094527e-06
"43612",4.14549284182427e-06,7.2958580094527e-06
"43613",5.4678284873766e-06,7.2958580094527e-06
"43614",5.70223085862026e-06,7.2958580094527e-06
"43615",4.14549284182427e-06,7.2958580094527e-06
"43616",4.14549284182427e-06,7.2958580094527e-06
"43617",4.14549284182427e-06,7.2958580094527e-06
"43619",1.54140472283142e-06,8.84287240795412e-07
"43620",1.41185934185395e-05,2.14690093461542e-05
"43623",7.43858275994059e-06,7.2958580094527e-06
"43701",1.86728651414958e-09,0
"43711",0,0
"43713",5.20312355020896e-06,0
"43716",4.93851978789613e-06,0
"43717",0,0
"43718",5.20312355020896e-06,0
"43719",5.20312355020896e-06,0
"43720",1.53827101983678e-09,0
"43721",2.1877619938947e-08,0
"43722",5.15309635223171e-06,0
"43723",5.15309635223171e-06,0
"43724",2.75714288937383e-06,
"43725",5.15309635223171e-06,0
"43727",1.86728651414958e-09,0
"43728",3.32870960732776e-06,0
"43730",4.51589967955917e-06,0
"43731",3.00655034312506e-06,0
"43732",1.44310018410195e-06,0
"43733",5.15309635223171e-06,0
"43734",1.86728651414958e-09,0
"43735",1.86728651414958e-09,0
"43736",2.05425194049315e-05,0
"43738",1.86728651414958e-09,0
"43739",7.28505876180924e-07,0
"43740",1.57835154562466e-08,0
"43746",1.57835154562466e-08,0
"43747",4.93851978789613e-06,0
"43748",4.51589967955917e-06,0
"43749",3.12174868739862e-06,6.80506050389403e-05
"43750",5.15309635223171e-06,0
"43754",3.71770681083025e-06,0
"43755",5.15309635223171e-06,0
"43756",1.53827101983678e-09,0
"43758",0,0
"43759",5.20312355020896e-06,0
"43760",5.32625701104889e-07,0
"43761",4.51589967955917e-06,0
"43762",1.62764848291865e-06,0
"43764",4.51589967955917e-06,0
"43766",1.63338431350638e-05,0
"43767",1.86728651414958e-09,0
"43768",5.15309635223171e-06,0
"43771",1.86728651414958e-09,0
"43772",3.66717952328919e-06,0
"43773",3.67775017926195e-06,0
"43777",1.35049361647791e-06,0
"43778",3.66717952328919e-06,0
"43779",0,0
"43780",3.66717952328919e-06,0
"43782",4.51589967955917e-06,0
"43783",4.51589967955917e-06,0
"43786",3.71770681083025e-06,0
"43787",1.30322563406781e-07,0
"43788",1.77883555904895e-06,0
"43791",9.36080226180864e-09,0
"43793",3.71770681083025e-06,0
"43802",1.86728651414958e-09,0
"43804",2.3364433765469e-06,0.000164554324814909
"43805",4.92774349498755e-06,0
"43811",4.92774349498755e-06,0
"43812",4.42607067239466e-06,0
"43821",1.60364056071183e-06,0
"43822",5.40647857659049e-07,0
"43824",2.50103415766055e-06,0.000104117427331606
"43830",1.57835154562466e-08,0
"43832",3.12174868739862e-06,6.80506050389403e-05
"43836",4.92774349498755e-06,0
"43837",2.53708783778129e-06,9.20071202464184e-05
"43840",2.50103415766055e-06,0.000104117427331606
"43842",1.86728651414958e-09,0
"43843",1.97172648452352e-06,0
"43844",4.92774349498755e-06,0
"43845",4.92774349498755e-06,0
"43901",3.62946867507418e-06,3.00385722639619e-05
"43902",5.20312355020896e-06,0
"43903",4.06553441278179e-06,5.02707197105339e-05
"43905",5.20312355020896e-06,0
"43906",5.20312355020896e-06,0
"43907",2.38189514536308e-06,4.81966539020926e-05
"43908",4.06553441278179e-06,5.02707197105339e-05
"43909",0,0
"43910",2.38189514536308e-06,4.81966539020926e-05
"43912",5.20312355020896e-06,0
"43913",3.01003264783552e-06,5.39739996194057e-05
"43914",3.71770681083025e-06,0
"43915",3.71770681083025e-06,0
"43917",4.10759465310753e-06,3.21857594929706e-05
"43920",0,0
"43925",3.01003264783552e-06,5.39739996194057e-05
"43926",3.01003264783552e-06,5.39739996194057e-05
"43928",5.20312355020896e-06,0
"43930",1.21396659880123e-06,3.28390692727145e-05
"43931",3.71770681083025e-06,0
"43932",1.21396659880123e-06,3.28390692727145e-05
"43933",5.20312355020896e-06,0
"43934",5.20312355020896e-06,0
"43935",1.24296850485537e-05,0
"43938",3.01003264783552e-06,5.39739996194057e-05
"43939",3.01003264783552e-06,5.39739996194057e-05
"43940",5.20312355020896e-06,0
"43942",1.63632093498366e-05,0
"43943",4.10759465310753e-06,3.21857594929706e-05
"43944",3.01003264783552e-06,5.39739996194057e-05
"43945",2.03362842737974e-06,3.14303424396271e-05
"43946",3.71770681083025e-06,0
"43947",5.20312355020896e-06,0
"43948",3.01003264783552e-06,5.39739996194057e-05
"43950",4.11892120729221e-06,0
"43951",5.20312355020896e-06,0
"43952",6.62167996418632e-06,7.00139896920104e-05
"43953",3.01003264783552e-06,5.39739996194057e-05
"43961",3.01003264783552e-06,5.39739996194057e-05
"43962",0,0
"43963",3.01003264783552e-06,5.39739996194057e-05
"43964",3.01003264783552e-06,5.39739996194057e-05
"43967",5.20312355020896e-06,0
"43968",0,0
"43971",4.10759465310753e-06,3.21857594929706e-05
"43972",5.20312355020896e-06,0
"43973",2.22576109775291e-06,6.83129018888473e-05
"43974",0,0
"43976",0,0
"43977",4.11892120729221e-06,0
"43981",0,0
"43983",4.4455075469808e-06,0
"43985",5.20312355020896e-06,0
"43986",4.04319117921319e-06,0
"43988",4.04319117921319e-06,0
"44001",6.47436158828902e-07,7.86069352623451e-06
"44003",7.80020806836837e-06,0
"44004",6.66057547748642e-06,0
"44010",7.80020806836837e-06,0
"44011",6.47436158828902e-07,7.86069352623451e-06
"44012",6.47436158828902e-07,7.86069352623451e-06
"44017",2.87774798611175e-06,5.42365549529802e-06
"44021",1.05676065768835e-07,0
"44022",2.67668495557117e-06,5.40231440600237e-06
"44023",1.05676065768835e-07,0
"44024",1.24375070578871e-06,0
"44026",1.05676065768835e-07,0
"44028",6.47436158828902e-07,7.86069352623451e-06
"44030",7.80020806836837e-06,0
"44032",7.80020806836837e-06,0
"44035",1.60605171086703e-06,1.58195158847766e-05
"44039",6.47436158828902e-07,7.86069352623451e-06
"44040",2.87774798611175e-06,5.42365549529802e-06
"44041",8.09100288635672e-06,0
"44044",6.47436158828902e-07,7.86069352623451e-06
"44045",1.73598493317396e-06,0
"44046",1.05676065768835e-07,0
"44047",1.54187317975414e-05,0
"44048",7.80020806836837e-06,0
"44049",6.47436158828902e-07,7.86069352623451e-06
"44050",6.47436158828902e-07,7.86069352623451e-06
"44052",6.47436158828902e-07,7.86069352623451e-06
"44053",6.47436158828902e-07,7.86069352623451e-06
"44054",6.47436158828902e-07,7.86069352623451e-06
"44055",6.47436158828902e-07,7.86069352623451e-06
"44056",2.75604722389214e-06,2.57944889467196e-06
"44057",6.11822668224586e-06,0
"44060",1.24375070578871e-06,0
"44062",4.04930044828482e-06,8.63115927398946e-06
"44064",3.96316176332071e-06,0
"44065",1.05676065768835e-07,0
"44067",2.75604722389214e-06,2.57944889467196e-06
"44068",0,0
"44070",2.87774798611175e-06,5.42365549529802e-06
"44072",1.05676065768835e-07,0
"44074",6.47436158828902e-07,7.86069352623451e-06
"44076",1.52938943741919e-05,9.21016260173156e-06
"44077",2.80471498926582e-06,0
"44080",1.05676065768835e-07,0
"44081",1.73598493317396e-06,0
"44082",7.80020806836837e-06,0
"44084",7.80020806836837e-06,0
"44085",7.80020806836837e-06,0
"44086",2.77045753390984e-06,0
"44087",2.75604722389214e-06,2.57944889467196e-06
"44089",5.18679679903051e-07,6.20989544190619e-06
"44090",1.22367449162543e-06,7.11136786753136e-06
"44092",1.73598493317396e-06,0
"44093",7.80020806836837e-06,0
"44094",1.24375070578871e-06,0
"44095",1.73598493317396e-06,0
"44099",3.96316176332071e-06,0
"44101",2.87774798611175e-06,5.42365549529802e-06
"44102",2.87774798611175e-06,5.42365549529802e-06
"44103",2.87774798611175e-06,5.42365549529802e-06
"44104",6.23194736442322e-06,8.5940463994708e-06
"44105",4.48350601992611e-06,6.99577726668544e-06
"44106",7.42717959299518e-06,1.51952595164277e-05
"44107",2.87774798611175e-06,5.42365549529802e-06
"44108",2.87774798611175e-06,5.42365549529802e-06
"44109",6.17673385243614e-06,1.45787740725058e-05
"44110",2.87774798611175e-06,5.42365549529802e-06
"44111",4.07196404510703e-06,5.42365549529802e-06
"44112",7.90775688800671e-06,1.22332953367214e-05
"44113",2.87774798611175e-06,5.42365549529802e-06
"44114",1.00433888242621e-05,1.88742017650799e-05
"44115",2.87774798611175e-06,5.42365549529802e-06
"44116",2.87774798611175e-06,5.42365549529802e-06
"44117",2.87774798611175e-06,5.42365549529802e-06
"44118",2.87774798611175e-06,5.42365549529802e-06
"44119",2.87774798611175e-06,5.42365549529802e-06
"44120",4.60977693774167e-06,7.31840084790451e-06
"44121",2.87774798611175e-06,5.42365549529802e-06
"44122",2.87774798611175e-06,5.42365549529802e-06
"44123",6.6311794142665e-06,1.19203899466331e-05
"44124",2.87774798611175e-06,5.42365549529802e-06
"44125",2.87774798611175e-06,5.42365549529802e-06
"44126",2.87774798611175e-06,5.42365549529802e-06
"44127",2.87774798611175e-06,5.42365549529802e-06
"44128",2.87774798611175e-06,5.42365549529802e-06
"44129",2.87774798611175e-06,5.42365549529802e-06
"44130",3.64259596952374e-06,5.42365549529802e-06
"44131",2.87774798611175e-06,5.42365549529802e-06
"44132",2.87774798611175e-06,5.42365549529802e-06
"44133",2.87774798611175e-06,5.42365549529802e-06
"44134",6.38854717627005e-06,5.42365549529802e-06
"44135",2.87774798611175e-06,5.42365549529802e-06
"44136",5.47891208280873e-06,5.42365549529802e-06
"44137",2.87774798611175e-06,5.42365549529802e-06
"44138",2.87774798611175e-06,5.42365549529802e-06
"44139",2.87774798611175e-06,5.42365549529802e-06
"44140",2.87774798611175e-06,5.42365549529802e-06
"44141",2.84082376372159e-06,4.92817603495656e-06
"44142",2.87774798611175e-06,5.42365549529802e-06
"44143",2.87774798611175e-06,5.42365549529802e-06
"44144",5.92244313578191e-06,5.42365549529802e-06
"44145",2.87774798611175e-06,5.42365549529802e-06
"44146",2.87774798611175e-06,5.42365549529802e-06
"44147",2.87774798611175e-06,5.42365549529802e-06
"44149",2.79340287190389e-06,5.38450882897566e-06
"44201",1.71844081510769e-06,1.18255860003105e-05
"44202",2.35778481069028e-06,4.63788284530233e-06
"44203",3.98547289416328e-06,2.44609591744648e-06
"44212",3.55680801980487e-06,0
"44214",2.02570975959847e-06,0
"44215",2.2092180185979e-06,0
"44216",2.16862378553435e-06,3.77544271095911e-06
"44217",2.02570975959847e-06,0
"44221",2.75604722389214e-06,2.57944889467196e-06
"44223",2.75604722389214e-06,2.57944889467196e-06
"44224",2.66662769649481e-06,4.71756336385455e-06
"44230",2.49863190947585e-06,2.44609591744648e-06
"44231",1.54312549820723e-06,2.35768614774694e-05
"44232",1.83850463309475e-06,0
"44233",2.2092180185979e-06,0
"44234",1.54312549820723e-06,2.35768614774694e-05
"44235",1.74405010286207e-06,1.32857930295346e-06
"44236",2.66662769649481e-06,4.71756336385455e-06
"44240",4.13999183564786e-06,1.6120982466191e-05
"44241",2.37754046740502e-06,2.84844902929135e-05
"44243",2.37754046740502e-06,2.84844902929135e-05
"44250",2.75604722389214e-06,2.57944889467196e-06
"44251",2.2092180185979e-06,0
"44253",1.22367449162543e-06,7.11136786753136e-06
"44254",2.2092180185979e-06,0
"44255",2.37754046740502e-06,2.84844902929135e-05
"44256",1.22367449162543e-06,7.11136786753136e-06
"44260",2.24820383648201e-06,5.37824493483895e-06
"44262",2.75604722389214e-06,2.57944889467196e-06
"44264",2.75604722389214e-06,2.57944889467196e-06
"44265",0,0
"44266",4.34634868151128e-06,2.84844902929135e-05
"44270",2.02570975959847e-06,0
"44272",2.37754046740502e-06,2.84844902929135e-05
"44273",2.02570975959847e-06,0
"44274",2.2092180185979e-06,0
"44275",1.22367449162543e-06,7.11136786753136e-06
"44276",1.73986731976385e-06,0
"44278",2.66662769649481e-06,4.71756336385455e-06
"44280",1.22367449162543e-06,7.11136786753136e-06
"44281",4.61289210790433e-06,2.49351440878891e-06
"44285",2.37754046740502e-06,2.84844902929135e-05
"44286",2.75604722389214e-06,2.57944889467196e-06
"44287",1.74265770394628e-06,8.8724269922034e-07
"44288",3.33211605578707e-06,1.59587669936192e-05
"44301",2.75604722389214e-06,2.57944889467196e-06
"44302",2.75604722389214e-06,2.57944889467196e-06
"44303",2.75604722389214e-06,2.57944889467196e-06
"44304",2.75604722389214e-06,2.57944889467196e-06
"44305",2.75604722389214e-06,2.57944889467196e-06
"44306",2.75604722389214e-06,2.57944889467196e-06
"44307",2.75604722389214e-06,2.57944889467196e-06
"44308",1.05160630361474e-05,2.57944889467196e-06
"44310",5.3362968617902e-06,2.57944889467196e-06
"44311",2.75604722389214e-06,2.57944889467196e-06
"44312",4.74064252721027e-06,4.71756336385455e-06
"44313",5.33747175805914e-06,8.35555021539719e-06
"44314",7.93574451076905e-06,2.57944889467196e-06
"44319",2.75604722389214e-06,2.57944889467196e-06
"44320",2.75604722389214e-06,2.57944889467196e-06
"44321",2.61990686873405e-06,2.49351440878891e-06
"44325",1.83850463309475e-06,0
"44333",2.61990686873405e-06,2.49351440878891e-06
"44401",8.24665267288418e-07,0
"44402",4.13347692115542e-06,1.10956518657721e-05
"44403",4.13347692115542e-06,1.10956518657721e-05
"44404",4.13347692115542e-06,1.10956518657721e-05
"44405",8.24665267288418e-07,0
"44406",8.24665267288418e-07,0
"44408",5.86807351406222e-07,0
"44410",4.13347692115542e-06,1.10956518657721e-05
"44411",2.37754046740502e-06,2.84844902929135e-05
"44412",1.46134819916167e-06,4.96050686756944e-06
"44413",0,0
"44415",0,0
"44417",4.13347692115542e-06,1.10956518657721e-05
"44418",4.13347692115542e-06,1.10956518657721e-05
"44420",8.58656399304864e-06,1.10956518657721e-05
"44423",0,0
"44424",0,0
"44425",2.32319429978461e-06,3.90529530982968e-06
"44427",1.53552863427213e-06,0
"44428",5.33916285366428e-06,9.21016260173156e-06
"44429",1.46134819916167e-06,4.96050686756944e-06
"44430",4.13347692115542e-06,1.10956518657721e-05
"44431",0,0
"44432",0,0
"44436",8.24665267288418e-07,0
"44437",2.32319429978461e-06,3.90529530982968e-06
"44438",4.13347692115542e-06,1.10956518657721e-05
"44439",4.13347692115542e-06,1.10956518657721e-05
"44440",2.32319429978461e-06,3.90529530982968e-06
"44441",0,0
"44442",8.24665267288418e-07,0
"44443",5.86807351406222e-07,0
"44444",2.33816486335655e-06,6.86026692824173e-06
"44445",0,0
"44446",7.35488698254825e-06,3.76735120636583e-05
"44449",1.46134819916167e-06,4.96050686756944e-06
"44450",4.13347692115542e-06,1.10956518657721e-05
"44451",8.24665267288418e-07,0
"44452",8.24665267288418e-07,0
"44454",5.86807351406222e-07,0
"44455",0,0
"44460",5.86807351406222e-07,0
"44470",4.13347692115542e-06,1.10956518657721e-05
"44471",2.91492242082718e-06,0
"44473",4.13347692115542e-06,1.10956518657721e-05
"44481",2.32319429978461e-06,3.90529530982968e-06
"44483",4.13347692115542e-06,1.10956518657721e-05
"44484",7.03363385770689e-06,1.10956518657721e-05
"44485",8.38482876673732e-06,1.10956518657721e-05
"44490",5.86807351406222e-07,0
"44491",2.65639008019949e-06,1.50808460657988e-05
"44493",0,0
"44502",8.24665267288418e-07,0
"44503",8.24665267288418e-07,0
"44504",2.32319429978461e-06,3.90529530982968e-06
"44505",2.32319429978461e-06,3.90529530982968e-06
"44506",8.24665267288418e-07,0
"44507",8.24665267288418e-07,0
"44509",2.32319429978461e-06,3.90529530982968e-06
"44510",8.24665267288418e-07,0
"44511",8.24665267288418e-07,0
"44512",8.24665267288418e-07,0
"44514",8.24665267288418e-07,0
"44515",8.24665267288418e-07,0
"44555",0,0
"44601",1.00325774482698e-06,3.20804428838536e-06
"44606",5.69174258725527e-06,0
"44607",6.26103758221632e-06,0
"44608",1.39627184079869e-06,1.15775537558109e-05
"44609",5.86807351406222e-07,0
"44610",1.86259445195073e-06,0.000981236579576068
"44611",1.77369264553154e-06,4.99927891832729e-05
"44612",1.39627184079869e-06,1.15775537558109e-05
"44613",1.40445899167135e-06,7.47076426852849e-06
"44614",2.16862378553435e-06,3.77544271095911e-06
"44615",1.28885106186998e-05,0
"44618",1.48725470711679e-06,7.05940309060169e-06
"44619",0,0
"44620",6.26103758221632e-06,0
"44621",2.33822373346595e-06,8.42824841804549e-05
"44622",1.36277124288938e-06,0.000173060754125235
"44624",1.49691053021554e-06,1.37477900600862e-05
"44625",1.53552863427213e-06,0
"44626",1.39627184079869e-06,1.15775537558109e-05
"44627",1.77369264553154e-06,4.99927891832729e-05
"44628",7.83227609219111e-07,0.000102271502379414
"44629",1.36277124288938e-06,0.000173060754125235
"44630",2.81335888680111e-06,3.71865284762455e-05
"44632",1.71844081510769e-06,1.18255860003105e-05
"44633",1.86259445195073e-06,0.000981236579576068
"44634",1.0990640136759e-06,6.85968883012455e-06
"44637",3.33066528434738e-06,0.00015372051535599
"44638",1.36982416171044e-06,4.11361516098204e-05
"44639",0,0
"44640",1.40445899167135e-06,7.47076426852849e-06
"44641",1.40445899167135e-06,7.47076426852849e-06
"44643",1.72537573165054e-06,1.1463564267057e-05
"44644",6.26103758221632e-06,0
"44645",2.16862378553435e-06,3.77544271095911e-06
"44646",1.40445899167135e-06,7.47076426852849e-06
"44647",1.40445899167135e-06,7.47076426852849e-06
"44651",6.26103758221632e-06,0
"44652",1.40445899167135e-06,7.47076426852849e-06
"44653",1.36277124288938e-06,0.000173060754125235
"44654",3.33066528434738e-06,0.00015372051535599
"44656",2.68425213339876e-06,0.000123532094200025
"44657",1.43972869802525e-06,6.79606079598925e-06
"44659",1.73986731976385e-06,0
"44660",0,0
"44661",1.86259445195073e-06,0.000981236579576068
"44662",1.48725470711679e-06,7.05940309060169e-06
"44663",1.36277124288938e-06,0.000173060754125235
"44665",0,0
"44666",1.48725470711679e-06,7.05940309060169e-06
"44667",1.73986731976385e-06,0
"44669",1.40445899167135e-06,7.47076426852849e-06
"44670",1.40445899167135e-06,7.47076426852849e-06
"44671",1.36277124288938e-06,0.000173060754125235
"44672",8.24665267288418e-07,0
"44675",2.68425213339876e-06,0.000123532094200025
"44676",1.77369264553154e-06,4.99927891832729e-05
"44677",1.73986731976385e-06,0
"44678",1.36277124288938e-06,0.000173060754125235
"44680",1.36277124288938e-06,0.000173060754125235
"44681",5.1377731066071e-06,0.000914935906680149
"44682",1.36277124288938e-06,0.000173060754125235
"44683",1.13312778627314e-06,0.000104732694947563
"44685",4.59791316473576e-06,3.83176923832494e-06
"44687",1.86259445195073e-06,0.000981236579576068
"44688",1.80665329440192e-06,7.39535737787502e-06
"44689",1.45525615684443e-06,1.0507432664824e-05
"44690",1.86259445195073e-06,0.000981236579576068
"44691",1.24019574567957e-06,
"44693",0,0
"44695",4.04319117921319e-06,0
"44697",1.36277124288938e-06,0.000173060754125235
"44699",1.13312778627314e-06,0.000104732694947563
"44702",1.40445899167135e-06,7.47076426852849e-06
"44703",4.80386456659052e-06,7.47076426852849e-06
"44704",1.40445899167135e-06,7.47076426852849e-06
"44705",3.98022646823367e-06,1.93342153118662e-05
"44706",1.40445899167135e-06,7.47076426852849e-06
"44707",1.40445899167135e-06,7.47076426852849e-06
"44708",1.40445899167135e-06,7.47076426852849e-06
"44709",1.40445899167135e-06,7.47076426852849e-06
"44710",1.40445899167135e-06,7.47076426852849e-06
"44714",1.40445899167135e-06,7.47076426852849e-06
"44718",1.40445899167135e-06,7.47076426852849e-06
"44720",2.22394759411115e-06,3.83176923832494e-06
"44721",1.40445899167135e-06,7.47076426852849e-06
"44730",1.80665329440192e-06,7.39535737787502e-06
"44802",1.46199283585547e-06,0
"44804",0,0
"44805",5.26822592308399e-06,3.6762068698206e-05
"44807",1.76356914411567e-06,0
"44809",3.51866925328467e-06,0
"44811",8.12982522292394e-07,0
